department,municipality_id,municipality,year,month,population,value
La Paz,22001,Caranavi,2019,1,TOTAL,160
Potosí,50204,Chuquihuta Ayllu Jucumani,2019,1,TOTAL,6
Chuquisaca,10502,Huacareta,2019,1,TOTAL,3
Cochabamba,31205,Puerto Villarroel,2019,1,TOTAL,8
Chuquisaca,10101,Sucre,2019,1,TOTAL,2
La Paz,21103,Yanacachi,2019,1,TOTAL,1
La Paz,20503,Aucapata,2019,2,TOTAL,1
La Paz,22001,Caranavi,2019,2,TOTAL,5
Potosí,50702,Caripuyo,2019,2,TOTAL,1
Potosí,50204,Chuquihuta Ayllu Jucumani,2019,2,TOTAL,2
Cochabamba,30101,Cochabamba,2019,2,TOTAL,22
La Paz,20101,La Paz,2019,2,TOTAL,1
Oruro,40101,Oruro,2019,2,TOTAL,22
La Paz,21103,Yanacachi,2019,2,TOTAL,1
La Paz,20502,Ayata,2019,3,TOTAL,1
Chuquisaca,10701,Camargo,2019,3,TOTAL,1
Santa Cruz,70706,Camiri,2019,3,TOTAL,4
Chuquisaca,10501,Monteagudo,2019,3,TOTAL,629
La Paz,20603,Tacacoma,2019,3,TOTAL,1
La Paz,20502,Ayata,2019,4,TOTAL,2
La Paz,21101,Chulumani (v. De La Libertad),2019,4,TOTAL,1
Potosí,50204,Chuquihuta Ayllu Jucumani,2019,4,TOTAL,3
La Paz,20101,La Paz,2019,4,TOTAL,26
Santa Cruz,70701,Lagunillas,2019,4,TOTAL,71
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2019,4,TOTAL,11
La Paz,20502,Ayata,2019,9,TOTAL,3
Potosí,50204,Chuquihuta Ayllu Jucumani,2019,11,TOTAL,5
Potosí,50204,Chuquihuta Ayllu Jucumani,2019,12,TOTAL,6
La Paz,21103,Yanacachi,2019,12,TOTAL,1
