,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
POTOSI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,2,0,0,0,0,7,5,12
PUERTO QUIJARRO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUNA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,4
PUNATA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3
RIBERALTA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,1,0,12,1,3,0,2,0,1,0,19,1,20
SAN BORJA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,3
SAN LORENZO(PND),"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,1,0,7,4,4,1,1,0,1,0,14,5,19
SUCRE,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,4,2,13,3,4,1,0,0,3,0,24,6,30
TIAHUANACU,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TUPIZA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UYUNI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA SERRANO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
CARANAVI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,1,2,7,2,1,1,2,0,1,6,12,18
COCHABAMBA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
COTOCA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,1,1,1,1,0,0,2,0,22,4,5,1,2,0,0,0,33,7,40
GUAYARAMERIN,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,3,3,6
LA PAZ,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,4,3,7
ORURO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PAILON,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,1,0,0,1,1,0,8,4,4,4,1,1,2,1,17,11,28
PUERTO QUIJARRO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,3
PUNATA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,3
SACABA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,1,1,1,8,4,12
SAN BORJA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,3
SAN LUCAS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,1,1,0,16,8,2,3,0,0,1,0,20,12,32
SENA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-10-01,0,0,0,0,0,0,0,0,1,0,2,0,19,2,4,0,0,0,1,0,27,2,29
CARANAVI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,1,1,0,4,6,10
COCHABAMBA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,4
COMARAPA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CONCEPCION,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTOCA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
EL ALTO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,1,4,0,15,2,2,0,2,0,1,0,24,3,27
EUCALIPTUS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
LA PAZ,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PADILLA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POCOATA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
POTOSI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,2,0,1,1,16,5,0,1,2,0,1,0,22,7,29
PUERTO QUIJARRO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
PUNA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,3,4
SACABA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,0,0,0,0,9,2,11
SAN LUCAS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,3,0,9,6,3,3,2,0,0,0,17,9,26
SENA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,1,0,6,2,5,0,1,0,1,0,14,2,16
TORO TORO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
VIACHA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
WARNES,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-11-01,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,3,3,6
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARANAVI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,1,2,10,1,0,3,1,0,0,6,12,18
COCHABAMBA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,6,0,6
COTOCA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
EL ALTO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,2,0,0,0,0,0,0,16,8,4,0,1,0,2,0,23,10,33
EUCALIPTUS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
LA PAZ,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,0,0,6,5,11
PALCA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,2,2,1,4,5,5,1,1,0,2,1,3,2,19,1,2,0,3,2,2,15,43,58
POTOSI,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,1,0,1,8,5,4,5,3,0,0,0,15,12,27
PUERTO QUIJARRO,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SACABA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,0,2,0,10,3,13
SAN BORJA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JAVIER(STC),"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SAN MATIAS,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,2,2,6,8
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,0,8,3,4,1,0,0,0,0,13,4,17
SUCRE,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,1,2,1,0,0,10,4,14
VALLEGRANDE,"violencia, hechos de transito y accidentes",violencia fisica en otros contextos,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
