department,municipality_id,municipality,year,month,population,value
La Paz,20701,Apolo,2012,1,Dentro / MASCULINO,0
La Paz,20503,Aucapata,2012,1,Dentro / MASCULINO,0
La Paz,21303,Ayo Ayo,2012,1,Dentro / MASCULINO,0
Cochabamba,30301,Ayopaya (v. De Independencia),2012,1,Dentro / MASCULINO,0
Santa Cruz,70706,Camiri,2012,1,Dentro / MASCULINO,0
Potosí,50702,Caripuyo,2012,1,Dentro / MASCULINO,0
Pando,90101,Cobija,2012,1,Dentro / MASCULINO,1
Cochabamba,30101,Cochabamba,2012,1,Dentro / MASCULINO,2
Potosí,50401,Colquechaca,2012,1,Dentro / MASCULINO,0
La Paz,21306,Colquencha,2012,1,Dentro / MASCULINO,0
La Paz,20105,El Alto,2012,1,Dentro / MASCULINO,4
La Paz,21001,Inquisivi,2012,1,Dentro / MASCULINO,0
La Paz,20101,La Paz,2012,1,Dentro / MASCULINO,10
Chuquisaca,10501,Monteagudo,2012,1,Dentro / MASCULINO,1
Oruro,40101,Oruro,2012,1,Dentro / MASCULINO,5
Potosí,50403,Pocoata,2012,1,Dentro / MASCULINO,1
Potosí,50101,Potosi,2012,1,Dentro / MASCULINO,0
Chuquisaca,10302,Presto,2012,1,Dentro / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2012,1,Dentro / MASCULINO,1
Cochabamba,30901,Quillacollo,2012,1,Dentro / MASCULINO,0
Beni,80201,Riberalta,2012,1,Dentro / MASCULINO,1
Beni,80304,Rurrenabaque,2012,1,Dentro / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2012,1,Dentro / MASCULINO,0
Santa Cruz,70303,San Rafael,2012,1,Dentro / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,1,Dentro / MASCULINO,2
Chuquisaca,10101,Sucre,2012,1,Dentro / MASCULINO,4
Tarija,60101,Tarija,2012,1,Dentro / MASCULINO,1
Beni,80101,Trinidad,2012,1,Dentro / MASCULINO,2
Potosí,50801,Tupiza,2012,1,Dentro / MASCULINO,1
Potosí,51201,Uyuni,2012,1,Dentro / MASCULINO,0
Tarija,60303,Villa Montes,2012,1,Dentro / MASCULINO,1
Potosí,51501,Villazon,2012,1,Dentro / MASCULINO,0
Tarija,60301,Yacuiba,2012,1,Dentro / MASCULINO,0
La Paz,20201,Achacachi,2012,2,Dentro / MASCULINO,2
La Paz,20701,Apolo,2012,2,Dentro / MASCULINO,0
La Paz,20503,Aucapata,2012,2,Dentro / MASCULINO,0
La Paz,21304,Calamarca,2012,2,Dentro / MASCULINO,0
Potosí,50702,Caripuyo,2012,2,Dentro / MASCULINO,0
Santa Cruz,71403,Carmen Rivero Torrez,2012,2,Dentro / MASCULINO,0
Pando,90101,Cobija,2012,2,Dentro / MASCULINO,1
Cochabamba,30101,Cochabamba,2012,2,Dentro / MASCULINO,8
La Paz,21306,Colquencha,2012,2,Dentro / MASCULINO,0
La Paz,20301,Coro Coro,2012,2,Dentro / MASCULINO,0
Santa Cruz,70102,Cotoca,2012,2,Dentro / MASCULINO,1
La Paz,20105,El Alto,2012,2,Dentro / MASCULINO,2
Santa Cruz,70105,El Torno,2012,2,Dentro / MASCULINO,0
Oruro,41101,Eucaliptus,2012,2,Dentro / MASCULINO,0
Beni,80202,Guayaramerin,2012,2,Dentro / MASCULINO,1
La Paz,21501,Ixiamas,2012,2,Dentro / MASCULINO,0
La Paz,20101,La Paz,2012,2,Dentro / MASCULINO,14
Potosí,50203,Llallagua,2012,2,Dentro / MASCULINO,1
Oruro,40101,Oruro,2012,2,Dentro / MASCULINO,4
Santa Cruz,70902,Pampa Grande,2012,2,Dentro / MASCULINO,2
Potosí,50403,Pocoata,2012,2,Dentro / MASCULINO,0
Potosí,50101,Potosi,2012,2,Dentro / MASCULINO,2
La Paz,21201,Pucarani,2012,2,Dentro / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2012,2,Dentro / MASCULINO,0
Cochabamba,31401,Punata,2012,2,Dentro / MASCULINO,0
Beni,80201,Riberalta,2012,2,Dentro / MASCULINO,3
Cochabamba,31001,Sacaba,2012,2,Dentro / MASCULINO,0
Potosí,50701,Sacaca,2012,2,Dentro / MASCULINO,0
Cochabamba,31403,San Benito,2012,2,Dentro / MASCULINO,0
Beni,80302,San Borja,2012,2,Dentro / MASCULINO,0
La Paz,21502,San Buena Ventura,2012,2,Dentro / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2012,2,Dentro / MASCULINO,0
Chuquisaca,10702,San Lucas,2012,2,Dentro / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,2,Dentro / MASCULINO,3
La Paz,20601,Sorata,2012,2,Dentro / MASCULINO,0
Chuquisaca,10101,Sucre,2012,2,Dentro / MASCULINO,2
Cochabamba,31101,Tapacari,2012,2,Dentro / MASCULINO,0
Tarija,60101,Tarija,2012,2,Dentro / MASCULINO,3
Beni,80101,Trinidad,2012,2,Dentro / MASCULINO,0
Cochabamba,31003,Villa Tunari,2012,2,Dentro / MASCULINO,0
Santa Cruz,70201,Warnes,2012,2,Dentro / MASCULINO,1
Tarija,60301,Yacuiba,2012,2,Dentro / MASCULINO,0
Santa Cruz,71501,Ascencion De Guarayos,2012,3,Dentro / MASCULINO,1
Cochabamba,30301,Ayopaya (v. De Independencia),2012,3,Dentro / MASCULINO,0
Santa Cruz,70706,Camiri,2012,3,Dentro / MASCULINO,1
Pando,90101,Cobija,2012,3,Dentro / MASCULINO,1
Cochabamba,30101,Cochabamba,2012,3,Dentro / MASCULINO,3
Potosí,50901,"Colcha ""k""",2012,3,Dentro / MASCULINO,0
Potosí,50401,Colquechaca,2012,3,Dentro / MASCULINO,0
La Paz,20301,Coro Coro,2012,3,Dentro / MASCULINO,0
Santa Cruz,71106,Cuatro Cañadas,2012,3,Dentro / MASCULINO,0
La Paz,20105,El Alto,2012,3,Dentro / MASCULINO,3
La Paz,21105,La Asunta,2012,3,Dentro / MASCULINO,0
La Paz,20101,La Paz,2012,3,Dentro / MASCULINO,10
Potosí,50203,Llallagua,2012,3,Dentro / MASCULINO,0
Chuquisaca,10501,Monteagudo,2012,3,Dentro / MASCULINO,1
Potosí,50404,Ocuri,2012,3,Dentro / MASCULINO,0
Oruro,40101,Oruro,2012,3,Dentro / MASCULINO,6
Potosí,50101,Potosi,2012,3,Dentro / MASCULINO,3
Cochabamba,31205,Puerto Villarroel,2012,3,Dentro / MASCULINO,0
Cochabamba,30901,Quillacollo,2012,3,Dentro / MASCULINO,0
Beni,80201,Riberalta,2012,3,Dentro / MASCULINO,2
Potosí,50701,Sacaca,2012,3,Dentro / MASCULINO,2
La Paz,21502,San Buena Ventura,2012,3,Dentro / MASCULINO,1
Santa Cruz,70301,San Ignacio De Velasco,2012,3,Dentro / MASCULINO,1
Santa Cruz,71005,San Pedro,2012,3,Dentro / MASCULINO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2012,3,Dentro / MASCULINO,4
Chuquisaca,10403,Sopachuy,2012,3,Dentro / MASCULINO,0
Chuquisaca,10101,Sucre,2012,3,Dentro / MASCULINO,2
Cochabamba,31101,Tapacari,2012,3,Dentro / MASCULINO,0
Tarija,60101,Tarija,2012,3,Dentro / MASCULINO,0
Chuquisaca,10202,Tarvita,2012,3,Dentro / MASCULINO,0
La Paz,20606,Tipuani,2012,3,Dentro / MASCULINO,1
Beni,80101,Trinidad,2012,3,Dentro / MASCULINO,2
La Paz,20801,Viacha,2012,3,Dentro / MASCULINO,0
Potosí,51501,Villazon,2012,3,Dentro / MASCULINO,0
Tarija,60301,Yacuiba,2012,3,Dentro / MASCULINO,2
La Paz,20201,Achacachi,2012,4,Dentro / MASCULINO,3
La Paz,22002,Alto Beni,2012,4,Dentro / MASCULINO,0
La Paz,20202,Ancoraimes,2012,4,Dentro / MASCULINO,0
La Paz,21303,Ayo Ayo,2012,4,Dentro / MASCULINO,0
La Paz,21203,Batallas,2012,4,Dentro / MASCULINO,0
La Paz,21304,Calamarca,2012,4,Dentro / MASCULINO,0
Chuquisaca,10701,Camargo,2012,4,Dentro / MASCULINO,1
Santa Cruz,70706,Camiri,2012,4,Dentro / MASCULINO,1
Potosí,50702,Caripuyo,2012,4,Dentro / MASCULINO,0
Santa Cruz,70702,Charagua,2012,4,Dentro / MASCULINO,1
Cochabamba,30101,Cochabamba,2012,4,Dentro / MASCULINO,2
Potosí,50901,"Colcha ""k""",2012,4,Dentro / MASCULINO,1
Potosí,50401,Colquechaca,2012,4,Dentro / MASCULINO,1
La Paz,20105,El Alto,2012,4,Dentro / MASCULINO,2
Chuquisaca,10502,Huacareta,2012,4,Dentro / MASCULINO,0
La Paz,20806,Jesus De Machaca,2012,4,Dentro / MASCULINO,0
La Paz,20101,La Paz,2012,4,Dentro / MASCULINO,2
Potosí,50203,Llallagua,2012,4,Dentro / MASCULINO,1
La Paz,20607,Mapiri,2012,4,Dentro / MASCULINO,0
Cochabamba,31301,Mizque,2012,4,Dentro / MASCULINO,0
Oruro,40101,Oruro,2012,4,Dentro / MASCULINO,1
Chuquisaca,10401,Padilla,2012,4,Dentro / MASCULINO,1
Potosí,50403,Pocoata,2012,4,Dentro / MASCULINO,1
Potosí,50101,Potosi,2012,4,Dentro / MASCULINO,3
Santa Cruz,71401,Puerto Suarez,2012,4,Dentro / MASCULINO,1
Beni,80201,Riberalta,2012,4,Dentro / MASCULINO,2
Beni,80302,San Borja,2012,4,Dentro / MASCULINO,1
La Paz,21502,San Buena Ventura,2012,4,Dentro / MASCULINO,1
Santa Cruz,70301,San Ignacio De Velasco,2012,4,Dentro / MASCULINO,1
Beni,80702,San Ramon Beni,2012,4,Dentro / MASCULINO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2012,4,Dentro / MASCULINO,11
Chuquisaca,10101,Sucre,2012,4,Dentro / MASCULINO,1
Cochabamba,31101,Tapacari,2012,4,Dentro / MASCULINO,0
Tarija,60101,Tarija,2012,4,Dentro / MASCULINO,1
Beni,80101,Trinidad,2012,4,Dentro / MASCULINO,4
Potosí,50801,Tupiza,2012,4,Dentro / MASCULINO,1
Potosí,51201,Uyuni,2012,4,Dentro / MASCULINO,0
Tarija,60303,Villa Montes,2012,4,Dentro / MASCULINO,1
Potosí,51501,Villazon,2012,4,Dentro / MASCULINO,2
Tarija,60301,Yacuiba,2012,4,Dentro / MASCULINO,1
