,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,2,0,2,2
PUERTO CARABUCO,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,1,0,0,0,1,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,2,0,0,0,2,0,2
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,1,0,1,0,2,0,2
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,2,1,0,0,2,1,3
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,4,1,0,0,4,1,5
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,2,3,0,0,2,3,5
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,1,0,0,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,1,0,0,0,1,0,1
TUPIZA,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,1,1,0,0,1,1,2
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,1,1,1,1,2
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,1,0,0,0,1,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,2,0,0,1,2,1,3
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2012-04-01,0,0,0,1,0,1,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,1,0,0,0,1,0,1
BERMEJO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,2,0,2,0,2
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,1,1,1,2
CAQUIAVIRI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,1,1,1,2
CKOCHAS,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,8,8,0,0,8,8,16
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,2,1,2,1,3
COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,4,8,5,7,9,15,24
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,22,14,6,4,28,18,46
LAJA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,3,0,3,0,3
MAPIRI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
MONTERO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,2,1,0,0,2,1,3
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,3,3,3,3,6
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,2,0,2,0,2
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,1,0,1,0,2,2
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,6,2,0,0,6,2,8
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,10,1,0,0,10,1,11
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,1,0,0,0,1,0,1
TINGUIPAYA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,3,2,3,2,5
TIPUANI,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,2,0,2,0,2
TUPIZA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,1,1,0,1,1,2
YOTALA,mortalidad,muerte menor de 5 anos por otras causas,2012-05-01,0,0,0,2,0,2,2
ACACIO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
ALTO BENI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
CARANAVI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,1,0,0,0,1,1
CKOCHAS,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,1,1,1,2
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,4,5,0,0,4,5,9
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,4,9,7,6,11,15,26
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,1,0,0,1,1,2
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,1,0,2,0,2
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,17,15,3,2,20,17,37
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,2,0,0,0,2,2
MACHARETI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
MAPIRI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
MOJOCOYA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,3,0,0,0,3,3
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,7,2,0,0,7,2,9
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,0,1,0,1
PUNATA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
QUILLACOLLO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,2,0,0,1,2,3
SACABA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,0,1,0,1,1
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,1,1,1,2
SAN BENITO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,0,1,0,1
SAN PABLO DE LIPEZ,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
SAN PEDRO,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,2,0,0,0,2,0,2
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,10,6,0,1,10,7,17
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,4,0,0,1,4,5
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,2,1,0,0,2,1,3
UNCIA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
VILA VILA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,1,0,0,0,1,1
YUNCHARA,mortalidad,muerte menor de 5 anos por otras causas,2012-06-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,1,0,1,0,1
CARAPARI,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,3,2,3,2,5
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,0,0,1,0,1,0,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,4,8,0,0,4,8,12
COLQUECHACA,mortalidad,muerte menor de 5 anos por otras causas,2012-07-01,1,0,3,1,4,1,5
