,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-04-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
SANTA ANA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-04-01,6,3,1,1,7,4,11
SUCRE,mortalidad,muerte menor de 1 ano,2012-04-01,2,3,0,0,2,3,5
TACACHI,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
TARABUCO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 1 ano,2012-04-01,1,1,0,0,1,1,2
TARVITA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
TIQUIPAYA,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,0,0,1,0,1
TOCO,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
TUPIZA,mortalidad,muerte menor de 1 ano,2012-04-01,1,1,0,0,1,1,2
UYUNI,mortalidad,muerte menor de 1 ano,2012-04-01,1,0,1,0,2,0,2
VILLA TUNARI,mortalidad,muerte menor de 1 ano,2012-04-01,0,1,0,0,0,1,1
VILLAZON,mortalidad,muerte menor de 1 ano,2012-04-01,2,0,0,1,2,1,3
YACUIBA,mortalidad,muerte menor de 1 ano,2012-04-01,0,0,1,0,1,0,1
ANDAMARCA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
APOLO,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
BOLIVAR,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
CALAMARCA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
CAQUIAVIRI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,2,1,2,3
CHALLAPATA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
CHIMORE,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
CHUMA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-05-01,9,7,0,0,9,7,16
COLCAPIRHUA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,1,2,2,2,4
COLOMI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
COTOCA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-05-01,4,7,2,5,6,12,18
EL TORNO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
HUANUNI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
JESUS DE MACHACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
LA PAZ,mortalidad,muerte menor de 1 ano,2012-05-01,19,17,4,4,23,21,44
LAJA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
MAPIRI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte menor de 1 ano,2012-05-01,1,1,0,0,1,1,2
PAILON,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
POROMA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-05-01,6,3,0,0,6,3,9
RURRENABAQUE,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
SACABA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,4,0,4,1,5
SACACA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2012-05-01,1,1,0,0,1,1,2
SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-05-01,8,5,0,1,8,6,14
SHINAOTA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte menor de 1 ano,2012-05-01,9,1,0,0,9,1,10
TACOPAYA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,1,1,1,2
TARABUCO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,0,2,0,2,2
TARIJA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,0,1,0,1
TINGUIPAYA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,3,2,3,2,5
TIPUANI,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-05-01,2,0,0,0,2,0,2
TUPIZA,mortalidad,muerte menor de 1 ano,2012-05-01,0,1,1,0,1,1,2
VILLA SERRANO,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte menor de 1 ano,2012-05-01,1,0,0,1,1,1,2
YUNCHARA,mortalidad,muerte menor de 1 ano,2012-05-01,0,0,1,0,1,0,1
ACACIO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
ARQUE,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 1 ano,2012-06-01,0,1,0,0,0,1,1
CKOCHAS,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,1,1,1,2
COBIJA,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-06-01,9,8,0,2,9,10,19
COROICO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
CULPINA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-06-01,4,7,5,6,9,13,22
EL TORNO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 1 ano,2012-06-01,1,1,0,0,1,1,2
LA PAZ,mortalidad,muerte menor de 1 ano,2012-06-01,15,14,3,2,18,16,34
LLALLAGUA,mortalidad,muerte menor de 1 ano,2012-06-01,0,2,0,0,0,2,2
MAPIRI,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte menor de 1 ano,2012-06-01,0,2,0,0,0,2,2
PAILON,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
POROMA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte menor de 1 ano,2012-06-01,7,2,0,0,7,2,9
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
PUNATA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 1 ano,2012-06-01,2,4,0,0,2,4,6
SABAYA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
SACACA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,1,1,1,2
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
SAN PABLO DE LIPEZ,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
SAN PEDRO,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2012-06-01,12,1,0,1,12,2,14
SUCRE,mortalidad,muerte menor de 1 ano,2012-06-01,10,4,0,1,10,5,15
TARIJA,mortalidad,muerte menor de 1 ano,2012-06-01,0,3,0,0,0,3,3
TRINIDAD,mortalidad,muerte menor de 1 ano,2012-06-01,1,0,0,0,1,0,1
UNCIA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
UYUNI,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte menor de 1 ano,2012-06-01,0,1,0,0,0,1,1
YACUIBA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
YUNCHARA,mortalidad,muerte menor de 1 ano,2012-06-01,0,0,1,0,1,0,1
ARQUE,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
BATALLAS,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
CALACOTO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,3,1,3,1,4
COCHABAMBA,mortalidad,muerte menor de 1 ano,2012-07-01,7,8,0,0,7,8,15
COLPA BELGICA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
COLQUECHACA,mortalidad,muerte menor de 1 ano,2012-07-01,1,0,3,0,4,0,4
CONCEPCION,mortalidad,muerte menor de 1 ano,2012-07-01,0,1,0,0,0,1,1
COTOCA,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 1 ano,2012-07-01,9,12,4,4,13,16,29
EL TORNO,mortalidad,muerte menor de 1 ano,2012-07-01,0,0,0,1,0,1,1
