department,municipality_id,municipality,year,month,population,value
Cochabamba,30101,Cochabamba,2020,1,TOTALES / DENTRO,1
La Paz,20105,El Alto,2020,1,TOTALES / DENTRO,1
Beni,80402,Exaltacion,2020,1,TOTALES / DENTRO,1
La Paz,20101,La Paz,2020,1,TOTALES / DENTRO,3
Oruro,40101,Oruro,2020,1,TOTALES / DENTRO,1
Potosí,50101,Potosi,2020,1,TOTALES / DENTRO,1
Cochabamba,30901,Quillacollo,2020,1,TOTALES / DENTRO,1
Beni,80201,Riberalta,2020,1,TOTALES / DENTRO,1
La Paz,20805,San Andres De Machaca,2020,1,TOTALES / DENTRO,0
Santa Cruz,71201,San Matias,2020,1,TOTALES / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2020,1,TOTALES / DENTRO,15
Chuquisaca,10101,Sucre,2020,1,TOTALES / DENTRO,2
Tarija,60101,Tarija,2020,1,TOTALES / DENTRO,3
Beni,80101,Trinidad,2020,1,TOTALES / DENTRO,5
Potosí,51501,Villazon,2020,1,TOTALES / DENTRO,2
Cochabamba,30904,Vinto,2020,1,TOTALES / DENTRO,0
La Paz,20201,Achacachi,2020,2,TOTALES / DENTRO,1
Cochabamba,30101,Cochabamba,2020,2,TOTALES / DENTRO,1
La Paz,20101,La Paz,2020,2,TOTALES / DENTRO,1
Oruro,40101,Oruro,2020,2,TOTALES / DENTRO,1
Beni,80201,Riberalta,2020,2,TOTALES / DENTRO,3
Santa Cruz,70101,Santa Cruz De La Sierra,2020,2,TOTALES / DENTRO,6
Chuquisaca,10101,Sucre,2020,2,TOTALES / DENTRO,2
Beni,80101,Trinidad,2020,2,TOTALES / DENTRO,1
La Paz,20202,Ancoraimes,2020,3,TOTALES / DENTRO,1
Santa Cruz,70702,Charagua,2020,3,TOTALES / DENTRO,0
Cochabamba,30101,Cochabamba,2020,3,TOTALES / DENTRO,1
La Paz,20101,La Paz,2020,3,TOTALES / DENTRO,2
La Paz,21305,Patacamaya,2020,3,TOTALES / DENTRO,1
Potosí,50403,Pocoata,2020,3,TOTALES / DENTRO,0
Potosí,50101,Potosi,2020,3,TOTALES / DENTRO,2
Beni,80401,Santa Ana,2020,3,TOTALES / DENTRO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2020,3,TOTALES / DENTRO,5
Pando,90303,Sena,2020,3,TOTALES / DENTRO,0
Chuquisaca,10101,Sucre,2020,3,TOTALES / DENTRO,1
Beni,80101,Trinidad,2020,3,TOTALES / DENTRO,5
Cochabamba,30101,Cochabamba,2020,4,TOTALES / DENTRO,1
Potosí,50601,Cotagaita,2020,4,TOTALES / DENTRO,0
La Paz,20101,La Paz,2020,4,TOTALES / DENTRO,2
Oruro,40101,Oruro,2020,4,TOTALES / DENTRO,1
Cochabamba,31205,Puerto Villarroel,2020,4,TOTALES / DENTRO,1
Beni,80501,San Ignacio,2020,4,TOTALES / DENTRO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2020,4,TOTALES / DENTRO,8
Chuquisaca,10101,Sucre,2020,4,TOTALES / DENTRO,6
Tarija,60101,Tarija,2020,4,TOTALES / DENTRO,3
Beni,80101,Trinidad,2020,4,TOTALES / DENTRO,1
Chuquisaca,10102,Yotala,2020,4,TOTALES / DENTRO,1
Cochabamba,30303,Cocapata,2020,5,TOTALES / DENTRO,1
Cochabamba,30101,Cochabamba,2020,5,TOTALES / DENTRO,1
La Paz,21105,La Asunta,2020,5,TOTALES / DENTRO,1
La Paz,20101,La Paz,2020,5,TOTALES / DENTRO,4
Oruro,40101,Oruro,2020,5,TOTALES / DENTRO,2
Beni,80201,Riberalta,2020,5,TOTALES / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2020,5,TOTALES / DENTRO,14
Chuquisaca,10101,Sucre,2020,5,TOTALES / DENTRO,3
