municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
TARIJA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,9,1,6,4,15,19
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,8,3,3,4,11,7,18
TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,3,0,3,0,3
TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,2,0,0,3,2,5
TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,1,1,0,0,1,1,2
TOMINA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,0,0,0,4,0,4
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,11,8,8,10,19,18,37
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,3,1,0,1,3,4
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,0,2,1,4,1,5
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,1,2,0,6,1,7
TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,1,3,0,3,1,4
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,3,2,2,0,5,2,7
VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,0,0,1,1,1,1,2
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,8,10,5,8,13,18,31
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,2,2,2,2,4,4,8
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,27,0,0,0,27,0,27
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-05-01,4,0,0,6,4,6,10
AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,6,5,6,9,12,21
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,4,1,5,3,9,12
ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,1,0,1,4,2,6
ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,0,0,1,3,1,4
ARANI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,6,4,0,0,6,4,10
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,0,1,0,3,3
ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,2,1,2,3,5
ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,27,26,10,13,37,39,76
BERMEJO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,10,5,9,7,19,26
CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,8,9,10,14,18,32
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,18,13,13,15,31,28,59
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,4,0,2,3,6,9
CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,0,0,0,3,0,3
COLQUECHACA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,3,0,2,5,5,10
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,6,1,3,4,9,13
COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,0,0,1,4,1,5
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,5,2,2,5,7,12
CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,5,0,1,4,6,10
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,0,2,2,9,2,11
ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
ESCARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,2,1,2,2,4,6
HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,1,0,1,1
ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,1,1,1,2
INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,1,1,2,4,3,7
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,8,1,6,8,14,22
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,1,1,2,2,3,5
LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,1,0,0,4,1,5
MACHACAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
MINEROS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,1,0,1,1,2
MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,5,1,0,1,5,6
MOROCHATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,1,1,3,3,4,7
OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,6,5,3,12,9,21
OMEREQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,1,0,1,1
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,20,9,8,9,28,18,46
PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,0,1,4,4,8
POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,0,0,0,2,2
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,2,3,4,8,6,14
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,9,14,9,6,18,20,38
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,76,6,4,7,80,13,93
ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,9,4,2,1,11,5,16
SABAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,1,1,0,3,1,4
SACABAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,0,0,0,2,0,2
SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,2,2,6,5,11
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,1,1,1,3,4
SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,6,10,7,13,13,26
SAN BORJA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,3,1,3,4
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,3,6,3,11,6,17
SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,1,1,0,2,1,3
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,10,7,4,5,14,12,26
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,82,44,23,15,105,59,164
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,2,2,0,2,2,4
SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,3,2,2,3,5,8
SANTIAGO DE HUARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,2,0,0,1,2,3
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,4,3,4,6,8,9,17
SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,1,0,2,2
TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,10,3,5,8,15,23
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,4,2,1,9,5,14
TARVITA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,5,5,1,6,6,12
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,8,6,4,3,12,9,21
TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,3,2,3,2,5
TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,1,0,0,0,1,1
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,12,18,7,6,19,24,43
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,1,0,1,0,1
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,55,50,29,35,84,85,169
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,8,1,2,2,10,12
VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,0,0,0,3,0,3,3
VILLA SERRANO,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,0,1,0,1
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,3,10,7,1,10,11,21
WARNES,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,1,0,0,1,1,1,2
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,7,2,2,0,9,2,11
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,2,0,4,5,6,5,11
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-06-01,5,1,2,7,7,8,15
AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,8,6,6,8,14,14,28
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,1,1,2,5,3,8
ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,1,0,1,1,2
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,3,2,2,2,5,7
BELEN DE ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
BERMEJO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,2,0,2,2,4,6
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,8,4,2,8,10,18
CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,2,0,4,0,4
CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,6,10,10,14,16,30
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,22,16,14,26,36,42,78
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,1,3,3,6,4,10
CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,4,2,1,3,5,5,10
COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,2,2,4,2,6
CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,1,0,2,3,5
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,6,4,1,1,7,5,12
EL CHORO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,3,1,2,3,5,8
EL VILLAR,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,2,0,0,1,2,3
HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,1,1,0,2,1,3
ICHOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,2,0,2,1,3
ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,0,0,2,0,2
INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,2,4,1,9,3,12
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,8,8,1,5,9,13,22
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,4,2,5,5,10
MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,0,0,0,5,0,5
OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,7,5,2,7,9,12,21
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,21,19,1,9,22,28,50
PAMPA AULLAGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,0,0,0,2,0,2
PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,1,1,1,1,2
POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,4,2,1,5,5,10
POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,0,0,0,1,1
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,2,1,0,2,2,4
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,10,16,2,4,12,20,32
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,14,8,6,5,20,13,33
PUNATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,3,1,0,2,3,5
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,1,2,0,4,1,5
SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,3,2,3,2,5
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,6,4,1,5,7,12
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,4,1,1,2,5,7
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,8,1,1,1,9,2,11
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,58,55,12,13,70,68,138
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,1,0,1,1,2
SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,3,0,0,3,3,6
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,3,3,5,2,8,5,13
SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,0,1,0,1,1
TACOBAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,2,3,2,8,4,12
TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,5,3,3,5,8,13
TARABUCO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,0,0,0,5,0,5
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,2,0,1,2,3,5
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,0,0,0,1,1
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,12,8,3,5,15,13,28
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,0,1,0,1,0,1
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,1,1,1,2
VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,0,1,0,0,0,1,1
VIACHA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,0,0,0,1,0,1
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,6,7,0,0,6,7,13
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,1,2,0,1,1,3,4
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,2,5,5,1,7,6,13
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-07-01,5,2,2,2,7,4,11
ACACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,3,0,2,1,5,6
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,6,1,6,5,12,17
ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,1,0,0,3,1,4
ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,3,1,3,2,6,8
ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,7,25,7,16,14,41,55
BELEN DE ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,1,1,1,2
BERMEJO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,0,2,0,2,0,2
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,9,1,4,5,13,18
CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,3,2,4,2,6
CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,3,1,4,1,5
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,11,13,17,15,28,28,56
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,12,7,2,13,14,20,34
CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,1,1,1,2
COIPASA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
COLPA BELGICA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,9,10,6,10,15,20,35
COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,1,0,2,3,3,6
CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,2,1,0,4,2,6
COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,2,3,2,7,4,11
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,8,13,9,10,17,23,40
CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,3,2,2,6,5,11
CURVA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,0,0,0,4,0,4
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,5,2,4,0,9,2,11
EL VILLAR,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,19,14,13,26,32,40,72
HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,5,1,0,0,5,1,6
HUAYLLAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,2,2,0,2,2,4
ICLA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,1,1,2,3,3,6
INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,6,7,3,2,9,9,18
LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,14,8,5,2,19,10,29
LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,0,3,2,5,2,7
LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,0,2,1,5,1,6
MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,4,2,3,3,7,10
ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,25,18,6,18,31,36,67
PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,1,0,0,1,1,2
POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,9,2,5,4,14,18
POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,8,17,9,5,17,22,39
PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,6,0,1,2,7,9
POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,10,9,6,5,16,14,30
PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,0,0,1,0,1,1
POTOSI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,12,8,7,5,19,13,32
PUNA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,10,2,1,7,11,9,20
QUILLACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,4,0,0,0,4,4
ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,1,1,1,2
RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,6,0,1,2,7,9
SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,5,4,3,6,8,14
SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,10,15,1,6,11,21,32
SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,8,4,1,3,9,7,16
SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,2,13,6,16,8,24
SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,20,10,2,6,22,16,38
SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,7,1,0,0,7,1,8
SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,6,11,9,2,15,13,28
SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,4,1,1,4,5,9
SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,5,1,5,2,7
SANTIAGO DE HUARI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,3,4,2,6,5,11
SIPE SIPE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,1,0,0,1,1,2
SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,1,3,4,6,5,11
SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
TACOBAMBA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,5,4,0,2,5,6,11
TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,1,0,0,2,1,3
TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,2,1,4,0,6,1,7
TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,3,4,4,2,7,6,13
TIQUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,1,1,1,2
TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,0,0,0,1,0,1
TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,16,9,10,7,26,16,42
TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,0,1,0,1,0,1
TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,4,1,2,2,6,3,9
TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,11,16,3,4,14,20,34
TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,2,4,1,4,3,7
VIACHA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,0,0,0,1,1
VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,8,14,2,3,10,17,27
VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,0,0,1,0,1,1
VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,2,1,3,2,5,7
YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,5,1,3,4,8,5,13
YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,25,19,34,33,59,52,111
YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,2,0,2,1,3
ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,1,3,4,4,5,9
ACACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,0,0,0,1,0,1
ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,5,3,0,3,5,6,11
ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,2,0,0,3,2,5
ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,0,1,2,2,4
ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,4,2,4,9,8,17
ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,0,4,2,5,7
BELEN DE ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,6,6,1,7,7,13,20
CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,8,9,2,8,10,17,27
CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,15,13,12,15,27,28,55
CHARAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,1,0,1,0,1
CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,3,2,2,3,5,8
CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,13,18,7,9,20,27,47
COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,5,3,6,5,11,8,19
COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,6,9,4,16,10,26
CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,2,1,0,1,2,3
EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,4,4,2,11,6,15,21
EL VILLAR,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,15,17,15,23,30,40,70
ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
EUCALIPTUS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,1,0,0,3,1,4
