municipality,group,variable,month,TOTAL
LA PAZ,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-02-01,1.0
SUCRE,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-02-01,7.0
COROICO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-03-01,6.0
SUCRE,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-03-01,5.0
MAPIRI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-08-01,14.0
AZURDUY,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-10-01,27.0
COCAPATA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2023-11-01,91.0
