municipality,group,variable,month,TOTAL
CARANAVI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-01-01,5.0
COCHABAMBA,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-01-01,2.0
VILLA TUNARI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-01-01,501.0
MONTEAGUDO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-02-01,374.0
ALTO BENI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-03-01,4.0
CHULUMANI (V. DE LA LIBERTAD),eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-03-01,4.0
VILLA TUNARI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-03-01,51.0
CAMIRI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2017-04-01,12.0
