department,municipality_id,municipality,year,month,population,value
La Paz,20201,Achacachi,2009,1,< de 1 ano / MASCULINO,0
La Paz,20104,Achocalla,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30201,Aiquile,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31303,Alalay,2009,1,< de 1 ano / MASCULINO,0
La Paz,20202,Ancoraimes,2009,1,< de 1 ano / MASCULINO,0
Oruro,41201,Andamarca,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30501,Arani,2009,1,< de 1 ano / MASCULINO,1
Santa Cruz,71501,Ascencion De Guarayos,2009,1,< de 1 ano / MASCULINO,0
Tarija,60202,Bermejo,2009,1,< de 1 ano / MASCULINO,0
La Paz,21304,Calamarca,2009,1,< de 1 ano / MASCULINO,0
Chuquisaca,10701,Camargo,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70706,Camiri,2009,1,< de 1 ano / MASCULINO,0
Oruro,40102,Caracollo,2009,1,< de 1 ano / MASCULINO,0
Oruro,40201,Challapata,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31204,Chimore,2009,1,< de 1 ano / MASCULINO,0
La Paz,21101,Chulumani (v. De La Libertad),2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30801,Cliza,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30101,Cochabamba,2009,1,< de 1 ano / MASCULINO,2
Cochabamba,30905,Colcapirhua,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31002,Colomi,2009,1,< de 1 ano / MASCULINO,0
La Paz,21306,Colquencha,2009,1,< de 1 ano / MASCULINO,0
La Paz,20605,Combaya,2009,1,< de 1 ano / MASCULINO,0
La Paz,21701,Copacabana,2009,1,< de 1 ano / MASCULINO,0
La Paz,21402,Coripata,2009,1,< de 1 ano / MASCULINO,0
La Paz,21401,Coroico,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70102,Cotoca,2009,1,< de 1 ano / MASCULINO,0
La Paz,20804,Desaguadero,2009,1,< de 1 ano / MASCULINO,0
La Paz,20105,El Alto,2009,1,< de 1 ano / MASCULINO,2
Santa Cruz,70105,El Torno,2009,1,< de 1 ano / MASCULINO,0
Oruro,41101,Eucaliptus,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,71002,General Saavedra,2009,1,< de 1 ano / MASCULINO,0
Beni,80202,Guayaramerin,2009,1,< de 1 ano / MASCULINO,0
Oruro,40701,Huanuni,2009,1,< de 1 ano / MASCULINO,0
Chuquisaca,10304,Icla,2009,1,< de 1 ano / MASCULINO,0
La Paz,21102,Irupana (villa De Lanza),2009,1,< de 1 ano / MASCULINO,0
La Paz,21501,Ixiamas,2009,1,< de 1 ano / MASCULINO,1
La Paz,20806,Jesus De Machaca,2009,1,< de 1 ano / MASCULINO,0
La Paz,21105,La Asunta,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70104,La Guardia,2009,1,< de 1 ano / MASCULINO,0
La Paz,20101,La Paz,2009,1,< de 1 ano / MASCULINO,0
La Paz,21202,Laja,2009,1,< de 1 ano / MASCULINO,0
La Paz,20901,Luribay,2009,1,< de 1 ano / MASCULINO,0
Beni,80801,Magdalena,2009,1,< de 1 ano / MASCULINO,0
La Paz,20103,Mecapaca,2009,1,< de 1 ano / MASCULINO,1
Santa Cruz,71003,Mineros,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31301,Mizque,2009,1,< de 1 ano / MASCULINO,0
Chuquisaca,10303,Mojocoya,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,71001,Montero,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30302,Morochata,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30203,Omereque,2009,1,< de 1 ano / MASCULINO,0
Oruro,40101,Oruro,2009,1,< de 1 ano / MASCULINO,7
La Paz,21305,Patacamaya,2009,1,< de 1 ano / MASCULINO,0
Potosí,50101,Potosi,2009,1,< de 1 ano / MASCULINO,0
La Paz,21201,Pucarani,2009,1,< de 1 ano / MASCULINO,0
La Paz,20401,Puerto Acosta,2009,1,< de 1 ano / MASCULINO,0
La Paz,21204,Puerto Perez,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,71401,Puerto Suarez,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31401,Punata,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30901,Quillacollo,2009,1,< de 1 ano / MASCULINO,0
Beni,80304,Rurrenabaque,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31001,Sacaba,2009,1,< de 1 ano / MASCULINO,2
Potosí,50701,Sacaca,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70901,Samaipata,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31403,San Benito,2009,1,< de 1 ano / MASCULINO,0
Beni,80302,San Borja,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,71201,San Matias,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,70302,San Miguel De Velasco,2009,1,< de 1 ano / MASCULINO,0
Santa Cruz,71005,San Pedro,2009,1,< de 1 ano / MASCULINO,0
Pando,90202,San Pedro(pnd),2009,1,< de 1 ano / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2009,1,< de 1 ano / MASCULINO,0
La Paz,20902,Sapahaqui,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30902,Sipe Sipe,2009,1,< de 1 ano / MASCULINO,0
La Paz,20601,Sorata,2009,1,< de 1 ano / MASCULINO,0
Chuquisaca,10101,Sucre,2009,1,< de 1 ano / MASCULINO,3
La Paz,20603,Tacacoma,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,30602,Tacopaya,2009,1,< de 1 ano / MASCULINO,0
Chuquisaca,10601,Tarabuco,2009,1,< de 1 ano / MASCULINO,0
Tarija,60101,Tarija,2009,1,< de 1 ano / MASCULINO,0
Cochabamba,31601,Tiraque (cbba),2009,1,< de 1 ano / MASCULINO,0
