,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
SAN ANDRES,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN BORJA,mortalidad,muerte menor de 1 ano,2014-04-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN JOSE DE CHIQUITOS,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-04-01,14.0,13.0,0.0,2.0,14.0,15.0,29.0
SOPACHUY,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-04-01,7.0,6.0,0.0,0.0,7.0,6.0,13.0
TACOBAMBA,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TOTORA(ORR),mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TRINIDAD,mortalidad,muerte menor de 1 ano,2014-04-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
TUPIZA,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
YACUIBA,mortalidad,muerte menor de 1 ano,2014-04-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
APOLO,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
AUCAPATA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CARANAVI,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COCAPATA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COCHABAMBA,mortalidad,muerte menor de 1 ano,2014-05-01,12.0,5.0,0.0,0.0,12.0,5.0,17.0
COMARAPA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COTOCA,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CULPINA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
EL ALTO,mortalidad,muerte menor de 1 ano,2014-05-01,5.0,4.0,3.0,0.0,8.0,4.0,12.0
EL TORNO,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ENTRE RIOS CBBA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ESCOMA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
GUANAY,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
IRUPANA (VILLA DE LANZA),mortalidad,muerte menor de 1 ano,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
IXIAMAS,mortalidad,muerte menor de 1 ano,2014-05-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
LA PAZ,mortalidad,muerte menor de 1 ano,2014-05-01,19.0,16.0,0.0,1.0,19.0,17.0,36.0
NACEBE (SANTA ROSA DEL ABUNA),mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ORURO,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
POCOATA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,2.0,2.0,2.0,2.0,4.0
POCONA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
POTOSI,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
PRESTO,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
PUCARANI,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
PUERTO PEREZ,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PUNATA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
RIBERALTA,mortalidad,muerte menor de 1 ano,2014-05-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
ROBORE,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SACABA,mortalidad,muerte menor de 1 ano,2014-05-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SACACA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAIPINA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN ANTONIO DE LOMERIO,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN BORJA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2014-05-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-05-01,6.0,5.0,1.0,1.0,7.0,6.0,13.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
TACOPAYA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TOTORA(ORR),mortalidad,muerte menor de 1 ano,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
UYUNI,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
VIACHA,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
VILLAZON,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
VITICHI,mortalidad,muerte menor de 1 ano,2014-05-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ACHACACHI,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
APOLO,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CALAMARCA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CARANAVI,mortalidad,muerte menor de 1 ano,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CARAPARI,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHARAÑA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CHAYANTA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CKOCHAS,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
COBIJA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COCHABAMBA,mortalidad,muerte menor de 1 ano,2014-06-01,9.0,4.0,0.0,0.0,9.0,4.0,13.0
"COLCHA ""K""",mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COLQUECHACA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
CONCEPCION,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CORIPATA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
COTAGAITA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
CULPINA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
EL ALTO,mortalidad,muerte menor de 1 ano,2014-06-01,5.0,6.0,2.0,1.0,7.0,7.0,14.0
ESCOMA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
LA PAZ,mortalidad,muerte menor de 1 ano,2014-06-01,21.0,18.0,2.0,3.0,23.0,21.0,44.0
MONTEAGUDO,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ORURO,mortalidad,muerte menor de 1 ano,2014-06-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
PATACAMAYA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
POCOATA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
POTOSI,mortalidad,muerte menor de 1 ano,2014-06-01,10.0,8.0,0.0,0.0,10.0,8.0,18.0
PUCARANI,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PUERTO VILLARROEL,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
PUNA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
QUILLACOLLO,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
RIBERALTA,mortalidad,muerte menor de 1 ano,2014-06-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
SACABA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
SACACA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN ANDRES DE MACHACA,mortalidad,muerte menor de 1 ano,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN BUENA VENTURA,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 1 ano,2014-06-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
SAN LUCAS,mortalidad,muerte menor de 1 ano,2014-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 1 ano,2014-06-01,1.0,0.0,1.0,1.0,2.0,1.0,3.0
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 1 ano,2014-06-01,9.0,4.0,0.0,2.0,9.0,6.0,15.0
SANTA ROSA,mortalidad,muerte menor de 1 ano,2014-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SUCRE,mortalidad,muerte menor de 1 ano,2014-06-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
