,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
VILLA MONTES,mortalidad,muerte menor de 5 anos por otras causas,2010-04-01,0,0,0,1,0,1,1
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2010-04-01,0,2,0,0,0,2,2
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2010-04-01,0,0,1,0,1,0,1
ZUDAÑEZ,mortalidad,muerte menor de 5 anos por otras causas,2010-04-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
ANCORAIMES,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
ARANI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
CAJUATA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
CALACOTO,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,0,0,0,1,0,1
CAPINOTA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,2,0,0,0,2,0,2
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,5,7,0,0,5,7,12
COLCAPIRHUA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,1,0,0,0,1,1
COPACABANA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,1,0,0,1,1,2
CORQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
COTOCA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,9,5,12,6,21,11,32
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,0,0,0,1,0,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,17,9,0,1,17,10,27
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
ORURO,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,2,0,0,0,2,0,2
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,4,2,0,0,4,2,6
PUCARANI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,2,2,0,0,2,2,4
SACACA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,2,0,0,0,2,2
SAN CARLOS,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,2,1,0,0,2,1,3
SAN LORENZO(PND),mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,0,1,0,2,0,2
SENA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,8,8,0,0,8,8,16
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,2,1,0,0,2,1,3
TIRAQUE (CBBA),mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,1,0,0,0,1,0,1
YAPACANI,mortalidad,muerte menor de 5 anos por otras causas,2010-05-01,0,0,1,2,1,2,3
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,2,0,2,2
APOLO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
AYATA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,1,0,0,0,1,0,1
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
CHIMORE,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
COBIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,16,8,0,2,16,10,26
COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
COLOMI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,6,4,14,8,20,12,32
ESCOMA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,1,0,0,0,1,0,1
GUANAY,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,1,0,0,0,1,0,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
IXIAMAS,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,23,7,0,0,23,7,30
LAJA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
MOROCHATA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,2,1,2,1,3
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,5,5,0,0,5,5,10
PRESTO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,1,2,0,0,1,2,3
RURRENABAQUE,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,3,0,0,0,3,0,3
SANTUARIO DE QUILLACAS,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
SUCRE,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,13,5,0,1,13,6,19
TARATA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
TARIJA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,2,0,0,2,2,2,4
TARVITA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,0,1,0,1
TINGUIPAYA,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,1,1,1,1,2
TOLEDO,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
VACAS,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,1,0,0,0,1,0,1
VILLAZON,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,mortalidad,muerte menor de 5 anos por otras causas,2010-06-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
CHAQUI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,1,0,0,0,1,0,1
CHUMA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,3,1,0,0,3,1,4
COLLANA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
COROICO,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,1,0,1,0,2,0,2
EL ALTO,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,6,4,11,6,17,10,27
GUAYARAMERIN,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,1,0,0,0,1,1
HUANUNI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
LA PAZ,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,17,6,2,0,19,6,25
LLALLAGUA,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,1,0,1,0,1
LURIBAY,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,0,0,1,0,1,1
MONTEAGUDO,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,0,1,0,0,0,1,1
POTOSI,mortalidad,muerte menor de 5 anos por otras causas,2010-07-01,5,0,0,0,5,0,5
