,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
ORURO,mortalidad,muerte rn menor de 7 dias,2010-05-01,3,1,0,0,3,1,4
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-05-01,1,0,0,1,1,1,2
PORCO,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,1,0,1,1
POROMA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-05-01,8,1,0,0,8,1,9
PRESTO,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,1,0,1,0,1
RAVELO,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,2,0,0,0,2,2
SACABA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,1,0,1,1,2
SACACA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,0,0,0,1,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2010-05-01,1,1,0,0,1,1,2
SAN JULIAN,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-05-01,7,4,0,0,7,4,11
SENA,mortalidad,muerte rn menor de 7 dias,2010-05-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),mortalidad,muerte rn menor de 7 dias,2010-05-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-05-01,6,5,0,0,6,5,11
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,0,0,0,1,1
TOTORA(ORR),mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,1,0,1,1
UYUNI,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,0,0,2,0,2,2
VILLA MONTES,mortalidad,muerte rn menor de 7 dias,2010-05-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,1,0,1,1,2
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-05-01,3,0,0,0,3,0,3
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-05-01,0,1,0,0,0,1,1
APOLO,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,0,1,0,1,1
AYATA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
AYO AYO,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,1,0,0,1,1,2
CARACOLLO,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-06-01,13,7,1,0,14,7,21
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
CONCEPCION,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-06-01,4,2,1,0,5,2,7
ESCOMA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
GUANAY,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-06-01,13,6,0,0,13,6,19
OCURI,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,0,1,0,1,1
ORURO,mortalidad,muerte rn menor de 7 dias,2010-06-01,4,0,0,0,4,0,4
PADCAYA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
POROMA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-06-01,5,4,0,0,5,4,9
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,1,1,0,2,1,3
PUNATA,mortalidad,muerte rn menor de 7 dias,2010-06-01,2,0,0,1,2,1,3
RIBERALTA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,1,0,0,1,1,2
ROBORE,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
SACABA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
SACACA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,2,0,2,0,2
SANTA ANA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-06-01,6,5,0,0,6,5,11
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-06-01,6,3,0,1,6,4,10
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,1,0,0,1,1,2
TINGUIPAYA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,0,1,0,1,1
TUPIZA,mortalidad,muerte rn menor de 7 dias,2010-06-01,2,0,0,0,2,0,2
VILA VILA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-06-01,1,0,0,2,1,2,3
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-06-01,0,1,0,0,0,1,1
AIQUILE,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,1,0,0,1,1,2
BETANZOS,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
CAMARGO,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
CHUMA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-07-01,3,2,0,0,3,2,5
COLLANA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,1,0,2,0,2
CONCEPCION,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,1,0,0,0,1,1
COROICO,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,1,0,2,0,2
EL ALTO,mortalidad,muerte rn menor de 7 dias,2010-07-01,6,2,1,0,7,2,9
LA PAZ,mortalidad,muerte rn menor de 7 dias,2010-07-01,11,3,1,0,12,3,15
LURIBAY,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
MACHARETI,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
MIZQUE,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
MONTERO,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,2,0,0,0,2,2
ORURO,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
POCOATA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
POROMA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,7,0,7,7
PORONGO,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
POTOSI,mortalidad,muerte rn menor de 7 dias,2010-07-01,4,1,0,0,4,1,5
PUERTO VILLARROEL,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,1,0,0,1,1,2
SAN MATIAS,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,muerte rn menor de 7 dias,2010-07-01,9,6,1,1,10,7,17
SENA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
SUCRE,mortalidad,muerte rn menor de 7 dias,2010-07-01,2,1,0,0,2,1,3
TARIJA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,1,0,1,1,2,3
TORO TORO,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad,muerte rn menor de 7 dias,2010-07-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,0,0,0,1,0,1
YACUIBA,mortalidad,muerte rn menor de 7 dias,2010-07-01,1,1,0,0,1,1,2
AIQUILE,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,0,1,0,1,1
BOLIVAR,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,0,1,0,1,1
CAMIRI,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,1,0,0,0,1,1
CARACOLLO,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,0,1,0,1
CHUMA,mortalidad,muerte rn menor de 7 dias,2010-08-01,1,0,0,0,1,0,1
COBIJA,mortalidad,muerte rn menor de 7 dias,2010-08-01,2,1,0,0,2,1,3
COCHABAMBA,mortalidad,muerte rn menor de 7 dias,2010-08-01,3,5,0,0,3,5,8
COLQUECHACA,mortalidad,muerte rn menor de 7 dias,2010-08-01,0,0,1,1,1,1,2
