,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,1,2,0,0,1,0,2,0,1,0,5,2,7
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,4,5,2,2,7,2,1,2,8,10,1,1,23,22,45
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,1,0,1,0,0,0,0,0,2,1,1,3,5,4,9
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,1,0,0,0,0,0,2,4,1,0,0,4,4,8
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,2,0,1,1,0,1,6,3,0,0,9,5,14
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,0,0,3,0,0,1,4,1,5
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,2,0,0,0,1,5,0,1,3,6,9
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,1,6,1,4,4,2,0,12,6,18
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,1,6,2,4,0,16,6,27,4,4,1,57,14,71
ORURO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,1,5,16,15,19,5,39,16,124,59,15,12,214,112,326
PALCA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3
PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PORTACHUELO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,1,0,15,8,10,5,26,12,45,15,2,2,99,42,141
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,3,4,7,4,6,0,6,4,22,14,7,5,51,31,82
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,1,1,0,2,2,0,0,3,3,6
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,1,0,0,0,0,0,2,2,7,2,0,1,10,5,15
SABAYA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SACABA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,3,0,12,14,16,4,46,19,71,32,9,9,157,78,235
SACACA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,2,0,2,0,0,0,5,0,5
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,3,0,0,2,2,2,1,1,1,5,7,12
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,1,0,1,0,3,0,3,3,1,0,9,3,12
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,5,4,1,3,9,1,14,4,0,1,29,13,42
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,1,3,1,2,0,0,5,1,14,1,1,1,22,8,30
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,0,0,2,0,2,3,0,0,4,4,8
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,1,0,2,0,0,0,4,0,4
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,3,0,1,0,2,4,0,0,6,5,11
SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAPAHAQUI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,1,1,0,3,2,1,2,0,5,2,10,7,17
SHINAOTA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SORATA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,4,4,2,1,6,5,11
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,4,3,7,6,6,2,24,7,28,23,5,4,74,45,119
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,1,3,1,0,0,3,2,5
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,2,0,0,7,2,7,9,6,1,20,14,34
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,3,0,8,1,0,0,11,1,12
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TOMINA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
VACAS,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,1,0,1,0,0,0,0,0,2,1,3
VIACHA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,2,0,0,0,2,3,5,3,1,1,10,7,17
VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
VINTO,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,4,0,0,2,3,2,10,4,1,1,18,9,27
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2010-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,2,0,0,0,6,1,0,0,9,1,10
BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,2,1,1,0,0,0,3,1,4
BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,1,5,0,1,0,9,1,10
CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,2,2,1,0,0,3,3,6
CKOCHAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,5,9,5,2,18,13,40,19,4,1,72,44,116
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,2,0,0,1,0,1,2,2,4
COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,1,1,2,1,10,4,10,3,2,3,26,12,38
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,1,0,0,1,0,1,0,0,1,3,4
COROICO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,5,0,5,2,4,2,20,6,3,2,37,12,49
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,3,0,2,2,0,5,4,15,1,1,2,24,12,36
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,1,0,1,0,2,1,4,2,6
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,8,16,26,31,15,62,22,84,62,7,11,202,144,346
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,2,1,2,0,0,1,6,1,0,0,11,3,14
EUCALIPTUS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,0,4,6,2,1,1,2,5,6,0,0,14,15,29
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,1,1,0,5,2,3,1,1,0,11,4,15
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,4,4,2,0,5,2,16,1,3,0,30,7,37
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,1,0,0,1,1,0,2,3,4,3,8,8,16
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,2,3,0,0,0,3,3,0,1,7,6,13
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,2,3,5,3,4,4,13,4,2,0,26,15,41
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,1,3,0,10,3,1,0,15,4,19
LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,4,6,13,3,1,1,18,10,28
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,1,0,2,2,1,1,0,0,4,3,7
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,2,0,0,0,1,0,4,0,4
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,4,0,27,12,18,5,15,2,19,8,2,1,85,28,113
ORURO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,1,12,5,19,7,10,4,22,15,5,0,69,32,101
PALCA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,2,1,6,1,0,2,9,4,13
PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PRESTO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,0,2,1,0,0,5,1,6
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,3,3,4,7,3,31,9,37,12,1,2,79,33,112
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,3,5,2,2,3,3,2,14,14,4,4,28,28,56
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,4,6,4,12,2,0,1,20,11,31
SACABA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,2,7,7,7,3,18,12,36,23,4,3,73,50,123
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,1,0,0,0,1,1,0,1,2,3
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,3,2,5,4,0,1,8,7,15
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,2,0,6,5,2,0,6,4,24,11,1,2,41,22,63
SAN LUCAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,2,2,3,1,5,3,6,3,2,0,19,9,28
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,0,0,0,0,1,1,2,2,1,2,5,5,10
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,2,0,1,5,2,0,1,7,6,13
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,1,0,0,0,3,6,1,0,0,6,5,11
SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
SHINAOTA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,2,0,3,1,0,8,4,3,0,12,9,21
SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SORATA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,0,0,0,0,2,0,0,0,3,0,3
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,3,2,14,7,12,9,31,18,82,43,10,4,152,83,235
TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,2,1,1,0,4,1,5
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,4,1,4,0,0,0,8,1,9
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,1,0,4,0,2,3,5,5,12,7,4,2,28,17,45
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
TOMINA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOTORA(ORR),"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
UYUNI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VACAS,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
VIACHA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,1,0,1,0,2,3,4,1,0,0,8,4,12
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,4,1,5,0,5,7,25,13,5,2,44,23,67
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,2,0,3,0,5,1,10,8,0,0,20,9,29
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ANDAMARCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,6,6,2,3,0,9,0,0,0,19,8,27
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,2,1,0,2,0,3,2,5
BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,1,3,0,4,3,1,0,8,4,12
BOYUIBE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
CKOCHAS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,1,0,1,0,0,0,3,0,3
CLIZA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,2,13,9,9,1,24,13,51,17,3,0,101,42,143
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,0,0,0,0,3,3,0,0,3,4,7
COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,2,2,4,1,10,6,16,7,0,2,32,18,50
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,2,0,3,0,0,0,5,0,5
COLQUECHACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
COLQUIRI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COROICO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,6,2,7,0,9,3,14,9,3,1,40,15,55
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,2,1,3,4,2,3,0,0,7,9,16
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,3,6,31,41,42,23,70,39,99,84,21,19,266,212,478
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,2,2,11,2,3,1,1,3,6,6,3,0,26,14,40
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,3,1,1,1,0,0,4,2,6
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,2,0,8,1,0,0,10,1,11
GUAYARAMERIN,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,1,2,1,2,1,4,1,9,3,0,0,17,7,24
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,3,4,3,4,7,2,8,4,5,3,27,17,44
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,3,1,3,3,10,1,10,1,3,0,30,6,36
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,3,0,1,1,1,0,6,2,0,2,11,5,16
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,4,2,2,4,5,3,21,8,4,0,36,17,53
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,5,2,1,1,7,3,17,10,0,0,31,16,47
LA RIVERA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,2,0,1,1,0,2,1,1,4,0,0,0,8,4,12
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,1,0,0,3,0,0,2,4,6
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,4,0,38,15,11,10,9,4,13,1,1,1,76,31,107
ORURO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,2,3,5,13,5,39,6,51,3,5,4,111,25,136
PALCA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,1,2,1,0,8,2,0,1,11,6,17
PAMPA GRANDE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,1,5,4,7,1,15,4,19,14,4,3,50,27,77
PELECHUCO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PORTACHUELO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,1,0,0,0,0,2,0,0,0,3,1,4
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,0,0,1,2,2,1,4,3,7
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,2,1,2,0,3,3,7,4,1,1,15,9,24
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,2,0,0,0,4,1,5,1,0,0,11,2,13
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,5,1,4,6,3,3,19,1,33,16,6,15,70,42,112
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,1,2,1,3,1,1,1,6,4,10
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,1,0,6,0,5,6,0,0,12,6,18
SACABA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,1,0,10,10,16,7,36,19,66,38,3,1,132,75,207
SACACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,0,0,1,0,1,0,0,0,2,1,3
SAN ANDRES,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,1,0,0,0,1,2,0,0,0,0,2,2,4
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,0,0,0,0,0,3,0,0,1,3,1,4
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2010-03-01,0,0,0,1,1,0,1,1,0,2,0,0,2,4,6
