,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,2,0,0,0,0,2,0,0,0,2,2,4
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,2,1,10,7,20,12,4,1,36,21,57
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,1,0,0,1,1,1,5,3,2,0,0,5,9,14
PADCAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PALOS BLANCOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,0,0,0,0,1,1,1,0,0,2,2,4
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PORONGO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,0,0,0,0,0,0,3,0,0,1,3,4
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,0,1,1,2,0,8,5,1,2,13,8,21
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,0,0,0,1,0,4,0,0,0,6,0,6
SABAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,2,0,4,8,12,9,1,2,19,19,38
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,0,1,0,6,2,10,6,0,0,18,8,26
SAN LUCAS,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,1,0,0,2,0,0,0,2,1,3
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,1,0,0,2,0,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,1,0,0,0,5,6,11,0,25,9,0,0,42,15,57
SAPAHAQUI,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,1,2,1,0,6,3,30,18,1,2,39,25,64
TARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARACO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,1,2,1,10,5,23,9,0,2,35,18,53
TIPUANI,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOLEDO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
TOMINA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TURCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
VILLA MONTES,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,1,0,1,1,1,3,0,0,3,4,7
VILLA RIVERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,3,0,1,3,4,2,11,8,2,1,21,14,35
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AIQUILE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,1,2,5,0,0,2,6,8
ANDAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ARBIETO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,5,0,9,1,0,1,14,2,16
AUCAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,1,0,0,2,1,2,2,0,0,4,4,8
BELLA FLOR,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,2,0,0,0,6,4,20,8,4,2,33,14,47
BOLPEBRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,0,0,0,1,0,1,1,1,0,0,2,3,5
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,1,2,1,4,6,0,0,7,8,15
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COLCAPIRHUA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,1,2,1,1,0,5,2,7
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,0,3,2,0,4,5,6,11
COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
COPACABANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,3,3,5,0,0,4,8,12
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,0,4,0,0,0,5,0,5
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,2,0,0,0,1,0,1,3,0,0,4,3,7
DESAGUADERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,0,1,1,0,1,0,1,2,3,5
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,3,2,6,4,13,4,19,20,8,5,49,35,84
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,2,1,0,5,1,0,0,6,3,9
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,2,5,1,0,0,6,3,9
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,3,3,1,1,4,4,8
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,1,0,0,0,0,2,4,0,0,2,5,7
INQUISIVI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,3,2,0,1,3,3,6
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,3,2,2,8,2,12,8,2,0,25,15,40
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,3,2,2,4,0,1,0,7,5,12
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,2,0,1,0,3,1,17,4,0,1,23,6,29
LICOMA PAMPA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,1,2,0,0,0,4,1,5
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,0,1,0,0,0,3,0,3
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,1,0,5,1,0,0,7,1,8
MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,1,0,1,0,0,0,3,0,3
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,2,0,3,7,4,4,14,6,15,10,1,1,39,28,67
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,3,1,1,0,1,0,2,1,1,1,8,3,11
PALCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,1,1,3,4
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,2,0,1,1,1,0,4,1,5
PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,4,1,0,0,5,1,6
REYES,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,3,2,8,11,4,1,16,14,30
ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,1,1,2,7,0,0,0,8,3,11
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,1,0,0,1,4,4,1,0,7,5,12
SACACA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,1,3,0,1,1,5,4,1,0,11,6,17
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,1,0,0,1,0,0,1,5,22,12,2,0,26,18,44
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,1,0,0,2,1,3,2,6,4,10
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,2,1,0,1,2,2,4
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,2,3,5,11,6,8,14,23,61,31,6,1,94,77,171
TARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,0,4,0,0,0,5,0,5
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,2,1,1,13,7,34,19,0,1,48,30,78
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,2,0,0,0,4,0,0,1,6,7
TOLEDO,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,0,0,4,0,1,0,0,1,5,6
TOMINA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
VALLEGRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
VIACHA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,1,0,0,1,2,2,2,4,1,1,6,8,14
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,2,11,5,2,0,13,7,20
YOTALA,"violencia, hechos de transito y accidentes",hechos de transito,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,2,0,0,2,2,13,2,0,0,15,6,21
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,3,2,1,8,5,8,9,2,1,20,19,39
BOLPEBRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARACOLLO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,0,3,2,2,4,0,0,6,6,12
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,1,0,1,1,2,12,3,2,0,16,7,23
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
COLCAPIRHUA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,0,0,1,0,5,2,0,2,6,5,11
COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,2,0,0,0,4,1,0,1,6,2,8
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,2,0,0,0,1,4,1,2,0,0,4,6,10
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,2,1,2,1,3,3,1,0,8,5,13
DESAGUADERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,4,1,4,2,14,14,29,30,18,8,69,55,124
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,2,1,3,1,0,0,5,2,7
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,1,0,0,2,0,0,0,2,1,3
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
GUAQUI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,2,3,1,0,0,3,3,6
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,1,0,0,0,0,1,0,0,3,0,0,0,4,1,5
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,1,0,1,0,1,0,10,1,4,0,0,1,17,18
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,1,2,1,0,4,1,2,7,8,0,0,10,16,26
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,1,2,1,3,5,14,9,3,2,23,18,41
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,2,0,3,1,0,1,5,2,7
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,2,3,9,8,19,8,4,1,34,21,55
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,0,1,2,0,0,2,1,0,3,4,7
PADILLA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,0,0,2,1,1,0,0,2,3,5
PALOS BLANCOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,1,0,1,1,2,1,1,3,5,8
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,0,0,0,1,1,1,0,3,1,4
PORONGO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PUCARANI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,1,4,7,0,0,4,8,12
PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,1,6,0,3,0,10,1,11
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
PUNATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,2,0,4,5,11,4,2,2,20,11,31
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,2,1,0,0,2,2,0,0,4,4,8
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,1,1,2,0,3,1,7,1,0,4,13,17
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,1,0,0,0,2,1,3,2,14,7,2,0,22,10,32
SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,2,1,2,1,1,1,6,5,0,0,11,8,19
SANTIVAÑES,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,1,0,0,0,0,0,0,4,2,0,0,4,3,7
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,2,8,4,5,10,12,34,13,8,3,58,41,99
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,2,0,3,1,22,9,49,17,4,2,80,29,109
TIPUANI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
TOLATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOLEDO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,1,2,2,1,0,3,3,6
UNCIA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
VACAS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VILLA MONTES,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,2,1,0,4,5,2,8,14,51,9,1,1,67,31,98
VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,0,1,5,0,7,4,0,0,13,5,18
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2010-04-01,0,0,0,0,0,0,1,0,6,0,0,0,7,0,7
