,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
CHUMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CKOCHAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,3,4,9,4,9,6,100,34,328,167,45,50,494,265,759
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,9,4,11,2,15,9,26,21,3,1,64,37,101
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
COLQUENCHA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
COLQUIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,2,1,0,0,0,1,2,3
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,1,1,0,0,0,0,0,0,1,1,2,3
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,1,0,1,2,1,1,3,1,1,1,0,0,7,5,12
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,8,7,4,1,13,3,21,21,2,5,48,37,85
EL PUENTE(STC),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,5,1,11,5,0,1,16,7,23
HUAYLLAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3
HUMANATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,1,5,1,0,2,6,6,12,11,2,4,25,25,50
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,2,2,5,3,5,1,6,5,0,0,18,11,29
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,1,0,0,0,2,0,2,0,5,3,1,0,11,3,14
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,7,0,0,1,7,8
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,2,1,0,0,6,2,2,3,6,7,2,0,18,13,31
MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,1,1,1,0,0,0,3,0,0,0,5,1,6
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,3,2,2,0,4,5,14,7,0,0,23,14,37
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,1,0,2,4,2,2,1,0,6,6,12
PALOS BLANCOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORONGO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POSTRER VALLE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,1,0,1,0,1,0,5,1,0,1,8,2,10
PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,1,0,0,0,0,0,3,0,1,0,5,0,5
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,3,0,2,0,1,0,6,6
RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,1,0,1,0,0,1,0,0,2,1,3
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,3,0,0,0,3,5,6,2,2,0,14,7,21
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,2,0,0,0,0,0,0,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,1,0,6,7,7,2,1,0,15,9,24
SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,3,2,2,2,5,4,9
SAPAHAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,2,1,1,0,3,1,4
SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,1,0,1,1,0,0,1,1,3,3,0,0,6,5,11
SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,1,0,0,1,2,1,3
SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,3,3,7,9,5,3,15,11,17,10,3,1,50,37,87
TAPACARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,5,1,0,0,6,1,7
TARABUCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,1,1,0,0,2,1,3
TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,4,0,12,5,0,0,16,5,21
TIAWANACU,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,4,0,0,0,1,1,2,0,0,2,7,3,10
TIPUANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,3,2,0,0,4,2,6
TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,1,0,0,1,0,0,1,1,0,3,2,5,7
TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TURCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
UNCIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,2,0,2,0,0,0,0,0,4,0,4
VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,1,0,1,2,2,3,8,8,3,5,15,18,33
VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
VIACHA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,2,2,8,3,0,1,11,2,17,8,10,3,48,19,67
VILA VILA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,1,0,1,0,2,1,3
VILLA MONTES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA RIVERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,1,0,0,1,0,0,1,1,3,1,0,0,5,3,8
VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
YANACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-01-01,0,1,0,2,2,0,2,3,15,7,4,0,23,13,36
ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,7,6,1,3,8,9,17
AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
ALTO BENI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,3,4,4,4,0,0,0,0,0,2,0,0,7,10,17
ANDAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,3,3,8,5,11,8,19
APOLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
AUCAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AYATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BAURES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,1,1,0,3,2,0,0,4,3,7
CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,3,5,6,1,4,7,13,20
CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,5,3,15,8,8,2,3,9,27,28,12,8,70,58,128
COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,1,0,0,2,1,2,0,0,0,4,2,6
COCAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,3,1,10,8,7,4,123,53,445,233,44,45,632,344,976
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,1,6,3,5,9,13,5,24,11,3,2,51,31,82
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,1,2,1,0,0,3,2,5
COLPA BELGICA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
COLQUENCHA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
COLQUIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,7,3,0,0,7,3,10
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,1,2,1,3,4,3,10,5,2,2,18,15,33
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CUEVO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,0,2,3,1,1,4,4,8
DESAGUADERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,3,3,1,0,4,3,7
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,1,0,1,1,0,1,8,5,17,30,1,1,28,38,66
EL PUENTE(TJA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,2,0,0,2,1,6,2,4,0,12,5,17
GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,2,1,1,0,0,0,3,1,4
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,4,2,17,7,0,2,21,11,32
HUAYLLAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3
ICLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,2,1,0,0,0,1,2,3
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,4,1,2,3,6,4,10,7,4,2,26,17,43
IXIAMAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,1,0,2,2,3,2,1,0,7,4,11
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,1,0,0,0,3,1,15,11,1,0,20,12,32
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,1,1,3,1,1,3,0,0,5,5,10
LAS CARRERAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
LURIBAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
MAGDALENA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,1,14,5,3,4,1,8,3,8,9,7,3,33,33,66
MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,8,7,18,7,0,0,26,14,40
MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,3,0,15,12,4,3,48,11,132,48,15,9,217,83,300
PALOS BLANCOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,3,8,1,0,4,8,12
POOPO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
POROMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2010-02-01,0,0,0,1,0,0,0,0,2,3,4,0,6,4,10
