,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
COLOMI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
COMARAPA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
CONCEPCION,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CORIPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,1,0,0,0,1,2,0,0,2,2,4
CORQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTOCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,6,3,58,2,0,5,64,69
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EUCALIPTUS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
GUAQUI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
HUACARETA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
HUANUNI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,1,2,1,11,0,0,2,13,15
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA ASUNTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,2,5,2,0,4,5,9
LA PAZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,1,0,1,1,1,0,9,0,12,0,0,1,24,25
LAGUNILLAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LICOMA PAMPA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LLALLAGUA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
MECAPACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
MINEROS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MIZQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
MOCOMOCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MONTERO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,3,10,0,0,3,10,13
ORURO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PADILLA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
PAILON,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PALCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
PALOS BLANCOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PATACAMAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
POCONA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
POOPO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POTOSI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,1,1,1,0,1,0,0,1,3,4
PUERTO CARABUCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUNATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,2,1,9,1,0,2,11,13
QUILLACOLLO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,3,14,0,0,3,14,17
RIBERALTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
RURRENABAQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,1,3,2,10,0,0,3,13,16
SACABAMBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN BENITO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN BORJA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN CARLOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
SAN LORENZO(TJA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
SAN LUCAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SAN MATIAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
SHINAOTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SICAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SIPE SIPE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,4,1,0,1,5,6
SORATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SUCRE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
TAPACARI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,2,5,0,0,2,6,8
TARABUCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARACO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
TARATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TARIJA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,1,0,0,0,0,0,0,1,6,0,0,1,7,8
TARVITA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TEOPONTE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TIAWANACU,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
TIPUANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TIQUIPAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,1,7,4,0,1,0,7,0,0,7,13,20
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,2,11,0,1,2,13,15
TOMINA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
TORO TORO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,2,0,0,1,0,0,2,1,3
TUPIZA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,1,0,0,1,0,1,1,0,2,2,4
UNCIA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UYUNI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,1,0,0,0,0,1,1,0,4,0,0,1,6,7
VACAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,2,0,2,0,1,0,0,0,5,5
VILA VILA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VILLA MONTES,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA RIVERO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
VILLA TUNARI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,2,2,0,0,2,3,5
VILLAZON,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
ACHACACHI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,0,0,1,0,4,1,0,2,5,7
AIQUILE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ALALAY,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2
ALTO BENI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,1,1,3,2,0,0,0,0,0,1,0,0,4,4,8
ARANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,2,1,0,0,2,2,4
ARBIETO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,2,0,0,1,3,3,0,0,5,4,9
AYATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
BERMEJO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,4,0,0,1,4,5
CALAMARCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,0,0,1,0,1,0,0,1,2,3
CARAPARI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHALLAPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,3,0,0,0,4,4
CHARAGUA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COCHABAMBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,1,6,0,10,0,0,1,16,17
COLCAPIRHUA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
COLOMI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
COMARAPA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,1,0,0,0,0,1,1,0,0,0,0,1,2,3
COPACABANA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
CORIPATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
COROICO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,1,2,0,1,1,4,5
COTOCA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,4,1,0,1,5,6
CULPINA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,1,1,2,7,3,92,0,2,7,102,109
EL PUENTE(STC),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL PUENTE(TJA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EUCALIPTUS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
GUANAY,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GUAYARAMERIN,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUANUNI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,1,1,2,10,0,0,3,11,14
ICLA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,2,1,0,0,0,1,2,3
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA ASUNTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
LA GUARDIA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,1,5,0,7,1,0,2,12,14
LA PAZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,1,2,3,4,28,0,2,7,34,41
LAJA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MACHARETI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAIRANA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MINEROS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,1,0,0,1,0,6,0,0,1,7,8
MIZQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,2,0,1,6,0,0,3,6,9
MOCOMOCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
MOJOCOYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
MONTERO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,1,0,2,1,5,0,0,2,8,10
MOROCHATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ORURO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
PADCAYA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
PAILON,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PALOS BLANCOS,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
PELECHUCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
POOPO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POROMA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POTOSI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
PRESTO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUCARANI,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
PUERTO ACOSTA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,1,1,0,0,1,0,0,0,1,0,0,1,3,4
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
PUNATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,2,11,0,1,2,13,15
QUILLACOLLO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,3,2,28,1,3,3,34,37
RURRENABAQUE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,1,0,0,0,0,3,3,9,0,1,4,13,17
SACABAMBA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
SACACA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,2,0,0,0,0,0,0,3,0,0,2,3,5
SAN PEDRO DE CURAHUARA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,1,0,0,0,3,1,6,1,0,2,10,12
SANTIAGO DE HUATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,1,0,5,2,3,2,9,4,13
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,1,1,1,0,2,2,4
SIPE SIPE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,1,0,0,2,3,3,1,0,5,5,10
SORATA,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,0,0,0,0,1,1,6,0,0,1,7,8
SUCRE,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,2010-02-01,0,0,0,1,0,0,0,0,0,9,0,0,0,10,10
