department,municipality_id,municipality,year,month,population,value
Cochabamba,30201,Aiquile,2008,1,Cantidad,8
Oruro,40603,Antequera,2008,1,Cantidad,1
La Paz,20701,Apolo,2008,1,Cantidad,2
Santa Cruz,71501,Ascencion De Guarayos,2008,1,Cantidad,3
Potosí,50802,Atocha,2008,1,Cantidad,3
Cochabamba,30301,Ayopaya (v. De Independencia),2008,1,Cantidad,4
Tarija,60202,Bermejo,2008,1,Cantidad,12
Potosí,50301,Betanzos,2008,1,Cantidad,6
Santa Cruz,70401,Buena Vista,2008,1,Cantidad,2
La Paz,21003,Cajuata,2008,1,Cantidad,1
La Paz,21304,Calamarca,2008,1,Cantidad,3
Santa Cruz,70706,Camiri,2008,1,Cantidad,8
La Paz,22001,Caranavi,2008,1,Cantidad,13
Oruro,40201,Challapata,2008,1,Cantidad,19
Cochabamba,31204,Chimore,2008,1,Cantidad,5
La Paz,20501,Chuma,2008,1,Cantidad,1
Cochabamba,30801,Cliza,2008,1,Cantidad,1
Cochabamba,30101,Cochabamba,2008,1,Cantidad,85
Cochabamba,30905,Colcapirhua,2008,1,Cantidad,1
Cochabamba,31002,Colomi,2008,1,Cantidad,1
Santa Cruz,71301,Comarapa,2008,1,Cantidad,4
Santa Cruz,71101,Concepcion,2008,1,Cantidad,3
La Paz,21402,Coripata,2008,1,Cantidad,1
Potosí,50601,Cotagaita,2008,1,Cantidad,1
Santa Cruz,70102,Cotoca,2008,1,Cantidad,2
Chuquisaca,10902,Culpina,2008,1,Cantidad,3
Oruro,40401,Curahuara De Carangas,2008,1,Cantidad,1
La Paz,20105,El Alto,2008,1,Cantidad,154
Oruro,40103,El Choro,2008,1,Cantidad,1
Santa Cruz,70105,El Torno,2008,1,Cantidad,13
Tarija,60601,Entre Rios,2008,1,Cantidad,6
Tarija,60601,Entre Rios,2008,1,Cantidad,5
Oruro,41101,Eucaliptus,2008,1,Cantidad,1
Santa Cruz,71004,Fernandez Alonso,2008,1,Cantidad,1
Santa Cruz,71002,General Saavedra,2008,1,Cantidad,1
La Paz,21601,Gral. J.j. Perez (charazani),2008,1,Cantidad,1
La Paz,20602,Guanay,2008,1,Cantidad,6
Beni,80202,Guayaramerin,2008,1,Cantidad,7
Oruro,40701,Huanuni,2008,1,Cantidad,5
Chuquisaca,10703,Incahuasi,2008,1,Cantidad,2
La Paz,21105,La Asunta,2008,1,Cantidad,1
Santa Cruz,70104,La Guardia,2008,1,Cantidad,2
La Paz,20101,La Paz,2008,1,Cantidad,240
Potosí,50203,Llallagua,2008,1,Cantidad,12
Potosí,51401,Llica,2008,1,Cantidad,1
Oruro,40702,Machacamarca,2008,1,Cantidad,1
Beni,80801,Magdalena,2008,1,Cantidad,2
Santa Cruz,71003,Mineros,2008,1,Cantidad,2
Cochabamba,31301,Mizque,2008,1,Cantidad,2
Chuquisaca,10501,Monteagudo,2008,1,Cantidad,2
Santa Cruz,71001,Montero,2008,1,Cantidad,1
Cochabamba,30302,Morochata,2008,1,Cantidad,1
Cochabamba,30203,Omereque,2008,1,Cantidad,1
Oruro,40101,Oruro,2008,1,Cantidad,84
Chuquisaca,10401,Padilla,2008,1,Cantidad,5
Santa Cruz,70502,Pailon,2008,1,Cantidad,1
La Paz,21104,Palos Blancos,2008,1,Cantidad,3
La Paz,21305,Patacamaya,2008,1,Cantidad,6
Potosí,50101,Potosi,2008,1,Cantidad,42
La Paz,20401,Puerto Acosta,2008,1,Cantidad,1
