,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
ALALAY,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANCORAIMES,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ARANI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,1,1,0,1,0,0,0,2,1,3
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,2,1,2,2,6,6,1,1,12,10,22
ATOCHA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AYO AYO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BELLA FLOR,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BETANZOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
BOYUIBE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BUENA VISTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,1,0,0,0,0,3,0,0,0,4,1,5
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
CAJUATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,2,3,0,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,2,0,3,0,0,0,5,0,5
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,4,1,2,0,6,1,7
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,1,2,4,1,12,6,4,3,22,12,34
COLCAPIRHUA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,1,1,0,3,3,0,0,4,5,9
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,0,3,2,0,0,4,2,6
COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COLQUIRI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,2,0,0,0,0,0,0,1,2,2,4,6
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,0,1,0,0,1,0,0,1,2,3
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,1,0,2,0,0,1,3,4
CORIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,1,0,0,1,1,0,0,2,2,4
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,2,0,0,2,0,14,7,2,2,19,11,30
COTAGAITA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,1,3,2,0,0,4,3,7
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,3,1,5,1,8,11,30,24,82,51,11,5,139,93,232
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,2,1,5,0,0,0,7,1,8
EL PUENTE(TJA),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,2,0,0,0,5,4,9,1,0,4,16,9,25
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,1,0,1,1,0,0,3,1,4
ESCOMA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,1,4,2,3,1,8,4,12
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,2,1,1,1,0,0,4,2,6
GUAQUI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
ICLA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,2,0,0,0,0,3,2,3,0,7,4,11
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,2,0,0,5,2,0,0,6,4,10
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,1,3,1,0,3,11,3,0,0,15,8,23
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,1,2,1,6,3,2,0,11,5,16
LAJA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,2,0,0,0,2,2,0,0,4,2,6
MAGDALENA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,0,1,1,2,4,0,1,3,7,10
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,1,1,1,2,4,1,1,0,8,4,12
MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
MONTEAGUDO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,3,2,2,0,0,0,6,2,8
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,9,13,25,14,0,2,34,29,63
MOROCHATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,0,2,1,1,2,0,0,4,3,7
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,1,2,4,9,8,4,4,16,17,33
PADCAYA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PADILLA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,1,0,0,3,1,0,0,3,2,5
PAILON,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
PAMPA GRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,2,0,0,1,2,4,3,3,8,8,16
PAZÑA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POOPO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,0,2,1,1,2,0,0,4,3,7
PUCARANI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO CARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,3,0,5,0,5
PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,2,4,0,1,0,5,2,7
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,1,3,3,4,2,1,1,8,8,16
PUNA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
QUIME,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
REYES,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,0,0,0,0,1,1,0,2,1,3
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,2,1,5,4,3,5,0,0,11,10,21
ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,1,1,0,1,0,4,2,0,0,7,3,10
SABAYA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,0,0,2,7,6,2,0,10,8,18
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,0,1,0,4,2,0,0,5,3,8
SAN CARLOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,1,3,0,1,0,4,1,5
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,3,2,4,2,0,0,8,4,12
SAN JAVIER(STC),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,1,0,1,0,0,3,8,8,4,3,1,0,15,14,29
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,2,0,1,1,0,0,3,1,4
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,3,3,1,1,5,4,9
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,1,2,0,1,2,0,1,4,4,8
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,5,4,19,4,57,32,117,56,17,17,215,113,328
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,0,5,1,0,0,6,1,7
SIPE SIPE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,1,0,0,0,1,1,1,0,0,1,3,4
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,3,1,4,5,9,7,26,15,2,1,44,29,73
TARACO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,1,4,1,27,6,31,14,52,9,115,31,146
TARVITA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIAWANACU,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOLATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,0,1,1,3,1,4
TOLEDO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TUPIZA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
UNCIA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,1,1,2,0,2,0,0,1,5,6
VACAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,1,0,4,1,0,0,5,1,6
VALLEGRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,1,0,0,0,2,1,0,1,3,4
VILA VILA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILLA MONTES,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,1,0,0,1,0,3,0,0,1,0,0,4,2,6
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,3,0,0,6,2,10,7,0,0,16,12,28
VINTO,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,2,3,1,0,0,3,3,6
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,1,0,0,1,2,3,0,0,4,4,8
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,0,0,0,1,3,3,0,1,3,5,8
YANACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,1,0,0,1,0,0,0,0,11,1,0,0,12,2,14
YOTALA,"violencia, hechos de transito y accidentes",hechos de transito,2014-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,1,0,0,7,7,0,0,8,8,16
ANCORAIMES,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,0,0,4,2,12,4,0,0,16,7,23
AYO AYO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,0,0,1,0,0,5,2,13,1,2,3,21,7,28
BATALLAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,2,6,8,8,1,0,11,14,25
BUENA VISTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,0,0,0,0,3,1,1,0,4,2,6
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,0,1,0,3,2,0,0,5,2,7
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
CARACOLLO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,1,0,1,6,4,1,1,7,7,14
CARAPARI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,1,1,2,0,1,2,4,6
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,3,0,6,1,1,1,10,2,12
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,1,1,0,3,0,9,8,29,30,5,2,47,41,88
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,2,1,1,3,1,9,1,2,0,16,5,21
COLQUECHACA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,0,2,0,5,0,0,0,8,0,8
CORIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,0,0,0,0,1,0,0,6,9,0,0,7,10,17
COTAGAITA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,2,0,1,1,2,0,0,0,5,1,6
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,2,5,4,5,2,32,31,100,61,11,18,154,118,272
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,2,4,1,3,0,7,1,15,10,4,5,34,19,53
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ESCOMA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,1,0,1,3,2,4,4,0,0,8,8,16
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,2,0,6,1,2,0,10,1,11
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,0,0,0,1,2,7,7,1,1,10,10,20
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,0,0,0,1,1,2,0,0,2,4,3,7
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,1,0,3,1,2,2,0,0,6,4,10
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,2,1,3,1,5,2,0,1,10,6,16
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,1,0,0,1,2,2,5,12,13,4,2,19,23,42
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
MAGDALENA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,2,1,0,0,1,2,3,5
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,0,7,2,5,1,0,0,13,3,16
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,2,2,2,3,5,8,1,0,10,13,23
MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
MOCOMOCO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
MONTEAGUDO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,0,0,0,0,0,3,0,3,0,0,0,7,0,7
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,1,2,5,2,23,11,37,16,1,2,67,33,100
MOROCHATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,2,0,0,3,13,3,1,0,16,6,22
PADILLA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,10,1,0,0,10,1,11
PAILON,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PALOS BLANCOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,0,1,0,0,0,1,0,5,5,2,0,10,5,15
PAZÑA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
POJO (CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
POOPO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,3,2,1,1,0,4,4,8
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
PUCARANI,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,11,2,0,0,12,2,14
PUERTO QUIJARRO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,5,0,5,2,0,1,10,3,13
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,3,0,1,5,1,5,0,0,0,10,5,15
PUNA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
QUIME,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,2,0,1,1,2,0,0,0,5,1,6
REYES,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,2,3,0,1,1,6,4,2,6,0,0,12,13,25
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,1,0,1,0,1,2,2,3,6,1,0,6,11,17
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,2,3,1,4,3,0,0,7,6,13
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
SAN CARLOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,3,0,0,0,4,0,4
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,1,0,0,0,1,0,2,3,6,4,0,1,10,8,18
SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,2,3,0,2,2,5,3,15,9,2,1,27,17,44
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
SAN RAMON SCZ,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,1,1,0,0,1,0,1,1,0,2,3,5
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,5,4,15,8,53,31,165,77,26,15,264,135,399
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
