,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,2,1,0,0,0,3,3,1,1,6,6,12
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,2,3,5,1,7,4,11
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,2,2,1,1,2,3,4,4,3,3,12,13,25
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,4,0,1,0,3,0,1,1,9,1,10
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,2,1,1,0,1,2,7,1,0,0,11,4,15
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,1,0,2,1,2,1,6,1,12,4,2,1,25,8,33
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,2,0,1,3,4,2,6,1,5,5,2,0,20,11,31
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,0,0,0,1,0,1,0,1,0,4,0,4
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,1,1,2,0,1,0,0,2,4,3,7
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,2,2,2,2,4,9,2,1,1,15,11,26
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,1,4,0,2,1,5,1,0,0,12,3,15
SANTA ANA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,5,2,40,20,42,29,122,55,248,134,20,40,477,280,757
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,1,0,0,1,0,2,1,0,0,3,2,5
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SORATA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,3,3,36,28,25,9,49,18,109,35,17,10,239,103,342
TARACO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,2,4,1,3,5,8,8,15,23
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10
TARVITA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,1,1,1,0,2,0,1,1,5,2,7
TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,1,0,1,2,5,1,2,1,9,4,13
TRIGAL,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,1,1,3,0,0,0,4,1,5
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,3,0,3,1,0,1,6,2,8
URUBICHA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
VACAS,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,0,0,0,0,0,3,4,0,1,4,5,9
VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILLA MONTES,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,1,2,1,0,5,1,7,0,1,0,15,3,18
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,1,1,2,2,1,14,4,16,3,1,0,34,11,45
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,3,4,6,2,7,4,13,15,3,2,32,27,59
YANACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,1,3,4,1,0,5,0,12,4,1,0,22,9,31
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2014-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,2,0,2,0,0,1,9,0,13,1,14
ALALAY,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ALCALA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,8,9,10,1,5,4,1,5,5,11,15,30,44,74
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,3,4,3,1,3,0,3,0,2,0,14,5,19
ATOCHA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,0,0,0,0,2,0,0,0,2,1,3
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,1,1,0,0,4,1,8,1,4,2,17,6,23
BUENA VISTA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,1,0,2,0,2,0,6,0,6
CAJUATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CALACOTO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,1,0,0,3,0,1,0,4,1,5
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,4,2,12,12,0,6,10,2,5,6,2,5,33,33,66
CAQUIAVIRI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARACOLLO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,0,0,0,1,1,0,4,0,1,0,6,2,8
CARAPARI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,2,2,7,5,4,2,4,4,21,17,6,4,44,34,78
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,3,2,9,8,7,10,22,19,62,34,9,4,112,77,189
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,0,10,5,13,4,19,6,52,19,6,6,101,40,141
COLLANA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,1,0,1,3,2,2,4,6,8,14
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,0,1,1,0,4,0,1,0,0,0,6,2,8
COLQUENCHA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,2,1,1,0,4,0,2,1,10,2,12
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,4,1,0,6,5,1,9,1,3,1,21,10,31
COMBAYA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,0,0,0,0,1,0,4,2,5,3,8
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,3,0,1,2,3,2,1,7,2,13,10,23
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,1,2,0,3,1,5,1,2,1,14,4,18
COROICO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,1,5,2,4,4,8,2,7,13,3,5,28,27,55
CORQUE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,1,0,6,2,1,1,8,3,11
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,2,6,5,3,2,9,5,10,6,3,1,32,21,53
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,3,2,0,0,1,7,7,2,1,13,12,25
CULPINA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,0,2,1,0,0,2,2,0,2,6,5,11,16
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,2,31,34,22,18,52,31,125,74,31,33,262,192,454
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,3,1,1,0,4,1,5
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,2,9,3,6,2,17,7,32,12,9,5,74,31,105
EL VILLAR,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,0,3,0,4,0,4
ESCOMA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,1,0,2,0,6,2,3,0,12,3,15
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,1,1,1,3,0,0,0,5,2,7
GUAYARAMERIN,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,1,3,4,4,58,10,3,3,66,21,87
ICLA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,1,0,0,1,1,3,0,0,0,5,2,7
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,7,6,5,2,6,6,18,12,5,7,41,34,75
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,1,1,3,4,2,9,2,15,8,23
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,0,9,7,7,2,9,2,22,12,2,0,50,23,73
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,4,17,11,14,2,22,11,41,15,6,6,101,49,150
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,0,2,1,8,3,24,18,80,49,19,13,134,84,218
LAGUNILLAS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
LAJA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
LLALLAGUA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
MAGDALENA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,3,1,3,0,2,0,0,0,9,1,10
MAPIRI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,1,0,0,3,0,0,2,3,5
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,0,0,1,3,1,6,4,1,1,0,7,11,18
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MONTEAGUDO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,1,2,3,5,0,9,2,23,10,8,6,48,22,70
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,2,33,24,21,5,10,2,0,3,0,0,64,36,100
MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,2,0,2,0,0,0,0,1,4,1,5
OKINAWA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,0,0,0,1,1,0,0,1,0,4,1,5
ORURO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,2,8,10,38,23,25,9,3,3,76,47,123
PAILON,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,0,0,2,1,6,0,0,0,8,2,10
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,1,0,0,3,2,5,1,10,5,1,5,20,14,34
PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,1,1,1,2,0,0,0,3,2,5
POOPO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
POSTRER VALLE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,3,0,3,2,0,2,7,1,35,6,2,3,50,14,64
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,1,0,0,0,8,3,2,5,12,8,20
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,0,10,4,10,1,7,3,33,6,4,1,65,15,80
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,3,2,8,7,6,5,19,18,21,11,3,3,60,46,106
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,3,2,11,8,4,3,17,5,40,29,18,13,93,60,153
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,3,4,0,9,4,0,2,14,9,23
QUIME,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,2,4,7,5,3,8,7,5,1,23,20,43
REYES,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,2,2,5,6,3,0,4,2,4,2,1,1,19,13,32
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,1,3,0,0,0,3,1,4
SACABA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,14,9,13,11,25,22,69,27,6,8,127,78,205
SAIPINA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,1,0,1,3,0,2,0,1,0,8,2,10
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,1,1,0,2,0,3,2,0,2,7,5,12
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,2,0,10,1,4,4,16,5,21
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,2,0,4,2,1,0,2,0,6,2,2,0,17,4,21
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,4,3,0,1,0,0,1,0,2,4,7,8,15
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,1,0,2,0,4,3,0,0,8,3,11
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,6,0,2,2,2,5,6,4,3,4,19,15,34
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,1,3,0,2,1,2,2,0,1,0,0,7,5,12
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,1,1,0,1,1,3,1,0,0,6,3,9
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,3,3,5,4,2,0,11,7,18
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,1,0,0,1,0,2,1,1,0,6,2,8
SANTA ANA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,4,8,44,38,53,34,97,64,297,168,43,62,538,374,912
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,2,0,0,0,1,1,3,1,4
SANTIAGO DE HUARI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,1,6,2,4,3,10,4,21,10,31
SORATA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,0,0,1,1,0,0,2,1,3
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,4,3,42,36,17,15,42,21,133,42,11,11,249,128,377
TARACO,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,1,0,0,0,0,0,2,1,4,0,1,3,8,4,12
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,5,1,3,0,7,2,3,3,11,6,29,12,41
TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,1,2,1,1,6,5,3,3,0,11,11,22
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,0,1,1,2,3,0,0,4,4,8
VACAS,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,0,0,0,1,0,0,1,2,1,3
VILLA MONTES,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,1,0,1,2,4,3,13,14,5,5,24,24,48
WARNES,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,2,2,0,0,4,3,17,8,3,3,26,16,42
YANACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,2,3,3,3,2,0,5,3,22,4,5,1,39,14,53
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
YUNCHARA,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
ZUDAÑEZ,"violencia, hechos de transito y accidentes",accidentes,2014-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,2,1,4,1,5,2,11,4,15
ALALAY,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
ALCALA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,7,9,17,23,3,1,7,0,25,6,5,10,64,49,113
ANDAMARCA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
APOLO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ARANI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,2,4,4,6,2,3,0,6,0,0,0,20,8,28
ATOCHA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,9,0,0,0,9,0,9
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,0,1,0,8,1,10,6,3,1,24,8,32
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,1,0,0,5,0,0,0,5,1,6
BATALLAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
BOYUIBE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
CABEZAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAJUATA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
CALACOTO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,0,1,1,1,1,3,4
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,5,11,13,15,2,4,6,1,19,6,8,4,53,41,94
CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,1,0,0,0,1,1,0,1,2,3
CARAPARI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,0,2,0,2,4,6,2,0,1,12,7,19
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,1,21,12,5,1,11,4,37,24,8,4,83,46,129
CKOCHAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CLIZA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,2,19,8,23,17,37,22,84,32,3,4,166,85,251
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,1,21,14,13,8,36,25,50,32,3,11,124,91,215
COLLANA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,0,0,2,0,2,1,2,1,7,2,9
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COLQUENCHA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,1,0,4,3,0,0,4,5,11,5,4,0,24,13,37
COLQUIRI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,5,3,0,1,6,2,14,3,1,2,26,11,37
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,1,0,1,0,4,1,2,0,9,1,10
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,5,5,5,3,6,1,5,0,1,2,22,11,33
COROICO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,3,1,8,3,4,3,14,10,5,2,34,19,53
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,2,4,5,9,4,3,19,7,25,11,6,3,61,37,98
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,1,4,2,7,2,1,0,12,5,17
CULPINA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,1,2,0,2,2,2,6,2,5,9,14,23
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,9,4,89,62,70,50,163,66,230,150,48,45,609,377,986
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,1,0,1,4,4,4,2,0,0,8,8,16
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,10,5,8,5,33,10,17,19,11,7,79,47,126
EL VILLAR,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,2,0,0,0,3,1,2,1,2,0,9,2,11
ESCOMA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,1,2,2,0,0,6,0,8,1,3,1,19,5,24
EUCALIPTUS,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,0,2,1,1,2,1,1,0,0,5,4,9
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,3,2,2,0,4,2,124,7,6,1,139,12,151
ICLA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,0,0,0,0,1,2,2,0,0,0,3,2,5
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,10,11,10,3,11,8,31,13,6,2,68,37,105
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,0,1,2,3,0,10,7,7,7,6,2,27,18,45
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,3,1,9,5,6,3,5,5,9,8,0,0,32,22,54
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2014-04-01,0,2,10,14,11,6,11,10,41,26,8,5,81,63,144
