,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
CHIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,1,2,1,0,0,0,0,2,2,4
CHOQUE COTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,1,1,5,3,8,3,9,8,21,24,5,5,49,44,93
CKOCHAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,4,0,1,3,5,3,8
COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,7,4,15,14,107,64,312,149,41,36,482,267,749
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,2,1,2,7,3,4,8,3,14,7,5,2,34,24,58
COLLANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,0,0,1,0,2,0,0,0,4,0,4
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,1,0,2,3,3,1,8,9,10,3,8,4,32,20,52
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,1,2,6,2,1,9,8,13,4,3,7,29,27,56
CORQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COTAGAITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,1,4,5,4,4,13,10,30,33,5,1,56,54,110
EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
EL VILLAR,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ESCOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
GUAYARAMERIN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,3,0,1,0,1,0,0,0,5,5
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,6,1,6,1,0,0,12,2,14
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,3,1,12,11,0,1,9,4,18,8,1,1,43,26,69
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,3,1,0,1,0,0,3,2,5
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,6,5,5,7,4,3,1,10,0,6,8,3,24,34,58
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,2,1,0,1,3,1,2,3,1,1,8,7,15
MAPIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,0,0,1,0,5,1,0,1,7,2,9
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,4,0,5,5,1,0,10,5,15
MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,3,5,8,15,0,2,11,22,33
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,3,0,6,7,15,12,1,1,26,20,46
MORO MORO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,1,0,1,1,0,1,5,2,2,5,9,14
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,2,0,5,6,0,4,7,11,18
PADCAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PADILLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,2,0,3,0,0,1,5,6
PAMPA GRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,3,6,8,0,0,7,11,18
PAZÑA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
POOPO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,3,3,0,22,2,20,14,2,1,47,20,67
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,1,0,0,0,0,1,0,3,2,1,1,5,4,9
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,0,1,0,3,0,0,0,5,5
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,0,0,0,0,6,4,1,2,8,6,14
PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
QUILLACOLLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
QUIME,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
RAVELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
REYES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4
SAN BORJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,1,0,0,0,3,0,0,0,2,1,0,0,6,1,7
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,1,0,1,0,3,0,1,0,6,6
SAN JULIAN,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
SAN RAFAEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,2,0,6,4,2,2,14,8,61,11,1,0,86,25,111
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,4,1,2,0,0,0,6,2,8
SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
SORACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,1,1,1,0,1,1,3,4
SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,10,4,61,21,1,5,72,30,102
TARACO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,30,14,69,40,0,0,99,55,154
TIPUANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TIQUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,3,3,2,8,5,0,0,11,10,21
TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
TOLATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TOLEDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TOMINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
TOTORA(ORR),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4
TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,1,0,2,0,1,0,0,3,0,5,0,0,4,8,12
TURCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,1,0,1,0,1,0,5,2,12,1,6,1,26,4,30
VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
VIACHA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,1,0,0,2,0,0,1,3,0,5,2,7
VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,1,0,0,1,2,0,0,1,3,4
VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3
VILLAZON,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
WARNES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,0,0,1,0,0,0,1,2,0,0,2,2,4
YANACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-04-01,0,0,2,0,2,2,6,2,19,4,1,4,30,12,42
ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
ANCORAIMES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
ARAMPAMPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AUCAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
AYO AYO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BOYUIBE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
CAJUATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,0,0,0,0,0,0,0,0,2,0,0,1,2,3
CALACOTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CAMARGO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,1,2,2,0,0,3,3,6
CARAPARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CHACARILLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,2,2,3,0,6,2,8
CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CHOQUE COTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,4,0,3,10,10,2,18,5,32,17,5,2,72,36,108
CHUMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,0,8,3,6,1,107,25,491,169,45,39,658,237,895
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,1,5,6,5,1,8,6,12,8,2,0,33,22,55
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,6,4,1,0,7,4,11
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
CONCEPCION,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,0,5,7,1,3,8,2,21,8,7,3,43,23,66
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,5,1,2,2,16,9,17,11,2,3,42,26,68
CORQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTAGAITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,3,2,2,0,1,0,0,0,0,0,6,2,8
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,3,6,5,6,6,7,26,15,20,4,0,39,60,99
EL PUENTE(STC),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ESCOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,3,0,0,1,4,1,5
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,3,0,7,0,0,0,10,0,10
HUARINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,3,1,16,4,5,3,8,6,20,8,0,0,52,22,74
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,9,5,8,5,1,2,0,4,1,13,5,9,24,38,62
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,3,0,1,1,4,3,2,1,10,5,15
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MAPIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,3,3,1,2,0,6,4,10
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,1,0,0,1,0,2,0,1,0,4,1,5
MONTEAGUDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,2,2,1,0,0,3,3,6
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,2,3,9,5,1,1,12,9,21
MORO MORO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,0,1,1,0,1,2,3
MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,3,4,0,0,0,1,6,1,3,0,12,6,18
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,1,0,0,1,2,5,3,0,1,6,7,13
PADILLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,2,2,0,0,0,0,2,2,4
PAMPA GRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,4,4,0,0,4,4,8
POJO (CBBA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,2,2,5,4,16,1,3,2,26,9,35
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,3,1,1,2,3,3,7,6,13
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,4,4,1,0,5,4,9
QUILLACOLLO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
REYES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,1,0,1,1,0,0,1,1,1,0,0,0,4,2,6
RURRENABAQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,2,1,22,10,13,14,31,14,49,21,5,8,122,68,190
SACABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SAMAIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SAN ANDRES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,2,1,3,1,1,0,0,2,6,8
SANTA ANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2013-05-01,0,1,3,4,5,3,11,4,48,10,1,0,68,22,90
