,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,3,4,5,6,30,8,5,4,43,22,65
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,1,0,1,1,0,0,0,0,3,1,4
COLQUENCHA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,2,4,0,5,1,5,4,0,0,14,7,21
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,2,1,1,5,1,6,2,0,1,12,7,19
CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,2,3,9,13,17,15,20,19,80,82,16,9,144,141,285
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,3,2,18,4,2,1,24,7,31
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,1,0,2,0,4,0,4
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,1,0,1,1,6,1,0,1,8,4,12
ESCOMA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,2,0,1,0,4,0,4
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,1,2,2,1,0,3,3,6
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,1,2,3,1,2,0,0,0,6,3,9
INQUISIVI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,2,1,2,0,8,2,1,1,14,4,18
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,1,0,3,1,4,3,6,4,17,24,8,10,39,42,81
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,1,2,3,7,3,1,1,10,8,18
MACHARETI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,1,1,0,3,0,8,0,0,0,13,1,14
MAPIRI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MECAPACA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,2,1,0,0,0,0,1,4,0,0,3,5,8
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,4,2,3,3,0,0,8,5,13
MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MONTEAGUDO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,1,0,1,3,3,0,0,3,5,8
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,2,1,23,18,36,17,12,1,73,38,111
MORO MORO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,0,0,0,0,0,2,1,2,3
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,2,0,3,1,9,2,19,5,1,0,34,8,42
PADCAYA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,1,1,1,0,0,0,3,1,4
PAILON,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,6,4,0,0,7,4,11
PAMPA GRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,2,3,7,6,4,2,14,11,25
POJO (CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POOPO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,4,0,0,0,5,0,5
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,2,2,0,0,0,2,2,4
PUCARANI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,4,0,2,0,0,0,6,0,6
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,1,1,0,1,0,0,2,2,4
PUNATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
REYES,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,3,1,6,3,7,4,1,0,17,8,25
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,1,0,3,3,5,3,5,2,14,9,23
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,2,1,3,3,8,4,0,0,14,8,22
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,2,1,0,0,1,2,8,8,1,0,12,11,23
SACACA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,1,3,0,0,0,3,1,4
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SAN BENITO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BORJA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,5,1,15,6,0,0,21,7,28
SAN JAVIER(STC),"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,3,2,6,11,2,0,11,13,24
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,1,0,12,4,17,5,1,0,31,10,41
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,2,1,2,1,0,0,4,2,6
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,0,0,0,0,0,2,0,2,0,5,5
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,2,2,9,3,12,6,68,40,140,67,10,12,241,130,371
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,2,1,1,0,4,1,5
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,1,2,1,0,0,3,2,5
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SORACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,4,3,4,3,16,7,36,26,8,7,68,46,114
TACACOMA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
TARATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,1,0,1,0,0,2,1,0,4,2,6
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,3,2,1,3,27,20,39,27,4,1,74,53,127
TARVITA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
TOMINA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
TRINIDAD,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TUPIZA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VALLEGRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,1,0,0,0,0,1,0,1,0,0,0,2,1,3
VIACHA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,1,0,1,0,1,5,3,0,1,5,7,12
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,2,0,1,1,0,4,1,15,5,4,1,24,10,34
VINTO,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,1,0,2,0,6,5,5,3,4,3,18,11,29
VITICHI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,2,0,7,11,0,1,9,12,21
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2013-01-01,0,2,2,2,0,4,9,10,21,23,2,0,34,41,75
ACHOCALLA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AIQUILE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
APOLO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,1,0,2,1,11,3,0,0,14,5,19
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,4,2,5,4,0,0,9,6,15
BOYUIBE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
BUENA VISTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CABEZAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"CAIZA ""D""","violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALACOTO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,3,1,0,0,2,0,4,3,0,0,9,4,13
CAMARGO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,1,0,0,1,0,4,0,4,1,0,0,9,2,11
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,0,0,0,3,3,0,0,0,4,3,7
CARACOLLO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,3,1,3,2,0,2,6,5,11
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,0,0,1,1,0,1,0,1,2,3,5
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,1,1,2,3,1,5,4,9
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,2,2,7,3,10,6,4,3,23,14,37
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,3,0,1,2,0,0,4,2,6
COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,3,0,1,0,4,0,4
CORIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,1,3,1,0,0,4,2,6
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,1,0,0,0,1,1,2,0,1,2,5,7
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,1,1,3,1,8,2,0,0,12,4,16
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,0,3,3,8,4,1,0,12,8,20
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,3,4,7,9,35,25,24,58,45,20,6,116,120,236
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL PUENTE(TJA),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,0,0,0,1,2,0,2,1,5,6
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,2,1,5,1,5,6,0,0,12,9,21
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,3,1,6,2,0,0,9,3,12
ESCOMA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,6,1,0,0,6,1,7
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUAQUI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUAYARAMERIN,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,2,0,0,0,0,1,1,0,1,2,0,1,4,4,8
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,1,0,3,0,2,4,1,1,7,6,13
ICHOCA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,2,1,1,3,7,13,1,0,12,17,29
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,3,1,0,2,0,15,6,1,0,19,9,28
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,1,1,5,2,6,6,2,0,15,9,24
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,2,1,4,1,0,1,6,3,9
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,1,1,1,4,1,3,2,4,2,0,0,12,7,19
MACHARETI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,1,0,0,0,2,2,3,0,1,0,7,2,9
MAPIRI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,0,0,0,2,1,0,0,2,2,4
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,2,0,1,1,5,7,0,0,8,9,17
MONTEAGUDO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,2,4,18,5,45,19,3,3,68,32,100
MOROCHATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
NUEVO MANOA (NUEVA ESPERANZA),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,2,1,2,1,13,12,3,3,20,18,38
PADILLA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,2,0,0,0,0,1,2,1,3
PAILON,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PAMPA GRANDE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,1,0,0,0,0,0,0,0,4,3,0,1,5,4,9
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,1,0,0,1,0,0,3,2,4,3,0,0,8,6,14
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,1,0,1,0,2,0,0,0,4,0,4
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,1,0,2,0,0,1,3,4
PUCARA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,1,0,4,1,6,4,1,1,12,6,18
PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,1,0,0,0,1,0,0,0,3,0,0,0,5,0,5
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,1,2,0,4,1,1,0,7,2,9
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,1,1,1,1,0,0,0,2,3,5
PUNATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,1,2,3,1,1,3,5,8
QUIME,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,1,2,2,1,0,4,3,7
REYES,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,1,1,4,0,1,1,2,7,5,1,1,10,14,24
ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,2,0,0,2,2,2,4,4,0,0,8,8,16
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,3,0,3,2,0,1,6,3,9
SAN CARLOS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,1,0,0,0,0,1,0,0,0,1,0,0,1,2,3
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,1,0,0,0,0,0,0,5,7,1,2,0,10,6,16
SAN JAVIER(STC),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,1,0,2,0,0,1,3,1,4
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,2,0,1,0,4,1,10,2,0,0,17,3,20
SAN LORENZO(TJA),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,3,3,2,7,11,6,47,25,104,42,15,5,182,88,270
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
SHINAOTA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,5,0,3,1,0,0,8,1,9
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,2,1,4,3,0,0,6,4,10
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,2,3,7,2,5,4,19,8,6,0,39,17,56
TACACOMA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,1,2,1,0,0,2,2,4
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,4,1,6,3,11,5,42,26,1,2,64,37,101
TINGUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
