,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,5,3,11,6,9,7,21,22,69,30,7,6,122,74,196
COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,1,0,0,1,1,0,0,0,2,1,3
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,1,2,1,2,0,3,1,0,2,8,5,13
COLPA BELGICA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,2,1,4,0,8,2,1,0,15,3,18
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,2,1,2,1,1,0,1,0,7,2,9
CORIPATA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,5,1,2,1,12,4,6,7,1,1,26,14,40
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,2,3,1,2,0,9,1,0,0,15,4,19
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,8,9,31,33,32,24,74,34,167,110,23,25,335,235,570
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,4,20,10,5,7,24,11,26,26,11,10,86,68,154
ESCOMA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,2,1,1,1,3,0,6,0,3,2,15,4,19
EUCALIPTUS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
GUANAY,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,2,0,1,1,4,1,4,4,0,0,11,6,17
IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,6,1,1,1,0,0,7,2,9
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,0,0,3,0,4,0,0,3,8,3,11
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,3,1,11,8,2,3,14,10,18,16,6,2,54,40,94
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,3,3,11,10,3,1,19,8,56,22,8,9,100,53,153
LAJA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,1,0,3,0,7,2,0,1,11,3,14
MAPIRI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,3,0,0,1,1,2,4,3,7
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,4,0,3,0,6,1,7,8,2,0,22,9,31
MIZQUE,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
MONTEAGUDO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,4,1,25,17,22,2,22,16,52,24,4,3,129,63,192
ORURO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,9,8,19,17,30,17,52,28,12,11,122,81,203
PALCA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,0,1,1,1,3,1,1,0,6,3,9
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,3,0,5,1,8,5,8,11,22,10,13,3,59,30,89
PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,3,0,2,0,0,0,5,0,5
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,1,1,1,0,2,2,2,0,6,3,9
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,1,8,9,2,0,21,5,50,14,5,3,87,32,119
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,1,0,1,2,0,2,1,4,3,7
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,2,0,0,0,1,4,1,3,1,7,5,12
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,3,0,2,2,1,1,10,6,1,0,17,9,26
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,1,6,4,3,1,17,25,36,10,1,1,64,42,106
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,4,3,8,7,10,4,16,9,44,36,7,12,89,71,160
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,1,1,3,5,2,0,1,6,7,13
QUIME,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,1,2,2,3,4,6,2,3,1,15,10,25
REYES,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,3,1,3,1,4,7,0,0,10,9,19
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,1,3,2,1,2,0,1,1,1,0,0,6,7,13
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,0,1,0,0,2,3,7,0,0,0,10,4,14
SABAYA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,4,1,0,1,4,2,6
SACABA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,34,15,37,7,78,30,110,51,11,9,271,112,383
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,2,1,5,3,0,3,7,7,14
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,3,0,0,1,1,6,6,7,10,17
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,5,2,2,0,4,1,12,4,0,1,23,8,31
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,2,2,1,0,2,0,5,1,0,0,10,3,13
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,1,9,2,3,2,7,4,21,9,6,5,47,23,70
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,2,7,3,5,1,10,5,16,6,2,0,41,17,58
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,1,1,1,0,3,1,4
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,2,0,0,1,1,0,2,0,0,3,5,4,9
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,3,0,0,2,4,3,8,3,0,0,15,8,23
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,3,0,2,0,2,0,8,0,1,1,16,1,17
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,11,11,70,74,60,35,145,96,400,275,35,77,721,568,1289
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,1,0,0,0,0,1,0,1,0,2,1,3
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,0,0,7,5,7,5,12
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,4,1,3,0,8,1,9
SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,6,4,91,54,51,24,54,24,107,46,16,20,325,172,497
TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,1,0,0,0,2,2,5,4,3,8,12,14,26
TARACO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,1,0,1,0,0,1,6,1,9,2,11
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,1,7,3,3,1,6,3,28,4,6,2,51,14,65
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,0,2,0,6,3,15,3,1,1,25,7,32
TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TOLATA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,2,0,1,3,5,1,8,4,12
TOMINA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
TOTORA(CBBA),"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,0,0,1,0,1,0,8,1,3,0,14,1,15
TRIGAL,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
VACAS,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,2,1,0,0,14,8,5,11,7,6,29,26,55
VALLEGRANDE,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
VIACHA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,1,2,2,1,4,3,7
VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,1,0,2,0,0,1,3,1,4
VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,1,3,1,3,4,3,22,4,1,3,30,16,46
VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VITICHI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,0,0,1,3,0,0,2,1,5,4,0,0,8,8,16
YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2013-01-01,1,0,1,0,1,0,1,1,4,1,0,1,8,3,11
ACHACACHI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,2,0,0,2,2,2,0,4,5,9
ACHOCALLA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
ALALAY,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
ALCALA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,3,0,0,2,3,2,6,5,11
ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,7,7,3,3,5,1,7,4,6,2,29,17,46
ARANI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,1,2,8,2,1,5,0,5,1,0,0,15,11,26
ATOCHA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,9,1,0,0,9,1,10
AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,3,0,1,1,0,0,6,4,4,1,14,6,20
BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,1,2,1,6,2,0,0,8,4,12
BOLPEBRA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
BOYUIBE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BUENA VISTA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,2,4,1,3,1,1,0,8,5,13
CABEZAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CALACOTO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3
CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,1,4,9,3,3,3,5,11,8,7,2,30,28,58
CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,2,0,0,0,1,0,0,0,1,1,4,5
CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,3,0,1,5,0,1,5,6,11
COBIJA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,2,5,7,8,6,10,3,38,17,2,0,64,35,99
COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,3,2,4,9,9,6,30,16,74,34,10,13,130,80,210
COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,1,0,0,0,0,1,2,1,3
COLOMI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,1,3,0,0,0,4,1,5
COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,2,1,1,3,2,7,2,3,1,14,8,22
CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,4,0,2,4,11,3,2,4,20,11,31
COROICO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,5,2,3,0,4,0,12,6,2,2,26,10,36
COTOCA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,10,9,5,4,13,5,20,7,6,1,55,26,81
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,3,4,4,1,6,3,14,1,1,0,28,9,37
DESAGUADERO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,1,0,1,0,2,1,1,0,6,1,7
EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,4,3,45,21,42,34,78,71,165,82,22,9,356,220,576
EL PUENTE(STC),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,4,11,4,6,3,14,4,16,13,7,3,55,31,86
EL VILLAR,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,1,0,4,1,0,0,6,1,7
ESCOMA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,1,0,0,2,1,3,0,2,0,3,3,10,5,15
EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,3,0,5,2,1,9,1,0,10,11,21
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,4,0,2,0,3,1,11,7,2,2,22,10,32
JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,3,2,5,3,8,5,13
LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,6,0,5,3,12,1,18,8,5,3,47,15,62
LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,2,6,3,5,0,13,4,19,9,2,3,46,21,67
LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,3,5,8,8,7,21,13,73,51,19,17,128,99,227
MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,2,2,2,1,0,1,5,4,9
MAPIRI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,1,1,1,1,1,0,0,2,3,5
MINEROS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,2,1,2,1,3,3,5,4,1,1,14,10,24
MONTERO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,3,37,19,14,11,21,11,43,15,2,3,118,62,180
MOROCHATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
ORURO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,10,9,19,8,48,23,10,5,87,45,132
PALCA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PALOS BLANCOS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,1,1,0,2,0,1,2,5,7
PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,5,1,2,7,2,12,1,2,4,23,14,37
PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
POTOSI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,3,1,0,4,10,3,36,9,2,0,51,17,68
PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,0,0,1,0,3,2,4,3,7
PUERTO PEREZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,5,4,0,1,3,4,5,1,0,10,13,23
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,0,12,3,12,3,27,12,34,19,4,2,91,39,130
PUNA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,2,0,1,1,1,0,4,1,5
PUNATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,13,3,1,3,10,5,25,14,5,6,54,31,85
QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,4,0,1,1,0,1,5,3,8
QUIME,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,3,2,2,4,5,6,4,8,14,21,35
REYES,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,2,4,2,2,1,0,0,1,0,0,6,7,13
ROBORE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,1,0,1,1,0,0,3,1,4
RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,1,0,0,0,0,0,2,1,3
SACABA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,2,1,25,9,24,10,57,55,125,46,11,9,244,130,374
SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,0,0,3,0,2,7,5,7,11,15,26
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,1,0,0,0,5,2,3,3,10,6,16
SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,2,0,1,1,1,2,2,9,6,3,5,15,17,32
SAN BORJA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,1,2,1,4,1,5,2,0,1,12,6,18
SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,1,4,3,1,0,6,4,10
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,1,10,7,5,4,10,6,16,4,5,4,46,26,72
SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,1,0,1,2,0,6,2,5,19,4,0,0,23,17,40
SAN LUCAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3
SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,4,1,2,11,5,7,2,1,0,21,13,34
SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,5,0,5,1,0,1,10,2,12
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,4,4,13,13,37,19,99,41,284,116,36,40,473,233,706
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,1,0,0,6,3,6,4,10
SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,1,0,0,0,0,0,1,1,2,0,4,1,5
SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SORACACHI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
SUCRE,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,9,8,41,37,20,19,46,18,85,37,5,12,206,131,337
TACACOMA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2
TARACO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,1,0,0,1,2,1,1,0,4,2,6
TARIJA,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,8,7,3,0,4,2,23,13,1,1,39,23,62
TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,7,0,4,10,5,4,0,0,16,15,31
TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,1,0,0,0,0,2,1,1,3,3,5,8
TOTORA(CBBA),"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,0,0,1,1,8,4,0,0,9,5,14
TRIGAL,"violencia, hechos de transito y accidentes",accidentes,2013-02-01,0,0,0,0,4,0,0,1,1,1,0,0,5,2,7
