municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
VIACHA,desnutricion global,desnutricion grave (g),2005-03-01,4,6,7,5,11,11,22
VILA VILA,desnutricion global,desnutricion grave (g),2005-03-01,1,2,0,0,1,2,3
VILLA MONTES,desnutricion global,desnutricion grave (g),2005-03-01,3,0,3,0,6,0,6
VILLA RIVERO,desnutricion global,desnutricion grave (g),2005-03-01,1,1,1,0,2,1,3
VILLA SERRANO,desnutricion global,desnutricion grave (g),2005-03-01,1,2,2,1,3,3,6
VILLA TUNARI,desnutricion global,desnutricion grave (g),2005-03-01,7,7,2,1,9,8,17
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion grave (g),2005-03-01,1,0,0,0,1,0,1
VILLAZON,desnutricion global,desnutricion grave (g),2005-03-01,1,1,0,0,1,1,2
VINTO,desnutricion global,desnutricion grave (g),2005-03-01,5,0,0,0,5,0,5
WARNES,desnutricion global,desnutricion grave (g),2005-03-01,0,5,0,3,0,8,8
YACO,desnutricion global,desnutricion grave (g),2005-03-01,0,1,0,0,0,1,1
YACUIBA,desnutricion global,desnutricion grave (g),2005-03-01,1,2,4,0,5,2,7
YAMPARAEZ,desnutricion global,desnutricion grave (g),2005-03-01,6,1,1,3,7,4,11
YAPACANI,desnutricion global,desnutricion grave (g),2005-03-01,3,6,1,2,4,8,12
YOCALLA,desnutricion global,desnutricion grave (g),2005-03-01,0,1,1,1,1,2,3
YOTALA,desnutricion global,desnutricion grave (g),2005-03-01,2,1,1,0,3,1,4
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2005-03-01,4,2,1,0,5,2,7
ACACIO,desnutricion global,desnutricion grave (g),2005-04-01,4,4,0,1,4,5,9
ACHACACHI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,2,0,2,2
ACHOCALLA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,2,0,2,2
AIQUILE,desnutricion global,desnutricion grave (g),2005-04-01,1,1,3,1,4,2,6
ALALAY,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
ALCALA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,1,3,1,4,5
ANCORAIMES,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,1,1,1,2
ANDAMARCA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
ANTEQUERA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
ANZALDO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,1,1,1,2
APOLO,desnutricion global,desnutricion grave (g),2005-04-01,0,5,1,1,1,6,7
ARAMPAMPA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,1,2,1,3
ARANI,desnutricion global,desnutricion grave (g),2005-04-01,1,2,0,0,1,2,3
ARBIETO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
ARQUE,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
ATOCHA,desnutricion global,desnutricion grave (g),2005-04-01,2,2,0,1,2,3,5
AUCAPATA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
AYATA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,1,1,2,3
AYO AYO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2005-04-01,3,1,1,0,4,1,5
AZURDUY,desnutricion global,desnutricion grave (g),2005-04-01,5,3,3,0,8,3,11
BATALLAS,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
BETANZOS,desnutricion global,desnutricion grave (g),2005-04-01,6,10,2,1,8,11,19
BOLIVAR,desnutricion global,desnutricion grave (g),2005-04-01,2,5,0,3,2,8,10
BUENA VISTA,desnutricion global,desnutricion grave (g),2005-04-01,0,2,0,0,0,2,2
CABEZAS,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
CAIROMA,desnutricion global,desnutricion grave (g),2005-04-01,3,1,0,0,3,1,4
CALACOTO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
CALAMARCA,desnutricion global,desnutricion grave (g),2005-04-01,4,0,1,2,5,2,7
CAMARGO,desnutricion global,desnutricion grave (g),2005-04-01,2,3,0,0,2,3,5
CAMIRI,desnutricion global,desnutricion grave (g),2005-04-01,3,1,0,0,3,1,4
CAPINOTA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,1,1,2,3
CAQUIAVIRI,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
CARACOLLO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
CARANAVI,desnutricion global,desnutricion grave (g),2005-04-01,4,5,0,1,4,6,10
CARAPARI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
CARIPUYO,desnutricion global,desnutricion grave (g),2005-04-01,3,10,4,2,7,12,19
CHALLAPATA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,1,2,3,3,6
CHAQUI,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
CHARAGUA,desnutricion global,desnutricion grave (g),2005-04-01,3,0,3,2,6,2,8
CHAYANTA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,1,6,3,7,10
CHIMORE,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
CHUMA,desnutricion global,desnutricion grave (g),2005-04-01,7,0,0,0,7,0,7
CLIZA,desnutricion global,desnutricion grave (g),2005-04-01,10,4,0,0,10,4,14
COBIJA,desnutricion global,desnutricion grave (g),2005-04-01,3,1,0,2,3,3,6
COCHABAMBA,desnutricion global,desnutricion grave (g),2005-04-01,9,6,3,6,12,12,24
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,2,0,2,2
COLOMI,desnutricion global,desnutricion grave (g),2005-04-01,5,0,1,1,6,1,7
COLQUECHACA,desnutricion global,desnutricion grave (g),2005-04-01,9,6,3,3,12,9,21
COLQUIRI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,2,0,2,2
COMARAPA,desnutricion global,desnutricion grave (g),2005-04-01,1,3,0,0,1,3,4
COMBAYA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
COPACABANA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,3,1,4,5
CORO CORO,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
COROICO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
CORQUE,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
COTAGAITA,desnutricion global,desnutricion grave (g),2005-04-01,3,1,1,4,4,5,9
COTOCA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,0,0,2,1,3
CUEVO,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
CULPINA,desnutricion global,desnutricion grave (g),2005-04-01,7,3,2,2,9,5,14
CURVA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,1,0,2,1,3
EL ALTO,desnutricion global,desnutricion grave (g),2005-04-01,32,25,9,15,41,40,81
EL CHORO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,2,1,3,4
EL TORNO,desnutricion global,desnutricion grave (g),2005-04-01,1,1,1,0,2,1,3
EL VILLAR,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-04-01,2,2,0,1,2,3,5
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-04-01,2,1,0,0,2,1,3
EUCALIPTUS,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
EXALTACION,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2005-04-01,4,0,2,0,6,0,6
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,1,2,1,3
GUANAY,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
GUTIERREZ,desnutricion global,desnutricion grave (g),2005-04-01,2,3,1,7,3,10,13
HUACARETA,desnutricion global,desnutricion grave (g),2005-04-01,1,4,0,0,1,4,5
HUANUNI,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
ICLA,desnutricion global,desnutricion grave (g),2005-04-01,8,1,3,2,11,3,14
INCAHUASI,desnutricion global,desnutricion grave (g),2005-04-01,2,5,6,1,8,6,14
INQUISIVI,desnutricion global,desnutricion grave (g),2005-04-01,0,2,0,1,0,3,3
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion grave (g),2005-04-01,2,3,5,3,7,6,13
IXIAMAS,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,1,2,1,3
LA ASUNTA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
LA GUARDIA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,2,0,2,1,3
LA PAZ,desnutricion global,desnutricion grave (g),2005-04-01,20,19,5,7,25,26,51
LAS CARRERAS,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,1,1,1,2
LLALLAGUA,desnutricion global,desnutricion grave (g),2005-04-01,9,11,1,0,10,11,21
LURIBAY,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
MACHACAMARCA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
MACHARETI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
MAGDALENA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,0,0,2,1,3
MALLA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
MAPIRI,desnutricion global,desnutricion grave (g),2005-04-01,1,2,0,0,1,2,3
MECAPACA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
MINEROS,desnutricion global,desnutricion grave (g),2005-04-01,4,2,0,0,4,2,6
MIZQUE,desnutricion global,desnutricion grave (g),2005-04-01,0,12,2,2,2,14,16
MOCOMOCO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,1,1,1,2
MOJOCOYA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,1,1,1,2
MONTEAGUDO,desnutricion global,desnutricion grave (g),2005-04-01,3,1,1,3,4,4,8
MONTERO,desnutricion global,desnutricion grave (g),2005-04-01,14,4,3,0,17,4,21
MORO MORO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
MOROCHATA,desnutricion global,desnutricion grave (g),2005-04-01,0,4,2,1,2,5,7
OCURI,desnutricion global,desnutricion grave (g),2005-04-01,8,7,3,7,11,14,25
OKINAWA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
ORURO,desnutricion global,desnutricion grave (g),2005-04-01,7,5,4,0,11,5,16
PADILLA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,0,1,2,2,4
PAILON,desnutricion global,desnutricion grave (g),2005-04-01,0,2,2,0,2,2,4
PALCA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
PALOS BLANCOS,desnutricion global,desnutricion grave (g),2005-04-01,3,0,1,0,4,0,4
PAMPA GRANDE,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
PASORAPA,desnutricion global,desnutricion grave (g),2005-04-01,3,7,3,0,6,7,13
PATACAMAYA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
PAZÑA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
POCOATA,desnutricion global,desnutricion grave (g),2005-04-01,2,1,1,3,3,4,7
POCONA,desnutricion global,desnutricion grave (g),2005-04-01,2,3,0,0,2,3,5
POJO (CBBA),desnutricion global,desnutricion grave (g),2005-04-01,2,2,1,2,3,4,7
PORCO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
POROMA,desnutricion global,desnutricion grave (g),2005-04-01,2,2,0,0,2,2,4
PORONGO,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
POTOSI,desnutricion global,desnutricion grave (g),2005-04-01,7,9,1,2,8,11,19
PRESTO,desnutricion global,desnutricion grave (g),2005-04-01,7,4,2,1,9,5,14
PUERTO ACOSTA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
PUERTO CARABUCO,desnutricion global,desnutricion grave (g),2005-04-01,2,1,0,0,2,1,3
PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2005-04-01,2,1,1,2,3,3,6
PUERTO PEREZ,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
PUERTO RICO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2005-04-01,3,8,6,8,9,16,25
PUNA,desnutricion global,desnutricion grave (g),2005-04-01,3,7,3,6,6,13,19
PUNATA,desnutricion global,desnutricion grave (g),2005-04-01,1,2,1,2,2,4,6
QUILLACOLLO,desnutricion global,desnutricion grave (g),2005-04-01,5,6,1,1,6,7,13
QUIME,desnutricion global,desnutricion grave (g),2005-04-01,0,2,0,0,0,2,2
QUIRUSILLAS,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
RAVELO,desnutricion global,desnutricion grave (g),2005-04-01,18,12,6,6,24,18,42
REYES,desnutricion global,desnutricion grave (g),2005-04-01,2,1,2,1,4,2,6
RIBERALTA,desnutricion global,desnutricion grave (g),2005-04-01,15,19,6,8,21,27,48
ROBORE,desnutricion global,desnutricion grave (g),2005-04-01,2,3,0,0,2,3,5
RURRENABAQUE,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
SABAYA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
SACABA,desnutricion global,desnutricion grave (g),2005-04-01,8,3,2,3,10,6,16
SACACA,desnutricion global,desnutricion grave (g),2005-04-01,10,5,3,3,13,8,21
SAIPINA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
SAMAIPATA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
SAN AGUSTIN,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
SAN ANDRES,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
SAN BENITO,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
SAN BORJA,desnutricion global,desnutricion grave (g),2005-04-01,7,6,0,1,7,7,14
SAN BUENA VENTURA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,1,1,2,2,4
SAN CARLOS,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
SAN IGNACIO,desnutricion global,desnutricion grave (g),2005-04-01,2,9,1,1,3,10,13
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2005-04-01,6,7,4,8,10,15,25
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion grave (g),2005-04-01,3,3,1,0,4,3,7
SAN JUAN DE YAPACANI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
SAN JULIAN,desnutricion global,desnutricion grave (g),2005-04-01,1,0,3,1,4,1,5
SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2005-04-01,1,0,3,0,4,0,4
SAN LUCAS,desnutricion global,desnutricion grave (g),2005-04-01,8,9,3,7,11,16,27
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
SAN PEDRO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2005-04-01,4,2,5,5,9,7,16
SAN RAFAEL,desnutricion global,desnutricion grave (g),2005-04-01,0,1,1,0,1,1,2
SANTA ANA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2005-04-01,131,112,46,62,177,174,351
SANTA ROSA,desnutricion global,desnutricion grave (g),2005-04-01,1,2,0,0,1,2,3
SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,1,0,1,1,2
SANTIAGO DE CALLAPA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,1,1,1,2,3
SANTIAGO DE HUARI,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
SANTIAGO DE MACHACA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
SAPAHAQUI,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
SICAYA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
SIPE SIPE,desnutricion global,desnutricion grave (g),2005-04-01,6,6,1,4,7,10,17
SOPACHUY,desnutricion global,desnutricion grave (g),2005-04-01,3,5,2,6,5,11,16
SORATA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,1,1,1,2,3
SUCRE,desnutricion global,desnutricion grave (g),2005-04-01,13,7,6,1,19,8,27
TACOBAMBA,desnutricion global,desnutricion grave (g),2005-04-01,1,4,0,0,1,4,5
TACOPAYA,desnutricion global,desnutricion grave (g),2005-04-01,4,2,0,0,4,2,6
TAHUA,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
TAPACARI,desnutricion global,desnutricion grave (g),2005-04-01,6,6,1,1,7,7,14
TARABUCO,desnutricion global,desnutricion grave (g),2005-04-01,9,13,6,11,15,24,39
TARACO,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,0,0,1,1
TARATA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,3,0,4,4
TARIJA,desnutricion global,desnutricion grave (g),2005-04-01,5,6,0,3,5,9,14
TARVITA,desnutricion global,desnutricion grave (g),2005-04-01,0,2,0,0,0,2,2
TEOPONTE,desnutricion global,desnutricion grave (g),2005-04-01,1,0,0,0,1,0,1
TINGUIPAYA,desnutricion global,desnutricion grave (g),2005-04-01,4,5,3,3,7,8,15
TIPUANI,desnutricion global,desnutricion grave (g),2005-04-01,0,0,0,1,0,1,1
TIQUIPAYA,desnutricion global,desnutricion grave (g),2005-04-01,2,2,1,0,3,2,5
TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2005-04-01,1,3,2,6,3,9,12
TOLEDO,desnutricion global,desnutricion grave (g),2005-04-01,4,1,0,0,4,1,5
TOMAVE,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
TOMINA,desnutricion global,desnutricion grave (g),2005-04-01,4,1,0,3,4,4,8
TORO TORO,desnutricion global,desnutricion grave (g),2005-04-01,3,6,1,4,4,10,14
TOTORA(CBBA),desnutricion global,desnutricion grave (g),2005-04-01,1,1,1,0,2,1,3
TRINIDAD,desnutricion global,desnutricion grave (g),2005-04-01,0,6,0,0,0,6,6
TUPIZA,desnutricion global,desnutricion grave (g),2005-04-01,2,2,0,0,2,2,4
UNCIA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,1,2,1,3
URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
UYUNI,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,2,2,2,4
VACAS,desnutricion global,desnutricion grave (g),2005-04-01,2,3,1,1,3,4,7
VALLEGRANDE,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
VIACHA,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
VILA VILA,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
VILLA MONTES,desnutricion global,desnutricion grave (g),2005-04-01,4,1,0,1,4,2,6
VILLA RIVERO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,2,1,2,3
VILLA SERRANO,desnutricion global,desnutricion grave (g),2005-04-01,5,2,2,1,7,3,10
VILLA TUNARI,desnutricion global,desnutricion grave (g),2005-04-01,4,4,4,1,8,5,13
VILLAZON,desnutricion global,desnutricion grave (g),2005-04-01,1,1,0,0,1,1,2
VINTO,desnutricion global,desnutricion grave (g),2005-04-01,1,0,1,0,2,0,2
VITICHI,desnutricion global,desnutricion grave (g),2005-04-01,1,0,2,0,3,0,3
YACO,desnutricion global,desnutricion grave (g),2005-04-01,0,0,1,0,1,0,1
YACUIBA,desnutricion global,desnutricion grave (g),2005-04-01,0,1,0,1,0,2,2
YAMPARAEZ,desnutricion global,desnutricion grave (g),2005-04-01,8,1,1,4,9,5,14
YAPACANI,desnutricion global,desnutricion grave (g),2005-04-01,2,5,2,0,4,5,9
YOCALLA,desnutricion global,desnutricion grave (g),2005-04-01,2,0,0,0,2,0,2
YOTALA,desnutricion global,desnutricion grave (g),2005-04-01,3,0,1,1,4,1,5
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2005-04-01,2,2,0,4,2,6,8
ACACIO,desnutricion global,desnutricion grave (g),2005-05-01,4,2,0,1,4,3,7
ACHACACHI,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,2,0,3,3
AIQUILE,desnutricion global,desnutricion grave (g),2005-05-01,0,1,1,0,1,1,2
ALALAY,desnutricion global,desnutricion grave (g),2005-05-01,0,0,0,1,0,1,1
ALCALA,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,1,0,2,2
ANCORAIMES,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
ANTEQUERA,desnutricion global,desnutricion grave (g),2005-05-01,0,2,1,1,1,3,4
APOLO,desnutricion global,desnutricion grave (g),2005-05-01,1,1,0,0,1,1,2
ARANI,desnutricion global,desnutricion grave (g),2005-05-01,1,1,1,0,2,1,3
ARQUE,desnutricion global,desnutricion grave (g),2005-05-01,1,5,0,0,1,5,6
ATOCHA,desnutricion global,desnutricion grave (g),2005-05-01,1,3,1,1,2,4,6
AUCAPATA,desnutricion global,desnutricion grave (g),2005-05-01,2,0,1,0,3,0,3
AYATA,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,0,0,1,1
AYO AYO,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2005-05-01,5,2,2,0,7,2,9
AZURDUY,desnutricion global,desnutricion grave (g),2005-05-01,5,2,1,7,6,9,15
BETANZOS,desnutricion global,desnutricion grave (g),2005-05-01,8,7,3,5,11,12,23
BOLIVAR,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,0,0,1,1
CABEZAS,desnutricion global,desnutricion grave (g),2005-05-01,2,1,0,0,2,1,3
CAIROMA,desnutricion global,desnutricion grave (g),2005-05-01,2,0,1,3,3,3,6
"CAIZA ""D""",desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
CAJUATA,desnutricion global,desnutricion grave (g),2005-05-01,0,2,0,0,0,2,2
CALACOTO,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,0,0,1,1
CALAMARCA,desnutricion global,desnutricion grave (g),2005-05-01,4,1,1,1,5,2,7
CAMARGO,desnutricion global,desnutricion grave (g),2005-05-01,7,4,5,4,12,8,20
CAMIRI,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,2,0,3,3
CAPINOTA,desnutricion global,desnutricion grave (g),2005-05-01,3,2,0,0,3,2,5
CARACOLLO,desnutricion global,desnutricion grave (g),2005-05-01,2,0,0,0,2,0,2
CARANAVI,desnutricion global,desnutricion grave (g),2005-05-01,2,1,2,1,4,2,6
CARIPUYO,desnutricion global,desnutricion grave (g),2005-05-01,0,0,1,1,1,1,2
CHALLAPATA,desnutricion global,desnutricion grave (g),2005-05-01,4,2,1,3,5,5,10
CHAQUI,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,1,0,2,2
CHARAGUA,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,1,1,1,2
CHAYANTA,desnutricion global,desnutricion grave (g),2005-05-01,3,3,2,1,5,4,9
CHIMORE,desnutricion global,desnutricion grave (g),2005-05-01,0,0,1,0,1,0,1
CHUMA,desnutricion global,desnutricion grave (g),2005-05-01,1,2,1,0,2,2,4
CLIZA,desnutricion global,desnutricion grave (g),2005-05-01,2,3,0,0,2,3,5
COBIJA,desnutricion global,desnutricion grave (g),2005-05-01,2,1,0,1,2,2,4
COCHABAMBA,desnutricion global,desnutricion grave (g),2005-05-01,4,4,0,1,4,5,9
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,1,1,1,2
"COLCHA ""K""",desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,0,0,1,1
COLLANA,desnutricion global,desnutricion grave (g),2005-05-01,1,0,1,0,2,0,2
COLOMI,desnutricion global,desnutricion grave (g),2005-05-01,5,8,0,2,5,10,15
COLQUECHACA,desnutricion global,desnutricion grave (g),2005-05-01,4,8,0,0,4,8,12
COLQUENCHA,desnutricion global,desnutricion grave (g),2005-05-01,0,0,1,0,1,0,1
COLQUIRI,desnutricion global,desnutricion grave (g),2005-05-01,1,1,1,0,2,1,3
COMARAPA,desnutricion global,desnutricion grave (g),2005-05-01,0,1,1,0,1,1,2
CORIPATA,desnutricion global,desnutricion grave (g),2005-05-01,2,1,0,0,2,1,3
COROICO,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
CORQUE,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
COTAGAITA,desnutricion global,desnutricion grave (g),2005-05-01,5,4,0,0,5,4,9
COTOCA,desnutricion global,desnutricion grave (g),2005-05-01,1,2,0,0,1,2,3
CULPINA,desnutricion global,desnutricion grave (g),2005-05-01,6,4,5,1,11,5,16
CURVA,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
EL ALTO,desnutricion global,desnutricion grave (g),2005-05-01,36,26,10,11,46,37,83
EL PUENTE(STC),desnutricion global,desnutricion grave (g),2005-05-01,1,2,1,1,2,3,5
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2005-05-01,0,0,0,1,0,1,1
EL TORNO,desnutricion global,desnutricion grave (g),2005-05-01,0,2,1,2,1,4,5
EL VILLAR,desnutricion global,desnutricion grave (g),2005-05-01,0,0,0,2,0,2,2
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-05-01,2,6,1,0,3,6,9
ENTRE RIOS,desnutricion global,desnutricion grave (g),2005-05-01,1,0,0,0,1,0,1
EXALTACION,desnutricion global,desnutricion grave (g),2005-05-01,1,1,0,6,1,7,8
FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,1,0,2,2
FILADELFIA,desnutricion global,desnutricion grave (g),2005-05-01,0,1,0,1,0,2,2
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2005-05-01,1,0,1,0,2,0,2
