department,municipality_id,municipality,year,month,population,value
Potosí,50301,Betanzos,2024,1,Nevada,1
Chuquisaca,10901,Camataqui (c. Villa Abecia),2024,1,Nevada,1
Potosí,50702,Caripuyo,2024,1,Nevada,2
Oruro,40201,Challapata,2024,1,Nevada,1
La Paz,20501,Chuma,2024,1,Nevada,1
Potosí,50601,Cotagaita,2024,1,Nevada,1
Santa Cruz,70701,Lagunillas,2024,1,Nevada,1
Chuquisaca,10903,Las Carreras,2024,1,Nevada,1
Potosí,50701,Sacaca,2024,1,Nevada,3
Chuquisaca,10702,San Lucas,2024,1,Nevada,1
Chuquisaca,10602,Yamparaez,2024,1,Nevada,2
Chuquisaca,10102,Yotala,2024,1,Nevada,1
Chuquisaca,10201,Azurduy,2024,2,Nevada,1
Potosí,50702,Caripuyo,2024,2,Nevada,1
Potosí,50901,"Colcha ""k""",2024,2,Nevada,1
Cochabamba,31304,Raqaypampa(eta),2024,2,Nevada,1
Tarija,60502,El Puente(tja),2024,3,Nevada,1
Chuquisaca,10103,Poroma,2024,3,Nevada,1
Chuquisaca,10302,Presto,2024,3,Nevada,3
Chuquisaca,10702,San Lucas,2024,3,Nevada,2
Potosí,50501,San Pedro De Buena Vista,2024,3,Nevada,3
Chuquisaca,10601,Tarabuco,2024,3,Nevada,1
Potosí,50502,Toro Toro,2024,3,Nevada,1
Potosí,50801,Tupiza,2024,3,Nevada,1
La Paz,21202,Laja,2024,4,Nevada,50
Chuquisaca,10101,Sucre,2024,4,Nevada,1
Tarija,60202,Bermejo,2024,7,Nevada,1
Tarija,60601,Entre Rios Trj,2024,7,Nevada,6
Chuquisaca,10702,San Lucas,2024,9,Nevada,1
Cochabamba,31303,Alalay,2024,10,Nevada,2
Chuquisaca,10701,Camargo,2024,10,Nevada,6
Chuquisaca,10902,Culpina,2024,10,Nevada,3
Tarija,60502,El Puente(tja),2024,10,Nevada,1
Chuquisaca,10703,Incahuasi,2024,10,Nevada,1
Chuquisaca,10903,Las Carreras,2024,10,Nevada,3
