,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,1,0,6,4,8,2,1,2,17,8,25
COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
DESAGUADERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,2,0,6,4,7,10,17,17,38,38,3,4,73,73,146
EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,3,1,9,10,2,0,14,11,25
HUMANATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ICLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,4,2,1,1,5,3,8
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,0,0,0,0,0,0,1,2,0,0,2,2,4
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,18,27,27,110,0,0,46,137,183
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,1,0,2,2,0,1,0,4,3,7
LURIBAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,1,3,4,2,8,7,3,1,17,13,30
MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,0,0,2,2,1,2,4,4,8
MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,4,0,10,9,0,2,14,11,25
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,1,2,2,7,0,1,0,11,3,14
PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,3,1,0,3,3,6
POCOATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,4,0,0,1,4,5
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,1,0,3,1,3,0,0,1,7,8
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,5,5,1,1,0,8,6,14
PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,1,2,0,4,1,5
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,2,0,0,1,1,0,1,1,4,2,6
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,4,1,0,0,4,2,6
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,2,2,0,1,3,3,6
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,4,1,0,2,4,6
SACACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAIPINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,2,0,0,0,0,0,1,1,1,1,4,2,6
SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,1,5,0,3,1,1,1,10,3,13
SAN BORJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN IGNACIO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,3,1,0,0,1,1,4,5
SAN LUCAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN MATIAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,2,0,0,2,1,0,0,3,3,6
SANTA ANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,30,14,88,37,7,4,125,55,180
SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,2,0,13,0,0,0,15,15
SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,8,0,5,0,0,0,13,13
TACACOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
TARABUCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,2,1,1,2,3,5
TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,9,10,31,18,1,1,41,29,70
TARVITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
TIAWANACU,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,1,0,1,1,0,1,3,2,5,1,11,5,16
TIQUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOLEDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,2,0,3,0,0,2,5,7
UYUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,0,0,0,1,0,2,2,5,1,2,4,10,14
VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILA VILA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
VILLA RIVERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,1,0,0,0,0,1,1,4,0,2,3,7,10
VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,1,3,4,3,0,1,6,7,13
VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
WARNES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,3,0,1,1,5,6
YANACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,0,0,9,2,1,0,11,2,13
ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
ANCORAIMES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,0,3,1,0,0,4,1,5
CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,1,0,8,1,5,2,1,1,17,4,21
CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CARAPARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,1,5,3,0,0,6,4,10
CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,4,1,8,5,5,9,9,5,38,20,10,5,74,45,119
CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,1,2,2,2,1,26,23,88,43,15,4,133,74,207
COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,1,1,4,1,4,4,8,3,19,15,1,4,37,28,65
COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,1,0,0,0,4,2,0,0,6,2,8
COLQUECHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,3,1,1,0,0,1,4,5
CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,3,4,4,0,2,5,4,3,0,0,13,12,25
CORO CORO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,7,1,4,2,1,1,12,4,16
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
DESAGUADERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,4,0,3,8,19,18,3,3,29,30,59
EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,0,1,2,0,4,4,1,0,8,5,13
GUANAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,3,1,0,0,0,3,3,0,0,4,6,10
HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,5,2,19,4,1,1,25,7,32
HUMANATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,7,3,1,1,8,5,13
JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,1,0,4,0,0,0,0,0,7,0,7
LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,4,1,3,8,1,1,1,1,12,7,1,2,22,20,42
LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,3,1,0,0,3,2,5
LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,1,0,0,1,1,0,4,8,6,0,0,9,12,21
LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,1,0,1,0,2,2,0,1,4,4,8
LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3
MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,3,0,1,0,3,4,7,5,3,1,17,10,27
MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,5,1,8,3,0,0,13,4,17
MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,2,5,2,0,0,7,4,11
PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,2,1,2,2,8,5,4,0,18,8,26
PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,1,2,1,0,1,4,3,7
POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,4,2,7,1,0,5,11,16
POSTRER VALLE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,3,3,13,0,0,3,16,19
PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,6,3,5,1,11,5,16
PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,1,2,0,2,2,4
PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,2,0,0,2,4,1,0,0,7,3,10
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,1,2,0,1,1,1,0,0,2,4,6
PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,2,5,6,2,0,7,8,15
PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,7,0,0,2,7,9
QUIME,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ROBORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
RURRENABAQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,4,2,0,0,4,2,6
SAIPINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
SAN ANDRES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,2,2,0,5,3,5,5,3,3,17,13,30
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,0,0,1,0,1,0,0,0,3,0,3
