,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,2,0,2,1,7,3,2,2,13,6,19
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,3,2,0,1,2,1,4,0,1,0,10,4,14
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
CUCHUMUELA (V. G. VILLARROEL),"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,2,4,3,12,8,32,24,6,8,56,45,101
EL PUENTE(STC),"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,1,0,0,0,0,3,1,0,0,5,2,7
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,1,0,3,2,15,4,0,0,19,6,25
GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
GUAQUI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,1,0,0,0,0,3,3,0,1,3,5,8
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,0,0,2,1,0,0,2,2,4
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,5,1,0,0,5,5,0,0,10,6,16
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,2,2,3,2,5,19,15,11,3,34,28,62
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,1,0,1,1,2,1,1,2,7,3,0,0,12,7,19
MACHARETI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,0,0,0,2,1,4,2,0,0,7,3,10
MIZQUE,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,5,3,0,0,12,6,21,5,3,2,41,16,57
MOROCHATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,1,0,0,0,0,0,0,0,9,5,0,0,10,5,15
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,3,0,1,0,4,0,8,2,0,2,16,4,20
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,2,2,9,9,1,0,12,11,23
POJO (CBBA),"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
POOPO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,3,0,5,0,0,0,8,0,8
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,0,0,0,3,3,6,1,1,0,12,4,16
PUERTO CARABUCO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,0,0,2,1,0,0,2,2,4
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,0,0,0,0,2,4,1,0,1,5,4,9
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,1,1,0,5,4,15,9,6,4,27,18,45
ROBORE,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,1,0,0,0,0,0,2,0,1,1,0,0,4,1,5
RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,1,1,1,2,2,0,0,3,4,7
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,1,3,1,1,1,11,8,0,2,15,13,28
SAMAIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SAN BORJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,1,0,0,3,2,5,1,0,0,10,4,14
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN MATIAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
SAN PEDRO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,2,4,0,0,3,4,7
SAN RAFAEL,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,1,0,3,4,6,11,34,23,99,29,5,7,148,74,222
SANTIVAÑES,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
SENA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,1,0,3,1,1,1,2,3,26,19,6,3,39,27,66
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,0,0,2,17,6,52,12,3,6,74,26,100
TIAWANACU,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
TORO TORO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TURCO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
URUBICHA,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
UYUNI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
VILLA MONTES,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,0,2,2,0,0,0,2,2,4
VILLA RIVERO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,1,1,2,0,5,2,11,6,1,0,20,9,29
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,2,0,1,0,3,1,16,3,0,0,22,4,26
YACO,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,1,3,1,3,4,4,1,1,7,11,18
YANACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
ZUDAÑEZ,"violencia, hechos de transito y accidentes",hechos de transito,2011-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,1,0,0,0,2,1,0,1,3,3,6
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,0,6,1,1,3,6,2,6,1,0,0,20,7,27
AYO AYO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,2,2,7,3,0,0,9,5,14
CALAMARCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,2,2,0,1,3,2,5,23,1,3,11,31,42
CAMARGO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARAPARI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,0,1,0,0,1,3,0,2,5,1,1,8,7,15
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,0,4,2,2,0,0,0,7,2,9
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,1,0,0,1,1,3,2,0,0,5,4,9
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,3,0,0,1,4,1,5
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,0,1,2,1,10,6,0,0,12,9,21
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,0,0,0,1,1,5,4,0,0,7,5,12
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,3,0,0,1,2,1,5,2,7
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,4,1,3,1,0,0,7,2,9
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,2,2,0,1,2,3,5
CORIPATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,0,0,3,1,1,4,3,24,16,2,1,32,24,56
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,0,9,3,1,3,1,0,12,6,18
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,2,4,3,2,10,13,35,47,5,7,55,73,128
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,2,4,4,0,0,0,6,4,10
ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,1,4,3,26,1,0,0,31,5,36
EUCALIPTUS,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,0,2,0,3,0,0,0,6,0,6
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,1,2,2,0,0,2,3,5
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
LA ASUNTA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,1,1,3,0,1,3,0,19,13,0,0,23,18,41
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,6,2,0,0,7,2,9
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,14,16,5,3,20,19,39
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,1,1,0,0,4,8,0,0,5,10,15
LURIBAY,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MACHARETI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,5,1,7,2,2,1,14,4,18
MINEROS,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,4,4,5,2,0,0,9,6,15
MONTERO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,2,3,2,16,11,28,12,1,2,49,29,78
ORURO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,0,0,0,4,1,15,3,2,2,22,6,28
PADCAYA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,2,0,3,0,0,0,5,0,5
PATACAMAYA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
POCONA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PORTACHUELO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,1,3,0,8,2,1,0,12,3,15
POTOSI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,0,3,1,0,1,7,0,0,0,11,2,13
PUCARANI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO SUAREZ,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,1,3,1,0,0,3,2,5
PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,0,1,2,1,1,1,0,4,3,7
PUNA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
QUIME,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,4,1,4,3,6,6,3,1,17,11,28
SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,3,1,1,1,0,1,4,3,7
SAN BENITO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
SAN BORJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,3,1,9,8,0,0,12,9,21
SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN JULIAN,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,2,0,1,2,3,3,1,0,7,5,12
SAN LUCAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3
SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,2,6,8,15,35,28,105,43,13,4,163,96,259
SENA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SORATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SUCRE,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,5,7,2,2,6,8,15,28,25,2,3,48,56,104
TARIJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,1,3,4,4,2,25,20,61,36,4,4,98,67,165
TIAWANACU,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,1,0,3,0,1,0,0,0,5,0,5
TIQUIPAYA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TOLATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,1,0,0,0,1,0,0,0,2,0,1,1,5,1,6
TORO TORO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
TUPIZA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,1,0,0,0,0,0,3,0,0,0,4,0,4
TURCO,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA MONTES,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,3,2,1,0,0,0,4,2,6
VILLA TUNARI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,2,14,10,1,46,13,0,2,58,31,89
VILLAZON,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
WARNES,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,1,2,0,9,9,16,9,3,0,30,19,49
YACUIBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
YANACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
YAPACANI,"violencia, hechos de transito y accidentes",hechos de transito,2011-02-01,0,0,0,0,2,0,10,4,15,11,3,3,30,18,48
ACHACACHI,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,2,0,2,1,8,0,0,1,12,13
ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,4,0,5,2,11,3,0,0,21,5,26
BERMEJO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,0,0,1,2,3,1,0,2,5,5,10
"CAIZA ""D""","violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CHALLAPATA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,2,2,1,0,0,2,3,5
CHIMORE,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,1,1,3,2,8,2,2,0,14,5,19
CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CLIZA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COBIJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,4,0,13,2,1,0,18,2,20
COCHABAMBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,1,0,2,0,1,14,7,1,3,15,14,29
COLOMI,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,1,0,2,4,0,7,3,0,1,11,7,18
COLPA BELGICA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
COMARAPA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,1,0,5,3,8,12,0,2,14,17,31
CONCEPCION,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,0,0,2,0,1,0,0,0,4,0,4
CORO CORO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
COROICO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,2,0,1,1,2,3,1,0,0,4,6,10
COTOCA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,0,0,2,0,3,2,0,0,6,2,8
CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,1,0,1,1,1,0,3,1,4
DESAGUADERO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
EL ALTO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,2,6,9,11,12,17,22,98,75,9,6,141,126,267
EL TORNO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,1,3,6,1,0,1,7,5,12
ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,12,0,1,0,13,0,13
FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,0,0,2,2,6,2,0,2,9,6,15
HUANUNI,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,1,2,0,1,0,1,3,8,5,0,0,12,9,21
IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,3,0,2,0,5,0,5
LA GUARDIA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,2,0,2,2,1,2,0,0,5,4,9
LA PAZ,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,2,6,3,1,5,7,12
LAJA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,1,0,0,0,0,0,0,2,0,0,1,2,3
LLALLAGUA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,1,10,11,0,1,10,13,23
LLICA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
LURIBAY,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
MAIRANA,"violencia, hechos de transito y accidentes",hechos de transito,2011-03-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
