department,municipality_id,municipality,year,month,population,value
Chuquisaca,10405,El Villar,2020,5,TOTAL,1
La Paz,20803,Tiahuanacu,2020,5,TOTAL,10
Chuquisaca,10304,Icla,2020,6,TOTAL,9
Tarija,60201,Padcaya,2020,6,TOTAL,1
Chuquisaca,10101,Sucre,2020,6,TOTAL,1
La Paz,21601,Gral. J.j. Perez (charazani),2020,7,TOTAL,1
Chuquisaca,10301,Zudañez,2020,7,TOTAL,2
Tarija,60201,Padcaya,2020,8,TOTAL,1
Cochabamba,31601,Tiraque (cbba),2020,8,TOTAL,14
Chuquisaca,10405,El Villar,2020,9,TOTAL,2
Chuquisaca,10502,Huacareta,2020,9,TOTAL,23
Santa Cruz,70701,Lagunillas,2020,9,TOTAL,709
Chuquisaca,11003,Machareti,2020,9,TOTAL,691
Beni,80801,Magdalena,2020,9,TOTAL,1
Chuquisaca,10501,Monteagudo,2020,9,TOTAL,6
Chuquisaca,10401,Padilla,2020,9,TOTAL,5
Santa Cruz,70804,Postrer Valle,2020,9,TOTAL,2
Chuquisaca,10302,Presto,2020,9,TOTAL,38
Santa Cruz,70503,Robore,2020,9,TOTAL,1
Santa Cruz,70301,San Ignacio De Velasco,2020,9,TOTAL,3327
Santa Cruz,70302,San Miguel De Velasco,2020,9,TOTAL,21
Chuquisaca,10101,Sucre,2020,9,TOTAL,1
Santa Cruz,70801,Vallegrande,2020,9,TOTAL,2
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2020,9,TOTAL,5
La Paz,20701,Apolo,2020,10,TOTAL,21
Santa Cruz,71503,El Puente(stc),2020,10,TOTAL,1
Chuquisaca,11003,Machareti,2020,10,TOTAL,1
Chuquisaca,10501,Monteagudo,2020,10,TOTAL,106
Tarija,60201,Padcaya,2020,10,TOTAL,18
Chuquisaca,10401,Padilla,2020,10,TOTAL,6
Santa Cruz,70503,Robore,2020,10,TOTAL,2
Santa Cruz,70901,Samaipata,2020,10,TOTAL,147
Santa Cruz,70301,San Ignacio De Velasco,2020,10,TOTAL,10
Santa Cruz,70302,San Miguel De Velasco,2020,10,TOTAL,38
Santa Cruz,70801,Vallegrande,2020,10,TOTAL,8
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2020,10,TOTAL,821
Tarija,60302,Carapari,2020,11,TOTAL,1
Chuquisaca,10502,Huacareta,2020,11,TOTAL,28
Chuquisaca,10501,Monteagudo,2020,11,TOTAL,29
Chuquisaca,10401,Padilla,2020,11,TOTAL,5
Santa Cruz,70502,Pailon,2020,11,TOTAL,51
Santa Cruz,70901,Samaipata,2020,11,TOTAL,137
Beni,80302,San Borja,2020,11,TOTAL,27
Santa Cruz,70301,San Ignacio De Velasco,2020,11,TOTAL,3
Santa Cruz,70302,San Miguel De Velasco,2020,11,TOTAL,1
La Paz,20803,Tiahuanacu,2020,11,TOTAL,1
Santa Cruz,70801,Vallegrande,2020,11,TOTAL,8
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2020,11,TOTAL,3
