department,municipality_id,municipality,year,month,population,value
Chuquisaca,10902,Culpina,2022,1,TOTALES / DENTRO,0
Cochabamba,30901,Quillacollo,2022,1,TOTALES / DENTRO,2
Santa Cruz,70402,San Carlos,2022,1,TOTALES / DENTRO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2022,1,TOTALES / DENTRO,1
Tarija,60101,Tarija,2022,1,TOTALES / DENTRO,1
Cochabamba,30904,Vinto,2022,1,TOTALES / DENTRO,1
Pando,90101,Cobija,2022,2,TOTALES / DENTRO,1
Cochabamba,30101,Cochabamba,2022,2,TOTALES / DENTRO,1
La Paz,20105,El Alto,2022,2,TOTALES / DENTRO,1
Oruro,40701,Huanuni,2022,2,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,2,TOTALES / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2022,2,TOTALES / DENTRO,2
Chuquisaca,10101,Sucre,2022,2,TOTALES / DENTRO,1
Beni,80101,Trinidad,2022,2,TOTALES / DENTRO,1
Chuquisaca,10201,Azurduy,2022,3,TOTALES / DENTRO,0
Potosí,50403,Pocoata,2022,3,TOTALES / DENTRO,0
Potosí,50101,Potosi,2022,3,TOTALES / DENTRO,2
Santa Cruz,70301,San Ignacio De Velasco,2022,3,TOTALES / DENTRO,1
Santa Cruz,70102,Cotoca,2022,4,TOTALES / DENTRO,0
La Paz,20101,La Paz,2022,4,TOTALES / DENTRO,1
Oruro,40901,Sabaya,2022,4,TOTALES / DENTRO,0
Santa Cruz,70302,San Miguel De Velasco,2022,4,TOTALES / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2022,4,TOTALES / DENTRO,2
Tarija,60202,Bermejo,2022,5,TOTALES / DENTRO,1
La Paz,20101,La Paz,2022,5,TOTALES / DENTRO,1
Chuquisaca,10101,Sucre,2022,5,TOTALES / DENTRO,1
Tarija,60101,Tarija,2022,5,TOTALES / DENTRO,1
Beni,80101,Trinidad,2022,5,TOTALES / DENTRO,1
La Paz,20105,El Alto,2022,6,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,6,TOTALES / DENTRO,1
Potosí,50101,Potosi,2022,6,TOTALES / DENTRO,1
Beni,80303,Santa Rosa,2022,6,TOTALES / DENTRO,0
Chuquisaca,10902,Culpina,2022,7,TOTALES / DENTRO,0
Santa Cruz,70301,San Ignacio De Velasco,2022,7,TOTALES / DENTRO,1
Chuquisaca,10702,San Lucas,2022,7,TOTALES / DENTRO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2022,7,TOTALES / DENTRO,2
Chuquisaca,10101,Sucre,2022,7,TOTALES / DENTRO,1
Potosí,50303,Tacobamba,2022,7,TOTALES / DENTRO,0
La Paz,20101,La Paz,2022,8,TOTALES / DENTRO,2
Oruro,40101,Oruro,2022,8,TOTALES / DENTRO,2
Potosí,50102,Tinguipaya,2022,8,TOTALES / DENTRO,0
Santa Cruz,71501,Ascencion De Guarayos,2022,9,TOTALES / DENTRO,0
La Paz,21003,Cajuata,2022,9,TOTALES / DENTRO,0
Chuquisaca,10701,Camargo,2022,9,TOTALES / DENTRO,0
Santa Cruz,70105,El Torno,2022,9,TOTALES / DENTRO,0
Oruro,40701,Huanuni,2022,9,TOTALES / DENTRO,1
Potosí,50203,Llallagua,2022,9,TOTALES / DENTRO,1
Potosí,50404,Ocuri,2022,9,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,9,TOTALES / DENTRO,1
Potosí,50101,Potosi,2022,9,TOTALES / DENTRO,1
Cochabamba,31003,Villa Tunari,2022,9,TOTALES / DENTRO,1
La Paz,22001,Caranavi,2022,10,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,10,TOTALES / DENTRO,3
Potosí,50101,Potosi,2022,10,TOTALES / DENTRO,2
Cochabamba,30901,Quillacollo,2022,10,TOTALES / DENTRO,1
Beni,80201,Riberalta,2022,10,TOTALES / DENTRO,1
Santa Cruz,70301,San Ignacio De Velasco,2022,10,TOTALES / DENTRO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2022,10,TOTALES / DENTRO,1
Chuquisaca,10101,Sucre,2022,10,TOTALES / DENTRO,1
Tarija,60101,Tarija,2022,10,TOTALES / DENTRO,1
Santa Cruz,70102,Cotoca,2022,11,TOTALES / DENTRO,0
La Paz,20105,El Alto,2022,11,TOTALES / DENTRO,3
La Paz,20101,La Paz,2022,11,TOTALES / DENTRO,1
La Paz,20103,Mecapaca,2022,11,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,11,TOTALES / DENTRO,1
Potosí,50403,Pocoata,2022,11,TOTALES / DENTRO,0
Beni,80201,Riberalta,2022,11,TOTALES / DENTRO,0
Beni,80401,Santa Ana,2022,11,TOTALES / DENTRO,0
La Paz,20603,Tacacoma,2022,11,TOTALES / DENTRO,0
Tarija,60101,Tarija,2022,11,TOTALES / DENTRO,1
La Paz,20201,Achacachi,2022,12,TOTALES / DENTRO,1
La Paz,20701,Apolo,2022,12,TOTALES / DENTRO,1
La Paz,20503,Aucapata,2022,12,TOTALES / DENTRO,0
La Paz,20502,Ayata,2022,12,TOTALES / DENTRO,0
La Paz,22001,Caranavi,2022,12,TOTALES / DENTRO,2
La Paz,20105,El Alto,2022,12,TOTALES / DENTRO,1
La Paz,20404,Humanata,2022,12,TOTALES / DENTRO,0
La Paz,20101,La Paz,2022,12,TOTALES / DENTRO,6
Potosí,50203,Llallagua,2022,12,TOTALES / DENTRO,0
Oruro,40101,Oruro,2022,12,TOTALES / DENTRO,1
Potosí,50101,Potosi,2022,12,TOTALES / DENTRO,2
Beni,80702,San Ramon Beni,2022,12,TOTALES / DENTRO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2022,12,TOTALES / DENTRO,3
