,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,5,1,5,2,7
VIACHA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,6,1,6,7
VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,4,1,1,1,5,6
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,2,0,2,0,2
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,1,6,5,7,6,13
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,1,4,3,4,4,8
WALDO BALLIVIAN,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
WARNES,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,2,3,2,3,4,7
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,1,0,6,5,7,5,12
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,1,1,1,2
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2013-01-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,1,6,1,7,8
ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,0,2,0,2
APOLO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,2,0,3,3
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,0,0,0,1,1
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,0,0,1,0,1
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,3,0,3,3
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,3,1,3,2,5
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,0,4,0,4
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,0,3,0,3
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,2,1,2,2,4
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,1,5,1,6,2,8
CARAPARI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,3,1,3,2,5
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CHUA COCANI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,3,0,2,3,5,3,8
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
CKOCHAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,2,0,0,2,2,4
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,29,22,0,3,29,25,54
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,3,2,3,5
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,0,1,2,1,3
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
COROICO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,5,2,5,3,8
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,3,4,3,7
COTOCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,5,5,6,5,11
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,4,0,5,0,5
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,19,14,33,41,52,55,107
EL PUENTE(STC),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
EL PUENTE(TJA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,4,1,4,5
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,6,2,14,2,20,4,24
EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
ENTRE RIOS CBBA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,2,1,2,3
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,0,0,1,0,1
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,2,0,3,0,3
GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,4,1,4,5
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,2,1,0,2,2,4
GUTIERREZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,2,2,2,4
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,2,0,2,2
HUATAJATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
HUMANATA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
ICLA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,2,2,2,4
IXIAMAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,5,0,5,5
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,3,0,5,0,5
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,1,3,1,4
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,102,110,82,70,184,180,364
LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
LAJA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,7,6,7,6,13
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,1,1,1,2
MAGDALENA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,0,0,2,0,2
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,1,2,1,3
MECAPACA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,1,4,4,5,5,10
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,1,6,0,6,1,7
ORURO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,6,4,0,0,6,4,10
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
PAILON,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,4,1,4,1,5
PALCA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,1,2,1,3
PAMPA GRANDE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,1,0,1,1,2,1,3
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,2,0,2,0,2
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,3,2,3,2,5
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,2,0,1,0,3,0,3
POSTRER VALLE,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,0,0,0,1,0,1,1
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2013-02-01,17,16,0,0,17,16,33
