municipality,group,variable,month,TOTAL
PRESTO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-01-01,2.0
CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-02-01,9.0
PRESTO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-02-01,3.0
SUCRE,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-02-01,1.0
LA PAZ,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-03-01,4.0
PRESTO,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-03-01,1.0
LA PAZ,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-04-01,15.0
YANACACHI,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,2022-07-01,5.0
