municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
YOTALA,desnutricion aguda,desnutricion grave (g),2007-02-01,0,1,1,0,1,1,2
ZUDAÑEZ,desnutricion aguda,desnutricion grave (g),2007-02-01,1,1,2,2,3,3,6
ACACIO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,2,0,2,2
AIQUILE,desnutricion aguda,desnutricion grave (g),2007-03-01,5,4,1,1,6,5,11
ALALAY,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
ALCALA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,1,1,1,2
ANDAMARCA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
ANTEQUERA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,1,0,2,2,4
ANZALDO,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,0,1,2,2,4
ARAMPAMPA,desnutricion aguda,desnutricion grave (g),2007-03-01,5,2,7,0,12,2,14
ARANI,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,1,1,3,1,4
ARBIETO,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,1,1,1,2
ARQUE,desnutricion aguda,desnutricion grave (g),2007-03-01,3,2,2,1,5,3,8
ATOCHA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
AZURDUY,desnutricion aguda,desnutricion grave (g),2007-03-01,1,4,0,6,1,10,11
BELEN DE URMIRI,desnutricion aguda,desnutricion grave (g),2007-03-01,0,2,0,2,0,4,4
BERMEJO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
BETANZOS,desnutricion aguda,desnutricion grave (g),2007-03-01,5,9,1,6,6,15,21
BOLIVAR,desnutricion aguda,desnutricion grave (g),2007-03-01,2,5,0,4,2,9,11
BUENA VISTA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
CABEZAS,desnutricion aguda,desnutricion grave (g),2007-03-01,0,3,0,0,0,3,3
"CAIZA ""D""",desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,2,0,3,3
CAJUATA,desnutricion aguda,desnutricion grave (g),2007-03-01,5,0,0,0,5,0,5
CAMARGO,desnutricion aguda,desnutricion grave (g),2007-03-01,2,2,0,3,2,5,7
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,1,1,1,2
CAMIRI,desnutricion aguda,desnutricion grave (g),2007-03-01,8,3,0,1,8,4,12
CAPINOTA,desnutricion aguda,desnutricion grave (g),2007-03-01,7,11,7,5,14,16,30
CARACOLLO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
CARIPUYO,desnutricion aguda,desnutricion grave (g),2007-03-01,7,5,2,3,9,8,17
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion grave (g),2007-03-01,1,4,0,0,1,4,5
CHALLAPATA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,1,0,0,3,1,4
CHAQUI,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
CHARAGUA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
CHAYANTA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,0,0,2,1,3
CHIMORE,desnutricion aguda,desnutricion grave (g),2007-03-01,2,5,1,2,3,7,10
COBIJA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,1,0,3,0,3
COCHABAMBA,desnutricion aguda,desnutricion grave (g),2007-03-01,9,12,8,2,17,14,31
COLOMI,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,0,1,2,1,3
COLQUECHACA,desnutricion aguda,desnutricion grave (g),2007-03-01,8,10,3,3,11,13,24
COLQUIRI,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,2,0,2,0,2
COMARAPA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
CONCEPCION,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
COTAGAITA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,4,1,0,4,4,8
CUEVO,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
CULPINA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,2,0,2,3,4,7
EL PUENTE(STC),desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
EL VILLAR,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-03-01,2,2,3,4,5,6,11
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,0,1,0,1
ESCARA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
EUCALIPTUS,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,2,0,2,2
GENERAL SAAVEDRA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,2,0,1,0,3,3
GUAYARAMERIN,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,1,2,3,3,6
HUACARETA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,2,0,2,2
ICLA,desnutricion aguda,desnutricion grave (g),2007-03-01,4,6,1,4,5,10,15
INCAHUASI,desnutricion aguda,desnutricion grave (g),2007-03-01,7,6,0,0,7,6,13
LAGUNILLAS,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,1,0,1,1,2
LLALLAGUA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,0,0,2,1,3
MACHACAMARCA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
MACHARETI,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,1,0,2,0,2
MINEROS,desnutricion aguda,desnutricion grave (g),2007-03-01,2,4,0,1,2,5,7
MIZQUE,desnutricion aguda,desnutricion grave (g),2007-03-01,3,5,0,0,3,5,8
MONTEAGUDO,desnutricion aguda,desnutricion grave (g),2007-03-01,2,3,3,0,5,3,8
MONTERO,desnutricion aguda,desnutricion grave (g),2007-03-01,3,8,3,3,6,11,17
MOROCHATA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,1,1,3,4,4,8
OCURI,desnutricion aguda,desnutricion grave (g),2007-03-01,2,3,2,4,4,7,11
OKINAWA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,0,0,2,0,2
ORURO,desnutricion aguda,desnutricion grave (g),2007-03-01,4,6,2,1,6,7,13
PADILLA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,2,2,2,3,5
PAILON,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
PAMPA GRANDE,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
POCOATA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,7,0,3,0,10,10
POCONA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
POJO (CBBA),desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,1,0,3,0,3
PORCO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
POROMA,desnutricion aguda,desnutricion grave (g),2007-03-01,7,7,1,3,8,10,18
PORTACHUELO,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
POTOSI,desnutricion aguda,desnutricion grave (g),2007-03-01,8,13,3,6,11,19,30
PRESTO,desnutricion aguda,desnutricion grave (g),2007-03-01,3,1,0,1,3,2,5
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,1,0,3,0,3
PUERTO QUIJARRO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,2,0,0,0,2,2
PUERTO SILES,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
PUERTO SUAREZ,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,desnutricion aguda,desnutricion grave (g),2007-03-01,4,5,7,2,11,7,18
PUNA,desnutricion aguda,desnutricion grave (g),2007-03-01,6,8,0,1,6,9,15
PUNATA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,2,2,2,2,4
QUILLACOLLO,desnutricion aguda,desnutricion grave (g),2007-03-01,8,3,1,1,9,4,13
RAVELO,desnutricion aguda,desnutricion grave (g),2007-03-01,11,8,4,6,15,14,29
REYES,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
RIBERALTA,desnutricion aguda,desnutricion grave (g),2007-03-01,5,27,3,6,8,33,41
ROBORE,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,0,1,2,1,3
RURRENABAQUE,desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,0,0,1,2,3
SACABA,desnutricion aguda,desnutricion grave (g),2007-03-01,4,6,1,1,5,7,12
SACACA,desnutricion aguda,desnutricion grave (g),2007-03-01,6,9,1,4,7,13,20
SAIPINA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
SAMAIPATA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
SAN ANDRES,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,desnutricion aguda,desnutricion grave (g),2007-03-01,3,0,1,3,4,3,7
SAN BENITO,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,1,0,2,0,2
SAN BORJA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,0,3,2,4,6
SAN CARLOS,desnutricion aguda,desnutricion grave (g),2007-03-01,3,0,0,0,3,0,3
SAN IGNACIO,desnutricion aguda,desnutricion grave (g),2007-03-01,3,3,1,0,4,3,7
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion grave (g),2007-03-01,11,10,1,3,12,13,25
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,1,0,2,2,4
SAN JULIAN,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,3,0,4,0,4
SAN LUCAS,desnutricion aguda,desnutricion grave (g),2007-03-01,11,6,6,2,17,8,25
SAN MATIAS,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,0,1,1,2
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
SAN PEDRO,desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion grave (g),2007-03-01,20,34,6,9,26,43,69
SANTA ROSA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,3,0,0,0,3,3
SANTIAGO DE HUARI,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,1,1,1,2
SANTIVAÑES,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,1,1,1,2
SENA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
SICAYA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,0,0,0,3,0,3
SIPE SIPE,desnutricion aguda,desnutricion grave (g),2007-03-01,2,3,0,0,2,3,5
SOPACHUY,desnutricion aguda,desnutricion grave (g),2007-03-01,4,7,2,3,6,10,16
SUCRE,desnutricion aguda,desnutricion grave (g),2007-03-01,12,10,2,1,14,11,25
TACOBAMBA,desnutricion aguda,desnutricion grave (g),2007-03-01,5,2,1,1,6,3,9
TACOPAYA,desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,1,0,2,0,2
TAPACARI,desnutricion aguda,desnutricion grave (g),2007-03-01,6,5,4,4,10,9,19
TARABUCO,desnutricion aguda,desnutricion grave (g),2007-03-01,14,6,3,7,17,13,30
TARATA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,1,0,2,2
TARIJA,desnutricion aguda,desnutricion grave (g),2007-03-01,9,2,2,2,11,4,15
TARVITA,desnutricion aguda,desnutricion grave (g),2007-03-01,3,6,2,1,5,7,12
TINGUIPAYA,desnutricion aguda,desnutricion grave (g),2007-03-01,10,3,2,2,12,5,17
TIQUIPAYA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),desnutricion aguda,desnutricion grave (g),2007-03-01,3,1,3,1,6,2,8
TOMAVE,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,1,1,2,3
TOMINA,desnutricion aguda,desnutricion grave (g),2007-03-01,7,3,1,3,8,6,14
TORO TORO,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,1,2,3,2,5
TOTORA(CBBA),desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,0,0,1,2,3
TRINIDAD,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,0,0,2,0,2
TUPIZA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,1,0,0,2,1,3
UNCIA,desnutricion aguda,desnutricion grave (g),2007-03-01,2,3,1,1,3,4,7
URIONDO (A. CONCEPCION),desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,1,0,2,0,2
UYUNI,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,1,0,1,0,1
VALLEGRANDE,desnutricion aguda,desnutricion grave (g),2007-03-01,1,1,0,1,1,2,3
VILA VILA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
VILLA MONTES,desnutricion aguda,desnutricion grave (g),2007-03-01,1,2,0,2,1,4,5
VILLA SERRANO,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,2,0,3,3
VILLA TUNARI,desnutricion aguda,desnutricion grave (g),2007-03-01,8,8,5,7,13,15,28
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion aguda,desnutricion grave (g),2007-03-01,1,0,0,0,1,0,1
VILLAZON,desnutricion aguda,desnutricion grave (g),2007-03-01,0,1,0,0,0,1,1
VITICHI,desnutricion aguda,desnutricion grave (g),2007-03-01,5,1,1,0,6,1,7
WARNES,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,2,1,4,1,5
YACUIBA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,2,1,0,1,2,3
YAMPARAEZ,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,3,1,5,1,6
YAPACANI,desnutricion aguda,desnutricion grave (g),2007-03-01,4,1,0,0,4,1,5
YOCALLA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
YOTALA,desnutricion aguda,desnutricion grave (g),2007-03-01,0,0,0,1,0,1,1
ZUDAÑEZ,desnutricion aguda,desnutricion grave (g),2007-03-01,2,0,2,0,4,0,4
ACACIO,desnutricion aguda,desnutricion grave (g),2007-04-01,4,3,4,0,8,3,11
AIQUILE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,3,2,2,3,5,8
ALCALA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
ANDAMARCA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
ARAMPAMPA,desnutricion aguda,desnutricion grave (g),2007-04-01,4,3,2,6,6,9,15
ARBIETO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
ARQUE,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,0,0,2,1,3
ASCENCION DE GUARAYOS,desnutricion aguda,desnutricion grave (g),2007-04-01,6,1,1,5,7,6,13
ATOCHA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),desnutricion aguda,desnutricion grave (g),2007-04-01,4,2,2,2,6,4,10
AZURDUY,desnutricion aguda,desnutricion grave (g),2007-04-01,3,2,3,9,6,11,17
BELLA FLOR,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
BERMEJO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
BETANZOS,desnutricion aguda,desnutricion grave (g),2007-04-01,7,10,4,2,11,12,23
BOYUIBE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
CABEZAS,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,1,1,2,3
"CAIZA ""D""",desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
CAJUATA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
CAMARGO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,2,0,3,2,5,7
CAMATAQUI (C. VILLA ABECIA),desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
CAMIRI,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,0,0,2,1,3
CAPINOTA,desnutricion aguda,desnutricion grave (g),2007-04-01,7,3,10,1,17,4,21
CARIPUYO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,2,4,2,6,4,10
CARMEN RIVERO TORREZ,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
CHALLAPATA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,0,1,1,2
CHAQUI,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,1,1,2,1,3
CHAYANTA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,1,0,2,2
CHIMORE,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
COBIJA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,1,0,2,0,2
COCHABAMBA,desnutricion aguda,desnutricion grave (g),2007-04-01,11,9,1,1,12,10,22
COLCAPIRHUA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,2,0,0,0,2,2
"COLCHA ""K""",desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,1,0,1,0,1
COLOMI,desnutricion aguda,desnutricion grave (g),2007-04-01,3,0,0,2,3,2,5
COLQUECHACA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,4,2,8,3,12,15
CONCEPCION,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
COTAGAITA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,7,1,2,3,9,12
COTOCA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,4,0,0,0,4,4
CUEVO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,0,2,0,2
CULPINA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,2,1,0,3,2,5
EL PUENTE(STC),desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
EL TORNO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
EL VILLAR,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-04-01,5,1,0,0,5,1,6
ENTRE RIOS,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
EXALTACION,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,1,0,2,0,2
GENERAL SAAVEDRA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
GUTIERREZ,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
HUACARETA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,2,1,2,3
ICHOCA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,0,2,0,2
ICLA,desnutricion aguda,desnutricion grave (g),2007-04-01,3,11,13,1,16,12,28
INCAHUASI,desnutricion aguda,desnutricion grave (g),2007-04-01,3,3,1,3,4,6,10
INQUISIVI,desnutricion aguda,desnutricion grave (g),2007-04-01,6,0,0,0,6,0,6
LAGUNILLAS,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
LLALLAGUA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,2,5,4,6,10
LLICA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
MACHARETI,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
MAGDALENA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
MINEROS,desnutricion aguda,desnutricion grave (g),2007-04-01,1,3,0,0,1,3,4
MIZQUE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,5,0,4,1,9,10
MOJOCOYA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
MONTEAGUDO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,2,3,2,4,4,8
MONTERO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,9,0,3,2,12,14
MOROCHATA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,1,1,2,3
OCURI,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,1,1,2,3
OKINAWA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,0,2,0,2
ORURO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,2,1,4,2,6
PADCAYA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,1,0,1,0,1
PADILLA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,2,5,2,5,7
PASORAPA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,1,0,2,0,2
POCOATA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,2,0,2,1,4,5
POJO (CBBA),desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
POOPO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,1,0,1,0,1
PORCO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,1,0,1,0,1
POROMA,desnutricion aguda,desnutricion grave (g),2007-04-01,6,11,12,4,18,15,33
PORONGO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
PORVENIR,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
POTOSI,desnutricion aguda,desnutricion grave (g),2007-04-01,8,8,3,4,11,12,23
PRESTO,desnutricion aguda,desnutricion grave (g),2007-04-01,4,1,3,3,7,4,11
PUERTO GONZALO MORENO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
PUERTO QUIJARRO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,1,2,1,3
PUERTO VILLARROEL,desnutricion aguda,desnutricion grave (g),2007-04-01,17,11,5,0,22,11,33
PUNA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,2,0,0,2,2,4
PUNATA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,1,0,1,0,1
QUILLACOLLO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,2,1,2,3,4,7
RAVELO,desnutricion aguda,desnutricion grave (g),2007-04-01,4,7,1,5,5,12,17
RIBERALTA,desnutricion aguda,desnutricion grave (g),2007-04-01,14,16,0,6,14,22,36
RURRENABAQUE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
SACABA,desnutricion aguda,desnutricion grave (g),2007-04-01,6,1,0,3,6,4,10
SACACA,desnutricion aguda,desnutricion grave (g),2007-04-01,5,2,2,3,7,5,12
SAN BENITO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,2,0,3,3
SAN BORJA,desnutricion aguda,desnutricion grave (g),2007-04-01,4,1,2,0,6,1,7
SAN CARLOS,desnutricion aguda,desnutricion grave (g),2007-04-01,5,1,0,0,5,1,6
SAN IGNACIO,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,0,1,1,2
SAN IGNACIO DE VELASCO,desnutricion aguda,desnutricion grave (g),2007-04-01,2,8,1,5,3,13,16
SAN JOSE DE CHIQUITOS,desnutricion aguda,desnutricion grave (g),2007-04-01,0,2,0,0,0,2,2
SAN JULIAN,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
SAN LUCAS,desnutricion aguda,desnutricion grave (g),2007-04-01,13,6,3,3,16,9,25
SAN PABLO DE LIPEZ,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
SAN PEDRO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
SAN PEDRO(PND),desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,0,0,1,0,1
SAN RAMON,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,1,0,1,1,2
SANTA ANA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,desnutricion aguda,desnutricion grave (g),2007-04-01,20,15,12,6,32,21,53
SANTA ROSA DEL SARA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,0,0,1,0,1,1
SIPE SIPE,desnutricion aguda,desnutricion grave (g),2007-04-01,4,4,1,0,5,4,9
SOPACHUY,desnutricion aguda,desnutricion grave (g),2007-04-01,4,5,1,2,5,7,12
SORACACHI,desnutricion aguda,desnutricion grave (g),2007-04-01,1,1,0,0,1,1,2
SUCRE,desnutricion aguda,desnutricion grave (g),2007-04-01,10,2,2,6,12,8,20
TACOBAMBA,desnutricion aguda,desnutricion grave (g),2007-04-01,3,6,1,4,4,10,14
TACOPAYA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,3,0,1,0,4,4
TAPACARI,desnutricion aguda,desnutricion grave (g),2007-04-01,14,3,1,1,15,4,19
TARABUCO,desnutricion aguda,desnutricion grave (g),2007-04-01,17,6,4,2,21,8,29
TARIJA,desnutricion aguda,desnutricion grave (g),2007-04-01,3,0,2,3,5,3,8
TARVITA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,4,2,2,4,6,10
TINGUIPAYA,desnutricion aguda,desnutricion grave (g),2007-04-01,7,6,1,2,8,8,16
TIRAQUE (CBBA),desnutricion aguda,desnutricion grave (g),2007-04-01,3,3,1,0,4,3,7
TOMAVE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,2,0,0,1,2,3
TOMINA,desnutricion aguda,desnutricion grave (g),2007-04-01,5,2,0,1,5,3,8
TORO TORO,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,1,2,2,2,4
TOTORA(ORR),desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
TRINIDAD,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,0,2,0,2
TUPIZA,desnutricion aguda,desnutricion grave (g),2007-04-01,1,0,2,0,3,0,3
UNCIA,desnutricion aguda,desnutricion grave (g),2007-04-01,2,1,0,1,2,2,4
URUBICHA,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,2,1,2,2,4
UYUNI,desnutricion aguda,desnutricion grave (g),2007-04-01,0,1,0,0,0,1,1
VACAS,desnutricion aguda,desnutricion grave (g),2007-04-01,2,0,0,0,2,0,2
VALLEGRANDE,desnutricion aguda,desnutricion grave (g),2007-04-01,1,2,0,0,1,2,3
