municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
PAILON,desnutricion global,desnutricion grave (g),2006-01-01,0,1,1,0,1,1,2
PALOS BLANCOS,desnutricion global,desnutricion grave (g),2006-01-01,2,1,1,3,3,4,7
PATACAMAYA,desnutricion global,desnutricion grave (g),2006-01-01,0,5,0,0,0,5,5
PAZÑA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
PELECHUCO,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
POCOATA,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,2,1,3,4
POCONA,desnutricion global,desnutricion grave (g),2006-01-01,3,0,1,0,4,0,4
POJO (CBBA),desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
POROMA,desnutricion global,desnutricion grave (g),2006-01-01,1,2,0,2,1,4,5
PORTACHUELO,desnutricion global,desnutricion grave (g),2006-01-01,2,1,0,0,2,1,3
POTOSI,desnutricion global,desnutricion grave (g),2006-01-01,10,9,1,2,11,11,22
PRESTO,desnutricion global,desnutricion grave (g),2006-01-01,1,2,1,1,2,3,5
PUCARANI,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,0,1,1,2
PUERTO SUAREZ,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2006-01-01,7,4,5,2,12,6,18
PUNA,desnutricion global,desnutricion grave (g),2006-01-01,1,2,1,2,2,4,6
PUNATA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
QUILLACOLLO,desnutricion global,desnutricion grave (g),2006-01-01,7,2,0,0,7,2,9
QUIME,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,0,1,0,1
RAVELO,desnutricion global,desnutricion grave (g),2006-01-01,3,3,2,1,5,4,9
RIBERALTA,desnutricion global,desnutricion grave (g),2006-01-01,12,23,5,5,17,28,45
ROBORE,desnutricion global,desnutricion grave (g),2006-01-01,3,0,0,0,3,0,3
RURRENABAQUE,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
SACABA,desnutricion global,desnutricion grave (g),2006-01-01,2,4,1,1,3,5,8
SACABAMBA,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
SACACA,desnutricion global,desnutricion grave (g),2006-01-01,1,2,1,0,2,2,4
SAIPINA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
SAMAIPATA,desnutricion global,desnutricion grave (g),2006-01-01,0,3,0,0,0,3,3
SAN ANDRES,desnutricion global,desnutricion grave (g),2006-01-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,2,1,3,4
SAN BENITO,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
SAN BORJA,desnutricion global,desnutricion grave (g),2006-01-01,2,5,1,1,3,6,9
SAN CARLOS,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,0,1,0,1
SAN IGNACIO,desnutricion global,desnutricion grave (g),2006-01-01,2,2,1,2,3,4,7
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2006-01-01,3,4,1,1,4,5,9
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion grave (g),2006-01-01,2,1,0,1,2,2,4
SAN JUAN DE YAPACANI,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,1,1,2,3
SAN LUCAS,desnutricion global,desnutricion grave (g),2006-01-01,7,5,4,2,11,7,18
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
SAN PEDRO,desnutricion global,desnutricion grave (g),2006-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2006-01-01,2,4,2,0,4,4,8
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2006-01-01,18,21,9,8,27,29,56
SANTIAGO DE HUARI,desnutricion global,desnutricion grave (g),2006-01-01,0,0,0,1,0,1,1
SANTIVAÑES,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,0,1,0,1
SAPAHAQUI,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
SENA,desnutricion global,desnutricion grave (g),2006-01-01,0,2,0,0,0,2,2
SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2006-01-01,1,0,1,0,2,0,2
SICAYA,desnutricion global,desnutricion grave (g),2006-01-01,6,1,1,0,7,1,8
SIPE SIPE,desnutricion global,desnutricion grave (g),2006-01-01,4,1,0,0,4,1,5
SOPACHUY,desnutricion global,desnutricion grave (g),2006-01-01,2,3,1,5,3,8,11
SORATA,desnutricion global,desnutricion grave (g),2006-01-01,3,1,0,0,3,1,4
SUCRE,desnutricion global,desnutricion grave (g),2006-01-01,2,4,1,4,3,8,11
TACOBAMBA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
TACOPAYA,desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,2,1,3,4
TAPACARI,desnutricion global,desnutricion grave (g),2006-01-01,0,1,1,0,1,1,2
TARABUCO,desnutricion global,desnutricion grave (g),2006-01-01,8,8,9,7,17,15,32
TARATA,desnutricion global,desnutricion grave (g),2006-01-01,0,2,0,0,0,2,2
TARIJA,desnutricion global,desnutricion grave (g),2006-01-01,3,4,0,0,3,4,7
TARVITA,desnutricion global,desnutricion grave (g),2006-01-01,3,2,5,1,8,3,11
TINGUIPAYA,desnutricion global,desnutricion grave (g),2006-01-01,6,6,4,6,10,12,22
TIPUANI,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
TIQUIPAYA,desnutricion global,desnutricion grave (g),2006-01-01,2,0,0,0,2,0,2
TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2006-01-01,4,0,3,3,7,3,10
TOCO,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,1,1,1,2
TOMAVE,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,0,1,0,1
TOMINA,desnutricion global,desnutricion grave (g),2006-01-01,1,0,2,2,3,2,5
TORO TORO,desnutricion global,desnutricion grave (g),2006-01-01,3,5,2,2,5,7,12
TOTORA(CBBA),desnutricion global,desnutricion grave (g),2006-01-01,1,1,0,0,1,1,2
TRINIDAD,desnutricion global,desnutricion grave (g),2006-01-01,4,2,1,1,5,3,8
TUPIZA,desnutricion global,desnutricion grave (g),2006-01-01,2,0,0,0,2,0,2
UMALA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,0,0,1,1
UNCIA,desnutricion global,desnutricion grave (g),2006-01-01,2,0,2,1,4,1,5
UYUNI,desnutricion global,desnutricion grave (g),2006-01-01,0,0,0,1,0,1,1
VALLEGRANDE,desnutricion global,desnutricion grave (g),2006-01-01,0,0,0,1,0,1,1
VIACHA,desnutricion global,desnutricion grave (g),2006-01-01,0,0,1,1,1,1,2
VILLA MONTES,desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,2,0,3,3
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion grave (g),2006-01-01,1,1,1,0,2,1,3
VILLA TUNARI,desnutricion global,desnutricion grave (g),2006-01-01,4,1,1,3,5,4,9
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion grave (g),2006-01-01,0,1,0,1,0,2,2
VILLAZON,desnutricion global,desnutricion grave (g),2006-01-01,2,0,1,0,3,0,3
VINTO,desnutricion global,desnutricion grave (g),2006-01-01,2,1,1,0,3,1,4
VITICHI,desnutricion global,desnutricion grave (g),2006-01-01,2,2,2,0,4,2,6
WARNES,desnutricion global,desnutricion grave (g),2006-01-01,0,1,2,2,2,3,5
YACO,desnutricion global,desnutricion grave (g),2006-01-01,0,3,0,1,0,4,4
YACUIBA,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,0,1,0,1
YAMPARAEZ,desnutricion global,desnutricion grave (g),2006-01-01,4,1,1,1,5,2,7
YAPACANI,desnutricion global,desnutricion grave (g),2006-01-01,0,7,0,1,0,8,8
YOTALA,desnutricion global,desnutricion grave (g),2006-01-01,1,0,0,2,1,2,3
YUNCHARA,desnutricion global,desnutricion grave (g),2006-01-01,0,1,2,5,2,6,8
ZUDAÑEZ,desnutricion global,desnutricion grave (g),2006-01-01,2,1,1,0,3,1,4
ACACIO,desnutricion global,desnutricion grave (g),2006-02-01,4,3,0,1,4,4,8
ACHACACHI,desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,1,1,1,2
ACHOCALLA,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,2,0,3,3
AIQUILE,desnutricion global,desnutricion grave (g),2006-02-01,2,3,0,3,2,6,8
ALCALA,desnutricion global,desnutricion grave (g),2006-02-01,1,1,0,1,1,2,3
ANCORAIMES,desnutricion global,desnutricion grave (g),2006-02-01,2,0,0,0,2,0,2
ANDAMARCA,desnutricion global,desnutricion grave (g),2006-02-01,2,0,1,0,3,0,3
ANZALDO,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,2,0,3,3
APOLO,desnutricion global,desnutricion grave (g),2006-02-01,3,2,0,0,3,2,5
ARAMPAMPA,desnutricion global,desnutricion grave (g),2006-02-01,1,0,3,11,4,11,15
ARANI,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,0,0,1,1
ARQUE,desnutricion global,desnutricion grave (g),2006-02-01,3,2,0,0,3,2,5
ASCENCION DE GUARAYOS,desnutricion global,desnutricion grave (g),2006-02-01,9,6,2,2,11,8,19
ATOCHA,desnutricion global,desnutricion grave (g),2006-02-01,0,5,0,0,0,5,5
AUCAPATA,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,0,2,0,2
AYATA,desnutricion global,desnutricion grave (g),2006-02-01,1,1,1,1,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2006-02-01,3,2,2,1,5,3,8
AZURDUY,desnutricion global,desnutricion grave (g),2006-02-01,1,3,0,2,1,5,6
BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
BELLA FLOR,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
BETANZOS,desnutricion global,desnutricion grave (g),2006-02-01,10,3,2,2,12,5,17
BOLIVAR,desnutricion global,desnutricion grave (g),2006-02-01,0,2,0,0,0,2,2
CABEZAS,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,0,2,0,2
CAIROMA,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,1,2,1,3
"CAIZA ""D""",desnutricion global,desnutricion grave (g),2006-02-01,1,1,0,0,1,1,2
CAJUATA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
CALAMARCA,desnutricion global,desnutricion grave (g),2006-02-01,3,0,0,0,3,0,3
CAMARGO,desnutricion global,desnutricion grave (g),2006-02-01,0,3,1,0,1,3,4
CAMIRI,desnutricion global,desnutricion grave (g),2006-02-01,0,1,3,0,3,1,4
CAPINOTA,desnutricion global,desnutricion grave (g),2006-02-01,2,3,0,0,2,3,5
CARACOLLO,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,3,0,3,3
CARANAVI,desnutricion global,desnutricion grave (g),2006-02-01,3,2,3,1,6,3,9
CARAPARI,desnutricion global,desnutricion grave (g),2006-02-01,2,0,0,0,2,0,2
CARIPUYO,desnutricion global,desnutricion grave (g),2006-02-01,2,3,0,0,2,3,5
CARMEN RIVERO TORREZ,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
CHALLAPATA,desnutricion global,desnutricion grave (g),2006-02-01,2,1,0,1,2,2,4
CHAQUI,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,1,0,2,2
CHARAGUA,desnutricion global,desnutricion grave (g),2006-02-01,2,7,2,0,4,7,11
CHAYANTA,desnutricion global,desnutricion grave (g),2006-02-01,3,1,0,4,3,5,8
CHIMORE,desnutricion global,desnutricion grave (g),2006-02-01,1,0,2,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,0,0,1,1
CHUMA,desnutricion global,desnutricion grave (g),2006-02-01,3,1,0,2,3,3,6
CLIZA,desnutricion global,desnutricion grave (g),2006-02-01,3,2,0,0,3,2,5
COBIJA,desnutricion global,desnutricion grave (g),2006-02-01,4,0,0,0,4,0,4
COCHABAMBA,desnutricion global,desnutricion grave (g),2006-02-01,15,11,1,4,16,15,31
COLCAPIRHUA,desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
"COLCHA ""K""",desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
COLOMI,desnutricion global,desnutricion grave (g),2006-02-01,3,0,0,0,3,0,3
COLQUECHACA,desnutricion global,desnutricion grave (g),2006-02-01,3,9,5,6,8,15,23
COLQUENCHA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,3,0,3,3
COMANCHE,desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
COMARAPA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
COPACABANA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
COTAGAITA,desnutricion global,desnutricion grave (g),2006-02-01,5,1,1,3,6,4,10
CUATRO CAÑADAS,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,0,0,1,1
CUEVO,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
CULPINA,desnutricion global,desnutricion grave (g),2006-02-01,3,0,0,1,3,1,4
CURVA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,2,0,2,2
EL ALTO,desnutricion global,desnutricion grave (g),2006-02-01,37,27,18,11,55,38,93
EL PUENTE(STC),desnutricion global,desnutricion grave (g),2006-02-01,0,3,1,0,1,3,4
EL PUENTE(TJA),desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
EL TORNO,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,2,2,2,4
EL VILLAR,desnutricion global,desnutricion grave (g),2006-02-01,0,2,0,1,0,3,3
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-02-01,4,2,1,4,5,6,11
ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-02-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,desnutricion global,desnutricion grave (g),2006-02-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2006-02-01,3,4,2,0,5,4,9
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
GUANAY,desnutricion global,desnutricion grave (g),2006-02-01,3,3,1,0,4,3,7
GUAYARAMERIN,desnutricion global,desnutricion grave (g),2006-02-01,2,0,0,0,2,0,2
GUTIERREZ,desnutricion global,desnutricion grave (g),2006-02-01,5,7,2,2,7,9,16
HUACARETA,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,2,0,3,3
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
HUANUNI,desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
ICLA,desnutricion global,desnutricion grave (g),2006-02-01,4,5,2,4,6,9,15
INCAHUASI,desnutricion global,desnutricion grave (g),2006-02-01,1,1,3,5,4,6,10
INGAVI (HUMAITA),desnutricion global,desnutricion grave (g),2006-02-01,1,0,0,0,1,0,1
INQUISIVI,desnutricion global,desnutricion grave (g),2006-02-01,2,2,0,0,2,2,4
IXIAMAS,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,1,0,2,2
LA ASUNTA,desnutricion global,desnutricion grave (g),2006-02-01,3,0,1,2,4,2,6
LA GUARDIA,desnutricion global,desnutricion grave (g),2006-02-01,2,3,2,2,4,5,9
LA PAZ,desnutricion global,desnutricion grave (g),2006-02-01,7,19,4,6,11,25,36
LAGUNILLAS,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,0,2,0,2
LLALLAGUA,desnutricion global,desnutricion grave (g),2006-02-01,8,2,0,3,8,5,13
LURIBAY,desnutricion global,desnutricion grave (g),2006-02-01,5,1,2,1,7,2,9
MALLA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
MAPIRI,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
MINEROS,desnutricion global,desnutricion grave (g),2006-02-01,5,1,0,0,5,1,6
MIZQUE,desnutricion global,desnutricion grave (g),2006-02-01,1,1,1,0,2,1,3
MOCOMOCO,desnutricion global,desnutricion grave (g),2006-02-01,3,0,1,2,4,2,6
MONTEAGUDO,desnutricion global,desnutricion grave (g),2006-02-01,3,0,1,4,4,4,8
MONTERO,desnutricion global,desnutricion grave (g),2006-02-01,7,15,3,2,10,17,27
MOROCHATA,desnutricion global,desnutricion grave (g),2006-02-01,3,1,0,0,3,1,4
OCURI,desnutricion global,desnutricion grave (g),2006-02-01,4,1,3,3,7,4,11
ORURO,desnutricion global,desnutricion grave (g),2006-02-01,4,5,2,2,6,7,13
PADCAYA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,0,1,0,1,1
PADILLA,desnutricion global,desnutricion grave (g),2006-02-01,2,0,1,1,3,1,4
PAILON,desnutricion global,desnutricion grave (g),2006-02-01,0,1,1,0,1,1,2
PALOS BLANCOS,desnutricion global,desnutricion grave (g),2006-02-01,2,5,3,5,5,10,15
PAMPA GRANDE,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,0,0,1,1
PASORAPA,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
PATACAMAYA,desnutricion global,desnutricion grave (g),2006-02-01,2,3,0,0,2,3,5
PAZÑA,desnutricion global,desnutricion grave (g),2006-02-01,0,1,0,0,0,1,1
POCOATA,desnutricion global,desnutricion grave (g),2006-02-01,1,1,0,1,1,2,3
POCONA,desnutricion global,desnutricion grave (g),2006-02-01,3,0,1,0,4,0,4
POJO (CBBA),desnutricion global,desnutricion grave (g),2006-02-01,1,1,0,0,1,1,2
PORCO,desnutricion global,desnutricion grave (g),2006-02-01,1,0,1,1,2,1,3
POROMA,desnutricion global,desnutricion grave (g),2006-02-01,7,3,0,2,7,5,12
POTOSI,desnutricion global,desnutricion grave (g),2006-02-01,12,14,1,3,13,17,30
PRESTO,desnutricion global,desnutricion grave (g),2006-02-01,4,2,2,1,6,3,9
PUCARANI,desnutricion global,desnutricion grave (g),2006-02-01,2,2,1,1,3,3,6
PUERTO CARABUCO,desnutricion global,desnutricion grave (g),2006-02-01,0,0,1,0,1,0,1
PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2006-02-01,1,2,0,0,1,2,3
