municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
COLQUIRI,desnutricion global,desnutricion moderada (m),2006-04-01,10,11,8,10,18,21,39
COMARAPA,desnutricion global,desnutricion moderada (m),2006-04-01,6,6,3,1,9,7,16
COMBAYA,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,1,0,2,1,3
CONCEPCION,desnutricion global,desnutricion moderada (m),2006-04-01,10,12,1,0,11,12,23
COPACABANA,desnutricion global,desnutricion moderada (m),2006-04-01,7,1,1,1,8,2,10
CORIPATA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,1,1,2,1,3
CORO CORO,desnutricion global,desnutricion moderada (m),2006-04-01,5,3,5,5,10,8,18
COROICO,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,0,3,2,5,7
CORQUE,desnutricion global,desnutricion moderada (m),2006-04-01,2,4,0,1,2,5,7
COTAGAITA,desnutricion global,desnutricion moderada (m),2006-04-01,26,20,41,22,67,42,109
COTOCA,desnutricion global,desnutricion moderada (m),2006-04-01,1,7,2,3,3,10,13
CUATRO CAÑADAS,desnutricion global,desnutricion moderada (m),2006-04-01,1,4,0,5,1,9,10
CUEVO,desnutricion global,desnutricion moderada (m),2006-04-01,1,2,0,1,1,3,4
CULPINA,desnutricion global,desnutricion moderada (m),2006-04-01,23,14,15,19,38,33,71
CURAHUARA DE CARANGAS,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,0,3,2,5,7
CURVA,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,2,0,2,1,3
DESAGUADERO,desnutricion global,desnutricion moderada (m),2006-04-01,2,0,2,0,4,0,4
EL ALTO,desnutricion global,desnutricion moderada (m),2006-04-01,286,213,180,203,466,416,882
EL CHORO,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,1,0,1,1,2
EL PUENTE(STC),desnutricion global,desnutricion moderada (m),2006-04-01,6,8,0,1,6,9,15
EL PUENTE(TJA),desnutricion global,desnutricion moderada (m),2006-04-01,1,0,1,2,2,2,4
EL TORNO,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,3,8,5,10,15
EL VILLAR,desnutricion global,desnutricion moderada (m),2006-04-01,1,3,1,12,2,15,17
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2006-04-01,11,12,13,11,24,23,47
ENTRE RIOS,desnutricion global,desnutricion moderada (m),2006-04-01,3,1,1,6,4,7,11
EUCALIPTUS,desnutricion global,desnutricion moderada (m),2006-04-01,3,1,1,1,4,2,6
EXALTACION,desnutricion global,desnutricion moderada (m),2006-04-01,3,0,1,2,4,2,6
FERNANDEZ ALONSO,desnutricion global,desnutricion moderada (m),2006-04-01,1,6,0,3,1,9,10
GENERAL SAAVEDRA,desnutricion global,desnutricion moderada (m),2006-04-01,12,7,2,5,14,12,26
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion moderada (m),2006-04-01,7,5,1,4,8,9,17
GUANAY,desnutricion global,desnutricion moderada (m),2006-04-01,2,4,3,7,5,11,16
GUAQUI,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,1,0,1,2,3
GUAYARAMERIN,desnutricion global,desnutricion moderada (m),2006-04-01,12,13,7,11,19,24,43
GUTIERREZ,desnutricion global,desnutricion moderada (m),2006-04-01,11,11,16,22,27,33,60
HUACARETA,desnutricion global,desnutricion moderada (m),2006-04-01,2,7,1,5,3,12,15
HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion moderada (m),2006-04-01,0,1,1,0,1,1,2
HUACHACALLA,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,0,1,0,1
HUANUNI,desnutricion global,desnutricion moderada (m),2006-04-01,6,8,3,2,9,10,19
HUARACAJE,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,2,1,2,1,3
ICHOCA,desnutricion global,desnutricion moderada (m),2006-04-01,7,4,2,1,9,5,14
ICLA,desnutricion global,desnutricion moderada (m),2006-04-01,25,25,29,34,54,59,113
INCAHUASI,desnutricion global,desnutricion moderada (m),2006-04-01,41,24,11,24,52,48,100
INGAVI (HUMAITA),desnutricion global,desnutricion moderada (m),2006-04-01,1,0,1,0,2,0,2
INQUISIVI,desnutricion global,desnutricion moderada (m),2006-04-01,10,14,5,7,15,21,36
IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion moderada (m),2006-04-01,1,1,1,1,2,2,4
IXIAMAS,desnutricion global,desnutricion moderada (m),2006-04-01,2,4,0,0,2,4,6
JESUS DE MACHACA,desnutricion global,desnutricion moderada (m),2006-04-01,3,2,2,3,5,5,10
LA ASUNTA,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,5,4,7,6,13
LA GUARDIA,desnutricion global,desnutricion moderada (m),2006-04-01,10,21,4,7,14,28,42
LA PAZ,desnutricion global,desnutricion moderada (m),2006-04-01,170,159,58,76,228,235,463
LAGUNILLAS,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,2,4,4,6,10
LAJA,desnutricion global,desnutricion moderada (m),2006-04-01,4,0,2,0,6,0,6
LAS CARRERAS,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,1,1,1,2,3
LLALLAGUA,desnutricion global,desnutricion moderada (m),2006-04-01,19,16,10,9,29,25,54
LLICA,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,3,0,3,1,4
LORETO,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,0,0,1,1,2
LURIBAY,desnutricion global,desnutricion moderada (m),2006-04-01,8,6,4,3,12,9,21
MACHACAMARCA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,1,2,2,2,4
MACHARETI,desnutricion global,desnutricion moderada (m),2006-04-01,5,0,4,4,9,4,13
MAGDALENA,desnutricion global,desnutricion moderada (m),2006-04-01,5,5,1,2,6,7,13
MAIRANA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
MALLA,desnutricion global,desnutricion moderada (m),2006-04-01,2,3,1,1,3,4,7
MAPIRI,desnutricion global,desnutricion moderada (m),2006-04-01,4,10,3,6,7,16,23
MINEROS,desnutricion global,desnutricion moderada (m),2006-04-01,7,9,5,3,12,12,24
MIZQUE,desnutricion global,desnutricion moderada (m),2006-04-01,8,12,6,9,14,21,35
MOCOMOCO,desnutricion global,desnutricion moderada (m),2006-04-01,6,2,3,7,9,9,18
MOJINETE,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,1,1,1,2
MOJOCOYA,desnutricion global,desnutricion moderada (m),2006-04-01,3,5,6,2,9,7,16
MONTEAGUDO,desnutricion global,desnutricion moderada (m),2006-04-01,13,5,7,12,20,17,37
MONTERO,desnutricion global,desnutricion moderada (m),2006-04-01,43,43,27,21,70,64,134
MORO MORO,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,1,1,1,2
MOROCHATA,desnutricion global,desnutricion moderada (m),2006-04-01,17,11,6,8,23,19,42
OCURI,desnutricion global,desnutricion moderada (m),2006-04-01,19,24,24,24,43,48,91
OKINAWA,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
OMEREQUE,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,3,0,4,4
ORURO,desnutricion global,desnutricion moderada (m),2006-04-01,83,70,40,44,123,114,237
PADCAYA,desnutricion global,desnutricion moderada (m),2006-04-01,1,8,0,1,1,9,10
PADILLA,desnutricion global,desnutricion moderada (m),2006-04-01,8,8,9,12,17,20,37
PAILON,desnutricion global,desnutricion moderada (m),2006-04-01,0,11,4,1,4,12,16
PALCA,desnutricion global,desnutricion moderada (m),2006-04-01,4,4,0,0,4,4,8
PALOS BLANCOS,desnutricion global,desnutricion moderada (m),2006-04-01,10,4,5,8,15,12,27
PAMPA AULLAGAS,desnutricion global,desnutricion moderada (m),2006-04-01,1,2,1,1,2,3,5
PAMPA GRANDE,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,0,0,2,1,3
PAPEL PAMPA,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
PASORAPA,desnutricion global,desnutricion moderada (m),2006-04-01,0,4,1,5,1,9,10
PATACAMAYA,desnutricion global,desnutricion moderada (m),2006-04-01,15,16,4,1,19,17,36
PAZÑA,desnutricion global,desnutricion moderada (m),2006-04-01,2,0,5,1,7,1,8
PELECHUCO,desnutricion global,desnutricion moderada (m),2006-04-01,1,4,2,3,3,7,10
POCOATA,desnutricion global,desnutricion moderada (m),2006-04-01,9,14,14,15,23,29,52
POCONA,desnutricion global,desnutricion moderada (m),2006-04-01,7,6,7,8,14,14,28
POJO (CBBA),desnutricion global,desnutricion moderada (m),2006-04-01,8,3,8,10,16,13,29
POOPO,desnutricion global,desnutricion moderada (m),2006-04-01,3,0,0,1,3,1,4
PORCO,desnutricion global,desnutricion moderada (m),2006-04-01,2,0,1,0,3,0,3
POROMA,desnutricion global,desnutricion moderada (m),2006-04-01,15,8,9,26,24,34,58
PORTACHUELO,desnutricion global,desnutricion moderada (m),2006-04-01,7,4,7,2,14,6,20
POSTRER VALLE,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,1,0,2,2
POTOSI,desnutricion global,desnutricion moderada (m),2006-04-01,80,68,32,36,112,104,216
PRESTO,desnutricion global,desnutricion moderada (m),2006-04-01,19,8,14,12,33,20,53
PUCARA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
PUCARANI,desnutricion global,desnutricion moderada (m),2006-04-01,1,7,1,1,2,8,10
PUERTO ACOSTA,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,0,1,0,3,3
PUERTO CARABUCO,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,3,1,4,2,6
PUERTO GONZALO MORENO,desnutricion global,desnutricion moderada (m),2006-04-01,1,4,1,2,2,6,8
PUERTO PEREZ,desnutricion global,desnutricion moderada (m),2006-04-01,1,3,1,1,2,4,6
PUERTO QUIJARRO,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,0,1,2,3,5
PUERTO RICO,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,2,0,3,3
PUERTO SILES,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,1,1,2,2,4
PUERTO SUAREZ,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,5,0,5,2,7
PUERTO VILLARROEL,desnutricion global,desnutricion moderada (m),2006-04-01,13,19,9,14,22,33,55
PUNA,desnutricion global,desnutricion moderada (m),2006-04-01,35,23,23,24,58,47,105
PUNATA,desnutricion global,desnutricion moderada (m),2006-04-01,10,7,3,4,13,11,24
QUIABAYA,desnutricion global,desnutricion moderada (m),2006-04-01,4,0,1,2,5,2,7
QUILLACOLLO,desnutricion global,desnutricion moderada (m),2006-04-01,15,16,15,21,30,37,67
QUIME,desnutricion global,desnutricion moderada (m),2006-04-01,2,0,2,3,4,3,7
QUIRUSILLAS,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
RAVELO,desnutricion global,desnutricion moderada (m),2006-04-01,51,31,24,38,75,69,144
REYES,desnutricion global,desnutricion moderada (m),2006-04-01,6,2,8,7,14,9,23
RIBERALTA,desnutricion global,desnutricion moderada (m),2006-04-01,40,56,8,20,48,76,124
ROBORE,desnutricion global,desnutricion moderada (m),2006-04-01,5,3,1,6,6,9,15
RURRENABAQUE,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,0,0,0,2,2
SABAYA,desnutricion global,desnutricion moderada (m),2006-04-01,2,0,0,0,2,0,2
SACABA,desnutricion global,desnutricion moderada (m),2006-04-01,31,19,9,7,40,26,66
SACABAMBA,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,5,1,5,2,7
SACACA,desnutricion global,desnutricion moderada (m),2006-04-01,17,30,26,17,43,47,90
SAIPINA,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,3,2,5,4,9
SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion moderada (m),2006-04-01,4,0,1,1,5,1,6
SAMAIPATA,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,1,0,3,1,4
SAN AGUSTIN,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
SAN ANDRES,desnutricion global,desnutricion moderada (m),2006-04-01,2,6,0,1,2,7,9
SAN ANDRES DE MACHACA,desnutricion global,desnutricion moderada (m),2006-04-01,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion moderada (m),2006-04-01,8,15,10,10,18,25,43
SAN BENITO,desnutricion global,desnutricion moderada (m),2006-04-01,1,2,3,2,4,4,8
SAN BORJA,desnutricion global,desnutricion moderada (m),2006-04-01,16,11,2,8,18,19,37
SAN BUENA VENTURA,desnutricion global,desnutricion moderada (m),2006-04-01,3,4,3,5,6,9,15
SAN CARLOS,desnutricion global,desnutricion moderada (m),2006-04-01,2,6,1,0,3,6,9
SAN IGNACIO,desnutricion global,desnutricion moderada (m),2006-04-01,11,9,2,8,13,17,30
SAN IGNACIO DE VELASCO,desnutricion global,desnutricion moderada (m),2006-04-01,16,26,10,31,26,57,83
SAN JAVIER(BNI),desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,1,0,2,2
SAN JOAQUIN,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,0,0,2,2,4
SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion moderada (m),2006-04-01,4,6,5,3,9,9,18
SAN JUAN DE YAPACANI,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,1,1,1,2
SAN JULIAN,desnutricion global,desnutricion moderada (m),2006-04-01,5,8,5,8,10,16,26
SAN LORENZO(PND),desnutricion global,desnutricion moderada (m),2006-04-01,1,1,2,5,3,6,9
SAN LORENZO(TJA),desnutricion global,desnutricion moderada (m),2006-04-01,8,11,12,9,20,20,40
SAN LUCAS,desnutricion global,desnutricion moderada (m),2006-04-01,43,62,35,55,78,117,195
SAN MATIAS,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,1,0,1,2,3
SAN MIGUEL DE VELASCO,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,1,1,3,3,6
SAN PABLO DE LIPEZ,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,2,1,2,2,4
SAN PEDRO,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,1,3,3,4,7
SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion moderada (m),2006-04-01,21,26,24,25,45,51,96
SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,0,1,0,1,1
SAN PEDRO DE QUEMES,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
SAN PEDRO(PND),desnutricion global,desnutricion moderada (m),2006-04-01,3,1,1,0,4,1,5
SAN RAFAEL,desnutricion global,desnutricion moderada (m),2006-04-01,4,4,4,2,8,6,14
SANTA ANA,desnutricion global,desnutricion moderada (m),2006-04-01,0,3,0,2,0,5,5
SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion moderada (m),2006-04-01,105,98,47,55,152,153,305
SANTA ROSA,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,1,0,2,1,3
SANTA ROSA DEL SARA,desnutricion global,desnutricion moderada (m),2006-04-01,5,2,2,2,7,4,11
SANTIAGO DE CALLAPA,desnutricion global,desnutricion moderada (m),2006-04-01,3,1,2,3,5,4,9
SANTIAGO DE HUARI,desnutricion global,desnutricion moderada (m),2006-04-01,1,1,1,3,2,4,6
SANTIAGO DE MACHACA,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
SANTIVAÑES,desnutricion global,desnutricion moderada (m),2006-04-01,2,3,10,4,12,7,19
SANTUARIO DE QUILLACAS,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,2,1,2,3
SAPAHAQUI,desnutricion global,desnutricion moderada (m),2006-04-01,7,7,2,4,9,11,20
SENA,desnutricion global,desnutricion moderada (m),2006-04-01,1,2,1,1,2,3,5
SICA SICA (VILLA AROMA),desnutricion global,desnutricion moderada (m),2006-04-01,5,5,0,4,5,9,14
SICAYA,desnutricion global,desnutricion moderada (m),2006-04-01,5,3,1,1,6,4,10
SIPE SIPE,desnutricion global,desnutricion moderada (m),2006-04-01,30,23,9,16,39,39,78
SOPACHUY,desnutricion global,desnutricion moderada (m),2006-04-01,5,2,2,5,7,7,14
SORACACHI,desnutricion global,desnutricion moderada (m),2006-04-01,4,2,0,4,4,6,10
SORATA,desnutricion global,desnutricion moderada (m),2006-04-01,1,4,0,2,1,6,7
SUCRE,desnutricion global,desnutricion moderada (m),2006-04-01,64,58,38,57,102,115,217
TACACHI,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,0,0,2,1,3
TACOBAMBA,desnutricion global,desnutricion moderada (m),2006-04-01,9,7,9,8,18,15,33
TACOPAYA,desnutricion global,desnutricion moderada (m),2006-04-01,20,15,11,12,31,27,58
TAHUA,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,0,1,0,1
TAPACARI,desnutricion global,desnutricion moderada (m),2006-04-01,17,26,9,6,26,32,58
TARABUCO,desnutricion global,desnutricion moderada (m),2006-04-01,45,31,36,56,81,87,168
TARACO,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,0,1,0,1
TARATA,desnutricion global,desnutricion moderada (m),2006-04-01,2,3,0,2,2,5,7
TARIJA,desnutricion global,desnutricion moderada (m),2006-04-01,27,23,15,28,42,51,93
TARVITA,desnutricion global,desnutricion moderada (m),2006-04-01,8,12,5,5,13,17,30
TEOPONTE,desnutricion global,desnutricion moderada (m),2006-04-01,0,0,1,3,1,3,4
TINGUIPAYA,desnutricion global,desnutricion moderada (m),2006-04-01,29,18,21,14,50,32,82
TIPUANI,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,0,0,2,1,3
TIQUIPAYA,desnutricion global,desnutricion moderada (m),2006-04-01,16,8,4,3,20,11,31
TIRAQUE (CBBA),desnutricion global,desnutricion moderada (m),2006-04-01,25,25,10,7,35,32,67
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
TOCO,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,1,0,2,2
TOLEDO,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
TOMAVE,desnutricion global,desnutricion moderada (m),2006-04-01,7,5,4,7,11,12,23
TOMINA,desnutricion global,desnutricion moderada (m),2006-04-01,18,18,20,23,38,41,79
TORO TORO,desnutricion global,desnutricion moderada (m),2006-04-01,30,24,9,18,39,42,81
TOTORA(CBBA),desnutricion global,desnutricion moderada (m),2006-04-01,13,9,6,6,19,15,34
TOTORA(ORR),desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
TRINIDAD,desnutricion global,desnutricion moderada (m),2006-04-01,27,15,8,16,35,31,66
TUPIZA,desnutricion global,desnutricion moderada (m),2006-04-01,13,6,5,14,18,20,38
TURCO,desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,0,0,1,1
UMALA,desnutricion global,desnutricion moderada (m),2006-04-01,3,1,2,1,5,2,7
UNCIA,desnutricion global,desnutricion moderada (m),2006-04-01,6,8,8,7,14,15,29
URIONDO (A. CONCEPCION),desnutricion global,desnutricion moderada (m),2006-04-01,3,4,3,9,6,13,19
URUBICHA,desnutricion global,desnutricion moderada (m),2006-04-01,15,45,24,50,39,95,134
UYUNI,desnutricion global,desnutricion moderada (m),2006-04-01,6,4,4,5,10,9,19
VACAS,desnutricion global,desnutricion moderada (m),2006-04-01,8,4,6,4,14,8,22
VALLEGRANDE,desnutricion global,desnutricion moderada (m),2006-04-01,2,2,3,2,5,4,9
VIACHA,desnutricion global,desnutricion moderada (m),2006-04-01,5,9,3,3,8,12,20
VILA VILA,desnutricion global,desnutricion moderada (m),2006-04-01,2,3,4,3,6,6,12
VILLA MONTES,desnutricion global,desnutricion moderada (m),2006-04-01,6,6,8,6,14,12,26
VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion moderada (m),2006-04-01,0,1,0,1,0,2,2
VILLA RIVERO,desnutricion global,desnutricion moderada (m),2006-04-01,6,5,4,2,10,7,17
VILLA SERRANO,desnutricion global,desnutricion moderada (m),2006-04-01,17,10,16,16,33,26,59
VILLA TUNARI,desnutricion global,desnutricion moderada (m),2006-04-01,31,45,26,17,57,62,119
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion moderada (m),2006-04-01,3,1,5,1,8,2,10
VILLAZON,desnutricion global,desnutricion moderada (m),2006-04-01,8,10,8,6,16,16,32
VINTO,desnutricion global,desnutricion moderada (m),2006-04-01,0,2,1,0,1,2,3
VITICHI,desnutricion global,desnutricion moderada (m),2006-04-01,10,12,15,11,25,23,48
WALDO BALLIVIAN,desnutricion global,desnutricion moderada (m),2006-04-01,2,3,0,2,2,5,7
WARNES,desnutricion global,desnutricion moderada (m),2006-04-01,23,10,5,4,28,14,42
YACO,desnutricion global,desnutricion moderada (m),2006-04-01,10,7,2,4,12,11,23
YACUIBA,desnutricion global,desnutricion moderada (m),2006-04-01,5,8,5,4,10,12,22
YAMPARAEZ,desnutricion global,desnutricion moderada (m),2006-04-01,11,9,12,13,23,22,45
YANACACHI,desnutricion global,desnutricion moderada (m),2006-04-01,1,0,0,0,1,0,1
YAPACANI,desnutricion global,desnutricion moderada (m),2006-04-01,24,25,10,8,34,33,67
YOCALLA,desnutricion global,desnutricion moderada (m),2006-04-01,2,1,3,2,5,3,8
YOTALA,desnutricion global,desnutricion moderada (m),2006-04-01,12,4,4,11,16,15,31
YUNCHARA,desnutricion global,desnutricion moderada (m),2006-04-01,5,6,11,10,16,16,32
ZUDAÑEZ,desnutricion global,desnutricion moderada (m),2006-04-01,10,5,10,13,20,18,38
ACACIO,desnutricion global,desnutricion moderada (m),2006-05-01,9,7,7,4,16,11,27
ACHACACHI,desnutricion global,desnutricion moderada (m),2006-05-01,2,3,0,1,2,4,6
ACHOCALLA,desnutricion global,desnutricion moderada (m),2006-05-01,2,0,0,1,2,1,3
AIQUILE,desnutricion global,desnutricion moderada (m),2006-05-01,4,1,1,5,5,6,11
ALALAY,desnutricion global,desnutricion moderada (m),2006-05-01,4,3,1,0,5,3,8
ALCALA,desnutricion global,desnutricion moderada (m),2006-05-01,5,2,3,6,8,8,16
ANCORAIMES,desnutricion global,desnutricion moderada (m),2006-05-01,5,0,0,2,5,2,7
ANDAMARCA,desnutricion global,desnutricion moderada (m),2006-05-01,3,0,0,2,3,2,5
ANTEQUERA,desnutricion global,desnutricion moderada (m),2006-05-01,0,0,0,1,0,1,1
ANZALDO,desnutricion global,desnutricion moderada (m),2006-05-01,5,1,6,10,11,11,22
APOLO,desnutricion global,desnutricion moderada (m),2006-05-01,9,6,9,6,18,12,30
ARAMPAMPA,desnutricion global,desnutricion moderada (m),2006-05-01,8,2,4,10,12,12,24
ARANI,desnutricion global,desnutricion moderada (m),2006-05-01,4,1,8,5,12,6,18
ARBIETO,desnutricion global,desnutricion moderada (m),2006-05-01,2,1,1,0,3,1,4
ARQUE,desnutricion global,desnutricion moderada (m),2006-05-01,12,19,6,12,18,31,49
ATOCHA,desnutricion global,desnutricion moderada (m),2006-05-01,8,4,4,4,12,8,20
AUCAPATA,desnutricion global,desnutricion moderada (m),2006-05-01,3,4,2,3,5,7,12
AYATA,desnutricion global,desnutricion moderada (m),2006-05-01,12,8,3,2,15,10,25
AYO AYO,desnutricion global,desnutricion moderada (m),2006-05-01,7,5,1,0,8,5,13
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion moderada (m),2006-05-01,16,12,11,12,27,24,51
AZURDUY,desnutricion global,desnutricion moderada (m),2006-05-01,10,20,18,24,28,44,72
BATALLAS,desnutricion global,desnutricion moderada (m),2006-05-01,2,4,2,0,4,4,8
BAURES,desnutricion global,desnutricion moderada (m),2006-05-01,1,0,1,0,2,0,2
BELEN DE ANDAMARCA,desnutricion global,desnutricion moderada (m),2006-05-01,1,0,2,2,3,2,5
BELEN DE URMIRI,desnutricion global,desnutricion moderada (m),2006-05-01,2,5,4,4,6,9,15
BELLA FLOR,desnutricion global,desnutricion moderada (m),2006-05-01,2,0,1,0,3,0,3
BERMEJO,desnutricion global,desnutricion moderada (m),2006-05-01,0,0,2,0,2,0,2
BETANZOS,desnutricion global,desnutricion moderada (m),2006-05-01,29,34,24,49,53,83,136
BOLIVAR,desnutricion global,desnutricion moderada (m),2006-05-01,31,25,14,18,45,43,88
BUENA VISTA,desnutricion global,desnutricion moderada (m),2006-05-01,0,0,3,1,3,1,4
CABEZAS,desnutricion global,desnutricion moderada (m),2006-05-01,3,2,1,4,4,6,10
CAIROMA,desnutricion global,desnutricion moderada (m),2006-05-01,14,17,14,13,28,30,58
"CAIZA ""D""",desnutricion global,desnutricion moderada (m),2006-05-01,3,4,3,9,6,13,19
CAJUATA,desnutricion global,desnutricion moderada (m),2006-05-01,1,1,2,1,3,2,5
CALACOTO,desnutricion global,desnutricion moderada (m),2006-05-01,1,2,1,1,2,3,5
CALAMARCA,desnutricion global,desnutricion moderada (m),2006-05-01,23,14,15,15,38,29,67
CAMARGO,desnutricion global,desnutricion moderada (m),2006-05-01,21,20,17,18,38,38,76
CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion moderada (m),2006-05-01,1,2,2,1,3,3,6
CAMIRI,desnutricion global,desnutricion moderada (m),2006-05-01,5,9,9,8,14,17,31
CAPINOTA,desnutricion global,desnutricion moderada (m),2006-05-01,16,6,9,11,25,17,42
CAQUIAVIRI,desnutricion global,desnutricion moderada (m),2006-05-01,0,0,0,4,0,4,4
CARACOLLO,desnutricion global,desnutricion moderada (m),2006-05-01,2,2,0,1,2,3,5
CARANAVI,desnutricion global,desnutricion moderada (m),2006-05-01,13,18,5,2,18,20,38
CARAPARI,desnutricion global,desnutricion moderada (m),2006-05-01,1,1,0,1,1,2,3
CARIPUYO,desnutricion global,desnutricion moderada (m),2006-05-01,3,13,18,18,21,31,52
CARMEN RIVERO TORREZ,desnutricion global,desnutricion moderada (m),2006-05-01,2,7,3,1,5,8,13
CHACARILLA,desnutricion global,desnutricion moderada (m),2006-05-01,1,0,4,3,5,3,8
CHALLAPATA,desnutricion global,desnutricion moderada (m),2006-05-01,17,8,13,20,30,28,58
CHAQUI,desnutricion global,desnutricion moderada (m),2006-05-01,6,6,2,2,8,8,16
CHARAGUA,desnutricion global,desnutricion moderada (m),2006-05-01,5,5,1,4,6,9,15
CHARAÑA,desnutricion global,desnutricion moderada (m),2006-05-01,2,1,1,3,3,4,7
CHAYANTA,desnutricion global,desnutricion moderada (m),2006-05-01,21,23,32,23,53,46,99
CHIMORE,desnutricion global,desnutricion moderada (m),2006-05-01,13,5,0,4,13,9,22
CHIPAYA,desnutricion global,desnutricion moderada (m),2006-05-01,1,0,1,1,2,1,3
CHOQUE COTA,desnutricion global,desnutricion moderada (m),2006-05-01,1,1,0,1,1,2,3
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion moderada (m),2006-05-01,3,4,1,2,4,6,10
CHUMA,desnutricion global,desnutricion moderada (m),2006-05-01,20,7,9,8,29,15,44
CLIZA,desnutricion global,desnutricion moderada (m),2006-05-01,8,3,1,4,9,7,16
COBIJA,desnutricion global,desnutricion moderada (m),2006-05-01,6,2,1,2,7,4,11
COCHABAMBA,desnutricion global,desnutricion moderada (m),2006-05-01,117,98,61,78,178,176,354
COLCAPIRHUA,desnutricion global,desnutricion moderada (m),2006-05-01,12,8,8,9,20,17,37
